geocode,bad,fair,good
E01021102,112,273,1222
E01021103,91,221,1171
E01021117,97,271,1231
E01021118,83,265,1216
E01021119,96,217,779
E01023972,100,204,977
E01023973,123,277,1191
E01023974,71,226,1009
E01023975,103,259,1288
E01023976,150,291,1205
E01023977,53,165,942
E01023980,66,214,870
E01023981,85,181,959
E01023983,84,220,1077
E01023984,67,172,971
E01023990,86,175,960
E01023992,82,223,1196
E01023993,35,154,1275
E01023995,53,169,1023
E01023996,26,111,1191
E01023997,63,199,1194
E01023998,48,138,926
E01023999,89,292,1822
E01024001,108,257,1164
E01024002,60,185,1194
E01024003,111,310,1331
E01024004,85,174,1461
E01024005,67,231,1266
E01024006,101,130,1173
E01024008,46,148,1850
E01024013,72,254,1380
E01024014,67,235,1406
E01024015,59,179,1364
E01024016,43,153,1167
E01024017,99,209,1453
E01024019,73,171,1228
E01024020,99,262,1618
E01024021,42,201,1055
E01024022,65,204,1146
E01024023,166,305,2056
E01024027,74,198,1373
E01024028,102,228,1388
E01024029,121,385,1872
E01024031,64,206,1211
E01024032,58,198,1328
E01024033,70,209,1434
E01024034,108,272,2036
E01024037,81,251,1445
E01024038,86,302,1515
E01024039,76,212,1203
E01024193,128,259,1228
E01024194,72,196,1238
E01024195,82,193,1129
E01024196,99,246,1141
E01024197,100,213,1256
E01024198,153,443,1751
E01024212,87,194,1250
E01024213,45,175,1169
E01024214,95,241,1352
E01024215,92,204,1318
E01024216,60,194,1237
E01024233,58,208,1339
E01024234,62,171,1131
E01024235,124,261,1210
E01024236,109,257,1226
E01024237,80,255,1243
E01024238,51,137,1811
E01024239,148,294,1316
E01024240,110,267,1311
E01024241,94,243,1811
E01024246,114,254,1668
E01024247,184,330,1437
E01024248,110,288,1502
E01024249,194,399,1479
E01024254,80,253,1829
E01024255,100,305,1153
E01024256,67,177,1178
E01024486,200,398,1424
E01024487,112,242,912
E01024488,176,333,791
E01024489,128,335,1240
E01024490,106,275,1706
E01024491,56,191,1281
E01024492,102,231,1189
E01024493,100,239,1132
E01024494,117,249,1285
E01024495,68,189,1530
E01024496,112,249,1222
E01024497,94,281,1286
E01024498,139,275,1248
E01024499,83,199,1394
E01024500,103,179,925
E01024501,84,206,1286
E01024502,103,195,1106
E01024503,119,268,1334
E01024504,147,334,1554
E01024505,140,271,1471
E01024507,181,380,1434
E01024508,158,336,1461
E01024509,179,322,1138
E01024510,130,303,1200
E01024511,61,181,1158
E01024512,84,223,1436
E01024513,62,216,1398
E01024514,58,154,1166
E01024515,89,210,1135
E01024516,74,187,1136
E01024517,148,242,1303
E01024518,87,228,1406
E01024519,53,135,1366
E01024520,108,199,1097
E01024521,108,243,1330
E01024522,117,204,1023
E01024523,63,223,1262
E01024524,164,318,997
E01024525,103,291,1169
E01024526,65,249,1212
E01024527,89,294,1083
E01024528,67,187,998
E01024529,95,295,1045
E01024530,84,206,1174
E01024531,98,241,1100
E01024532,103,263,1093
E01024533,111,243,865
E01024534,104,222,1206
E01024535,127,352,1878
E01024536,74,248,1682
E01024537,106,296,1273
E01024538,152,299,1318
E01024539,160,328,1518
E01024540,76,255,1215
E01024541,132,291,2016
E01024542,92,222,1725
E01024544,100,201,1098
E01024545,54,159,1234
E01024546,75,244,1282
E01024547,74,207,1061
E01024548,63,202,980
E01024549,70,176,867
E01024550,100,269,1653
E01032810,56,168,1264
E01032811,40,132,1474
E01032812,34,174,1536
E01032813,39,130,1643
E01032814,78,193,1594
E01032815,50,117,877
E01032816,47,132,1586
E01032817,41,94,1070
E01032818,35,101,1445
E01032819,40,119,1649
E01032820,32,128,1399
E01032821,46,160,1508
E01032822,58,195,1197
E01032823,67,180,1444
E01032824,58,190,1235
E01033209,60,182,805
E01033210,153,345,1844
E01033211,132,250,747
E01033212,116,239,1106
E01033213,44,129,1616
E01033214,59,167,1509
E01033215,122,247,838
