geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
W01000506,7,32,325,151,50,0,6,0,1
W01000507,2,11,357,18,80,1,3,0,2
W01000508,4,20,364,46,29,2,3,1,1
W01000509,7,11,480,133,38,1,1,2,0
W01000510,5,6,250,151,41,0,4,1,2
W01000511,6,8,273,146,42,1,3,1,1
W01000519,3,8,554,43,136,4,4,0,7
W01000522,3,3,395,33,143,3,6,1,3
W01000524,5,34,743,44,112,4,7,2,6
W01000529,2,29,504,44,139,1,7,1,1
W01000531,1,10,583,58,96,2,4,1,4
W01000532,4,22,619,54,165,3,16,3,3
W01000533,3,14,443,71,55,4,8,0,1
W01000544,0,19,273,87,61,4,8,0,2
W01000545,4,9,613,75,206,4,9,0,4
W01000546,1,10,353,26,73,2,2,0,1
W01000547,4,7,378,25,112,1,7,0,2
W01000551,0,4,407,37,112,3,5,1,2
W01000553,1,6,388,34,89,6,7,0,3
W01000554,1,25,700,30,84,9,7,0,3
W01000555,2,10,519,30,125,4,8,0,6
W01000556,8,17,380,26,96,9,7,0,3
W01000557,5,10,628,35,78,6,5,1,2
W01000558,8,16,726,58,128,4,6,4,3
W01000559,2,4,465,34,181,1,5,3,3
W01000560,2,6,413,55,143,4,5,0,3
W01000561,3,7,446,73,81,3,2,0,0
W01000562,6,12,539,50,189,6,15,0,2
W01000563,0,8,414,35,80,0,9,1,0
W01000564,4,19,425,24,42,2,4,3,1
W01000565,8,21,480,128,59,4,12,1,2
W01000566,6,23,399,151,35,2,5,3,4
W01000567,5,41,671,90,67,3,4,0,5
W01000568,6,39,630,345,64,5,10,5,4
W01000569,6,51,430,93,19,2,6,4,1
W01000570,7,23,339,151,9,6,3,17,7
W01000571,3,30,678,166,44,6,9,4,6
W01000572,4,15,557,235,39,2,5,4,1
W01000573,13,21,936,229,35,11,6,9,5
W01000574,8,18,658,60,103,9,8,1,3
W01000575,7,47,903,84,81,12,7,1,5
W01000576,4,20,682,69,85,3,10,0,5
W01000577,5,8,563,40,132,2,6,1,9
W01000578,2,19,572,33,89,6,14,2,0
W01000579,4,17,778,74,146,7,12,0,1
W01000580,11,20,904,38,81,9,13,4,5
W01000581,3,12,518,52,139,9,4,0,5
W01000582,5,3,564,36,179,3,7,1,11
W01000583,6,7,502,55,99,5,5,1,11
W01000584,12,14,629,62,105,4,15,2,9
W01000585,3,3,535,55,134,2,4,0,5
W01000586,8,29,774,114,38,7,8,5,4
W01000587,11,48,625,119,33,7,16,8,1
W01000588,10,59,648,92,17,4,5,9,1
W01000589,2,22,377,49,14,3,4,12,7
W01000590,5,13,331,38,12,2,8,8,4
W01000591,8,34,409,43,11,1,4,14,2
W01000592,2,48,384,36,15,4,7,8,2
W01000593,5,53,950,79,30,15,9,10,3
W01000594,4,42,631,130,14,8,10,10,4
W01000595,2,19,560,181,67,9,4,0,7
W01000596,7,6,589,42,85,1,7,0,3
W01000597,3,15,276,71,75,1,8,2,7
W01000598,6,39,795,84,31,13,4,4,1
W01000599,7,40,717,60,40,14,13,2,3
W01000600,9,35,410,147,26,2,13,2,8
W01000601,8,24,334,109,10,4,2,2,0
W01000602,7,20,400,76,23,4,3,0,1
W01000603,14,36,589,147,32,9,7,4,5
W01000604,7,35,528,67,16,3,1,1,1
W01000605,6,39,680,83,21,15,12,2,2
W01000606,5,47,396,58,13,6,3,2,3
W01000607,8,63,574,83,15,8,5,3,3
W01000608,11,32,429,73,33,7,3,0,5
W01000609,13,24,779,67,73,9,9,1,5
W01000610,5,20,487,85,96,2,10,5,5
W01000611,6,11,605,71,78,3,9,4,2
W01000612,20,7,489,184,136,4,9,2,5
W01000613,11,16,624,83,222,3,8,0,8
W01000614,4,9,520,37,76,1,6,1,4
W01000615,6,9,456,57,55,0,3,1,6
W01000616,4,12,337,69,40,3,4,0,2
W01000617,3,26,489,32,136,3,14,1,2
W01000618,49,19,509,230,165,4,15,1,3
W01000619,8,15,589,238,58,3,5,13,7
W01000620,1,13,211,206,41,0,5,2,3
W01000621,4,14,384,229,60,3,1,7,5
W01000622,7,6,507,72,129,4,7,2,5
W01000623,9,15,720,56,164,3,6,1,3
W01000624,8,16,893,49,157,2,12,0,6
W01000632,9,17,456,49,11,2,1,8,20
W01000633,9,20,385,58,22,2,1,0,17
W01000634,12,15,429,22,11,5,1,0,26
W01000637,5,14,426,136,18,5,3,9,5
W01000638,3,11,325,109,14,4,2,6,6
W01000639,7,11,391,169,20,4,4,6,18
W01000640,3,8,451,80,37,4,5,2,5
W01000641,10,16,495,347,37,2,10,4,13
W01000642,6,15,607,87,32,2,4,3,8
W01000643,9,12,506,180,28,3,5,8,8
W01000644,9,17,599,128,42,4,2,2,7
W01000645,11,18,475,187,29,5,2,7,12
W01000646,2,6,595,135,197,8,8,0,8
W01000648,4,8,542,35,147,3,12,1,8
W01000649,1,11,590,40,98,1,5,0,9
W01000670,1,31,455,82,23,5,4,0,9
W01000671,4,11,658,33,57,3,4,0,11
W01000672,4,7,535,83,119,1,4,1,7
W01000673,5,15,391,70,53,1,5,1,2
W01000674,3,5,685,57,251,9,7,0,4
W01000685,2,23,547,44,105,4,3,0,5
W01000688,1,14,577,45,97,2,8,1,1
W01000689,4,6,514,37,146,6,8,0,7
W01000693,4,12,328,68,15,2,0,3,3
W01000694,4,15,448,59,78,5,8,1,2
W01000695,3,22,581,14,34,7,7,2,6
W01000696,5,22,551,24,66,4,12,1,8
W01000700,3,20,714,36,150,7,7,0,5
W01000710,7,18,809,44,70,2,6,1,26
W01000711,7,34,579,59,19,5,5,2,28
W01000720,0,15,625,88,60,1,4,0,1
W01000721,1,19,519,58,61,2,3,1,0
W01000722,0,8,468,29,100,4,2,0,3
W01000723,5,23,460,28,78,3,5,0,32
W01000728,4,7,671,49,279,1,9,0,4
W01000729,0,21,417,29,12,2,0,0,1
W01000730,2,23,457,17,55,3,4,2,2
