geocode,all
E02003352,2.35
E02003353,4.14
E02003354,39.86
E02003355,37.0
E02003357,39.47
E02003358,30.09
E02003359,58.38
E02003360,17.47
E02003361,39.77
E02003362,56.79
E02003363,13.87
E02003364,4.63
E02003365,16.9
E02003366,17.74
E02003367,0.51
E02003369,1.43
E02003370,5.41
E02003371,23.49
E02003372,24.04
E02003373,1.52
E02003374,33.96
E02003375,2.09
E02003377,1.16
E02003378,6.77
E02003379,41.54
E02003380,23.39
E02003381,3.48
E02003382,57.01
E02003383,10.98
E02003385,5.99
E02003386,43.65
E02003387,25.65
E02003388,1.58
E02003389,26.55
E02003390,26.09
E02003391,38.11
E02003392,54.28
E02003393,39.27
E02003394,45.23
E02003395,33.34
E02003396,72.42
E02003397,43.04
E02003398,89.88
E02003399,46.55
E02003400,85.69
E02003401,29.58
E02003402,66.57
E02003403,25.92
E02003404,42.56
E02003405,20.96
E02003406,29.03
E02003421,13.67
E02003422,1.63
E02003423,52.4
E02003424,15.42
E02003425,42.51
E02003426,27.19
E02003427,45.01
E02003428,17.02
E02003429,2.9
E02003439,1.8
E02003440,14.3
E02003441,12.24
E02003442,12.13
E02003443,34.21
E02003444,27.25
E02003445,33.18
E02003446,28.67
E02003447,17.46
E02003448,3.29
E02003449,45.33
E02003450,14.59
E02003451,27.92
E02003452,21.1
E02003453,10.76
E02003454,15.72
E02003455,2.57
E02003456,3.18
E02003457,8.4
E02003458,8.26
E02003712,10.8
E02003713,13.72
E02003715,2.05
E02003716,10.85
E02003717,18.05
E02003718,27.49
E02004675,12.69
E02004676,2.87
E02004677,0.8
E02004678,0.97
E02004679,1.23
E02004680,37.42
E02004681,33.1
E02004682,16.97
E02004683,28.13
E02004684,26.48
E02004685,27.7
E02004686,44.04
E02004687,29.89
E02004688,35.84
E02004689,1.78
E02004690,30.89
E02004691,0.6
E02004692,23.53
E02004693,45.17
E02004694,0.77
E02004695,41.96
E02004696,0.77
E02004751,15.64
E02004752,5.16
E02004753,7.26
E02004754,1.13
E02004755,14.28
E02004756,4.72
E02004757,27.98
E02004758,2.42
E02004759,21.87
E02004760,2.71
E02004761,2.03
E02004802,40.52
E02004803,69.62
E02004804,43.61
E02004805,26.34
E02004806,28.91
E02004807,36.32
E02004808,9.84
E02004809,8.58
E02004810,53.78
E02004811,55.65
E02004812,54.99
E02004813,42.72
E02005966,21.72
E02005967,23.4
E02005968,1.23
E02005969,6.7
E02005970,53.62
E02005971,41.62
E02005972,1.43
E02005973,16.39
E02005974,27.71
E02005975,1.66
E02005976,1.01
E02005977,2.2
E02005992,0.96
E02006347,13.71
E02006353,29.8
E02006357,10.75
E02006419,17.52
E02006420,20.53
E02006422,34.24
E02006423,25.03
E02006424,22.66
E02006425,28.9
E02006426,24.39
E02006427,7.0
E02006439,13.33
E02006440,16.49
E02006441,8.12
E02006442,5.56
E02006444,28.43
E02006447,11.52
