geocode,female,male
W01000506,749,673
W01000507,614,582
W01000508,587,591
W01000509,951,833
W01000510,631,595
W01000511,579,595
W01000519,827,800
W01000522,638,655
W01000524,988,986
W01000529,790,826
W01000531,956,879
W01000532,1000,979
W01000533,748,691
W01000544,556,526
W01000545,1029,1016
W01000546,566,562
W01000547,622,558
W01000551,671,639
W01000553,623,609
W01000554,946,880
W01000555,690,726
W01000556,597,552
W01000557,784,748
W01000558,1056,1002
W01000559,705,746
W01000560,577,630
W01000561,627,629
W01000562,859,837
W01000563,610,597
W01000564,613,598
W01000565,992,881
W01000566,804,742
W01000567,991,997
W01000568,1133,1168
W01000569,685,642
W01000570,783,691
W01000571,1192,1068
W01000572,977,873
W01000573,1332,1164
W01000574,939,938
W01000575,1340,1177
W01000576,1146,1116
W01000577,824,774
W01000578,841,830
W01000579,1198,1154
W01000580,1199,1137
W01000581,732,732
W01000582,851,808
W01000583,744,701
W01000584,1059,1024
W01000585,706,702
W01000586,1143,1059
W01000587,1000,1003
W01000588,1113,1044
W01000589,595,557
W01000590,577,510
W01000591,632,555
W01000592,668,636
W01000593,1408,1355
W01000594,1112,1142
W01000595,1029,894
W01000596,786,723
W01000597,641,520
W01000598,1164,1055
W01000599,1108,1042
W01000600,807,851
W01000601,824,720
W01000602,665,641
W01000603,948,949
W01000604,757,757
W01000605,911,923
W01000606,880,770
W01000607,1054,1006
W01000608,710,724
W01000609,1264,1144
W01000610,896,814
W01000611,852,812
W01000612,927,914
W01000613,1127,1091
W01000614,717,688
W01000615,772,763
W01000616,557,536
W01000617,742,745
W01000618,831,1046
W01000619,1133,979
W01000620,501,529
W01000621,822,732
W01000622,785,751
W01000623,1003,970
W01000624,1162,1153
W01000632,739,718
W01000633,720,692
W01000634,710,667
W01000637,746,681
W01000638,607,586
W01000639,700,661
W01000640,596,565
W01000641,1037,1038
W01000642,920,805
W01000643,916,773
W01000644,1037,820
W01000645,927,770
W01000646,1142,1072
W01000648,726,754
W01000649,776,762
W01000670,840,779
W01000671,993,911
W01000672,830,799
W01000673,624,598
W01000674,1007,1080
W01000685,788,801
W01000688,908,900
W01000689,841,778
W01000693,589,490
W01000694,653,649
W01000695,765,769
W01000696,778,790
W01000700,1037,969
W01000710,1152,1119
W01000711,1062,968
W01000720,830,802
W01000721,724,639
W01000722,658,646
W01000723,689,681
W01000728,1000,1072
W01000729,675,590
W01000730,640,636
W01000735,1157,1115
