geocode,all
E01017376,36
E01017377,40
E01017378,38
E01017391,40
E01017392,49
E01017393,45
E01017413,46
E01017415,42
E01017437,39
E01017438,40
E01017439,38
E01017440,38
E01017442,41
E01017443,34
E01017446,41
E01017447,42
E01017449,45
E01023464,43
E01023465,43
E01023466,45
E01023467,47
E01023494,46
E01023495,44
E01023506,44
E01023508,43
E01023509,41
E01023585,47
E01023586,45
E01023587,39
E01023588,41
E01023589,44
E01023590,40
E01023591,45
E01023592,36
E01023593,39
E01023594,47
E01023595,44
E01023596,47
E01023598,42
E01023600,46
E01023601,32
E01023602,34
E01023603,39
E01023604,41
E01023605,30
E01023606,39
E01023607,42
E01023608,47
E01023609,39
E01023610,39
E01023611,39
E01023612,39
E01023613,36
E01023614,45
E01023615,48
E01023616,41
E01023617,45
E01023618,38
E01023619,36
E01023620,39
E01023621,39
E01023622,47
E01023623,46
E01023625,45
E01023626,45
E01023627,46
E01023628,40
E01023629,42
E01023630,38
E01023631,35
E01023632,39
E01023633,35
E01023634,47
E01023635,43
E01023636,43
E01023637,43
E01023638,40
E01023639,44
E01023640,42
E01023641,39
E01023642,48
E01023643,41
E01023644,46
E01023645,42
E01023646,34
E01023647,46
E01023648,50
E01023649,39
E01023650,36
E01023651,39
E01023652,38
E01023653,43
E01023654,42
E01023655,46
E01023658,41
E01023659,44
E01023663,45
E01023750,44
E01023751,37
E01023752,35
E01023753,40
E01023754,34
E01023755,36
E01023756,32
E01023757,34
E01023758,39
E01023759,38
E01023760,41
E01023761,33
E01023762,39
E01023763,40
E01023764,44
E01023765,43
E01023766,36
E01023767,40
E01023768,39
E01023769,42
E01023770,44
E01023771,39
E01023772,40
E01023773,32
E01023774,37
E01023775,38
E01023776,34
E01023777,40
E01023778,35
E01023779,34
E01023780,41
E01023781,37
E01023782,44
E01023783,37
E01023784,43
E01023785,34
E01023786,36
E01023787,36
E01023788,35
E01023789,30
E01023790,31
E01023791,40
E01023792,32
E01023793,35
E01023794,34
E01023795,41
E01023796,38
E01023797,38
E01023798,37
E01023799,42
E01023800,42
E01023801,32
E01023965,46
E01023966,49
E01023967,43
E01033024,35
E01033025,32
E01033026,32
E01033027,30
E01033188,42
E01033189,35
E01033190,33
E01033609,41
