geocode,asian,black,mixed,other,white
E01008162,251,49,52,49,1976
E01008163,52,21,22,38,1867
E01008164,79,38,17,13,1166
E01008165,16,11,16,14,1342
E01008166,127,98,49,107,1178
E01008167,114,18,33,35,1468
E01008168,110,39,41,28,2020
E01008169,94,11,10,82,1449
E01008170,129,23,29,36,1791
E01008171,43,22,11,37,1366
E01008172,20,2,12,11,1658
E01008173,17,5,12,4,1568
E01008174,26,7,14,1,2039
E01008175,46,10,3,5,1411
E01008176,8,0,1,0,1487
E01008177,23,0,8,6,1431
E01008178,14,5,16,5,1670
E01008179,11,1,3,4,1205
E01008180,8,2,15,2,1492
E01008181,13,5,10,3,1446
E01008182,14,4,16,6,1601
E01008183,14,1,5,7,1451
E01008184,6,0,4,0,1399
E01008185,3,1,9,0,1398
E01008186,25,5,4,5,1926
E01008187,8,5,4,6,1651
E01008188,5,1,13,1,1438
E01008189,18,10,7,4,1342
E01008190,16,0,7,2,1270
E01008191,9,8,9,22,1436
E01008192,14,7,5,1,1406
E01008193,20,0,11,0,1252
E01008194,14,0,6,2,1368
E01008195,6,2,11,2,2044
E01008196,10,4,7,3,1904
E01008197,10,1,3,0,1472
E01008198,2,1,11,1,1416
E01008199,7,0,7,0,1365
E01008200,8,4,11,3,1310
E01008201,47,5,13,5,1526
E01008202,32,11,15,5,1806
E01008203,88,37,18,41,1595
E01008204,24,3,13,9,1501
E01008205,22,1,5,0,1521
E01008206,9,11,11,0,1717
E01008207,30,0,11,3,1413
E01008208,13,5,14,1,1617
E01008209,75,23,27,5,1958
E01008210,32,8,15,7,1337
E01008211,18,3,9,2,1678
E01008212,19,9,11,14,1328
E01008213,4,2,7,4,1466
E01008214,35,23,19,5,1598
E01008215,23,21,32,12,1510
E01008216,28,9,7,8,1504
E01008217,5,5,3,2,1548
E01008218,13,5,3,5,1613
E01008219,31,3,11,23,1667
E01008220,15,7,13,4,1245
E01008221,25,16,4,2,1688
E01008222,5,1,9,0,1506
E01008223,26,8,13,7,1728
E01008224,34,3,14,7,1794
E01008225,3,2,5,4,1677
E01008226,7,7,13,1,1470
E01008227,30,40,26,11,1599
E01008228,4,2,8,0,1179
E01008229,4,3,4,3,1366
E01008230,40,6,12,8,1333
E01008231,21,5,15,7,1542
E01008232,16,4,5,0,1363
E01008233,1,4,5,1,1363
E01008234,43,0,14,2,2064
E01008235,10,4,9,0,1443
E01008236,30,6,7,7,1463
E01008237,19,5,10,0,1520
E01008238,13,1,12,2,1527
E01008239,18,6,19,2,1479
E01008240,23,9,4,8,1470
E01008241,12,5,6,0,1614
E01008242,23,8,5,0,1634
E01008243,8,4,16,2,1495
E01008244,67,7,18,9,1963
E01008245,6,0,12,0,1419
E01008246,6,1,3,0,1448
E01008247,5,2,9,4,1596
E01008248,13,5,5,2,1727
E01008249,20,1,14,0,1519
E01008250,5,1,9,1,1457
E01008251,127,31,31,34,1533
E01008252,90,29,23,22,1601
E01008253,94,41,31,47,1500
E01008254,58,32,16,28,1218
E01008255,84,9,28,25,1595
E01008256,27,1,13,1,1729
E01008257,21,4,10,4,1403
E01008258,121,42,36,28,2093
E01008259,96,50,37,50,1686
E01008260,55,2,16,5,1476
E01008261,23,3,11,1,1422
E01008262,88,3,15,11,1666
E01008263,13,1,13,2,1503
E01008264,10,2,10,2,1395
E01008265,12,5,13,3,1446
E01008266,7,10,8,2,1339
E01008267,11,1,4,3,1519
E01008268,11,4,14,0,1448
E01008269,9,2,12,0,1466
E01008270,14,0,6,5,1305
E01008271,7,0,4,0,1399
E01008272,14,0,7,6,1390
E01008273,13,0,11,0,1449
E01008274,9,3,4,1,1437
E01008275,19,0,11,5,1470
E01008276,1,3,5,0,1450
E01008277,15,4,2,0,1510
