geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00049363,57,48,49,30,46,29,24,8,20
E00049365,37,36,50,42,41,35,37,9,22
E00049366,41,35,52,57,52,38,36,7,14
E00049368,23,27,48,21,46,48,64,28,27
E00049369,56,46,46,33,35,38,28,3,14
E00049370,43,45,51,31,48,51,21,8,22
E00049371,46,34,80,47,61,45,26,6,27
E00049374,79,33,52,35,33,41,25,11,19
E00049375,78,74,58,51,44,38,24,5,12
E00049376,60,43,46,33,45,34,20,11,21
E00049377,52,50,50,34,58,58,28,12,20
E00049378,49,73,52,45,66,52,34,13,13
E00049379,54,47,54,34,45,41,17,7,26
E00049380,71,81,45,54,50,29,32,15,7
E00049381,60,50,57,36,33,38,19,9,21
E00049382,65,51,41,38,36,33,28,13,12
E00049383,26,38,30,29,63,30,39,17,59
E00049384,44,50,42,49,40,28,25,9,25
E00049385,61,52,48,38,63,42,24,13,15
E00049386,45,77,50,46,55,37,22,13,25
E00049387,42,42,25,47,39,29,33,13,14
E00049388,78,43,68,55,64,57,43,19,39
E00049389,31,32,35,32,56,46,48,17,27
E00049390,52,40,56,36,27,49,31,14,19
E00049391,36,36,28,31,29,18,33,25,43
E00049392,37,50,43,40,52,33,27,18,23
E00049393,37,44,30,35,50,31,24,13,37
E00049394,26,36,25,21,48,30,62,33,24
E00049395,94,78,63,52,40,46,31,7,20
E00049396,37,35,27,32,49,35,62,23,30
E00049397,92,71,54,51,36,39,21,9,3
E00049444,26,40,33,31,37,42,68,9,15
E00049446,30,29,36,25,34,29,26,16,26
E00049447,38,54,40,40,65,41,32,17,16
E00049448,24,32,32,33,59,46,33,21,49
E00049449,35,47,33,40,45,41,42,14,26
E00049466,37,52,40,38,70,42,24,10,17
E00049468,35,41,19,34,53,16,17,19,42
E00049469,19,24,19,19,35,31,42,24,66
E00049470,36,43,20,28,48,35,33,22,39
E00049471,35,54,40,39,55,31,29,10,25
E00049473,39,58,32,33,80,35,28,19,25
E00049474,38,22,18,34,34,38,36,23,63
E00049475,20,32,24,27,33,41,47,15,35
E00049476,39,47,30,37,52,29,42,12,22
E00049482,68,46,90,99,86,44,14,7,9
E00049512,39,62,39,52,73,51,33,13,7
E00049774,22,24,169,67,26,16,5,3,5
E00049775,27,42,35,29,59,49,57,19,44
E00049776,34,40,43,49,44,46,30,11,10
E00049777,46,45,44,43,40,27,25,12,34
E00049778,42,41,32,30,49,33,31,17,28
E00049779,55,40,36,37,32,33,32,12,19
E00049780,55,35,71,54,47,33,19,11,20
E00049782,48,32,51,46,47,32,19,9,14
E00049785,44,40,54,40,38,33,28,11,47
E00049786,63,46,49,53,54,33,27,4,26
E00049787,60,61,39,45,47,27,33,13,21
E00049789,20,26,16,25,30,34,38,38,25
E00049790,50,41,42,28,35,32,30,13,20
E00049791,22,15,27,27,21,29,47,16,34
E00049793,32,18,74,39,38,27,27,7,18
E00049794,32,61,41,30,57,41,30,20,24
E00049795,36,52,49,37,61,45,35,8,10
E00049796,64,53,53,42,41,29,17,3,21
E00049797,85,38,77,58,42,32,23,17,20
E00049798,74,46,64,45,45,27,26,10,26
E00049799,33,22,45,28,43,21,17,8,36
E00049800,62,55,47,36,50,19,23,13,17
E00049801,26,41,26,42,51,39,42,14,57
E00049803,60,66,53,53,57,37,34,19,18
E00049936,58,52,48,37,46,32,13,14,5
E00049942,38,52,36,22,40,32,23,11,14
E00049943,32,43,48,32,52,36,37,17,23
E00049944,15,29,36,38,56,50,50,15,26
E00049945,36,42,54,40,44,40,43,10,21
E00049946,22,37,33,31,40,61,48,10,32
E00049947,55,70,48,45,52,39,25,7,22
E00049948,39,47,49,48,47,61,40,6,13
