geocode,all
E00146986,41.0
E00146987,43.0
E00146988,46.0
E00146989,40.0
E00146990,45.0
E00147000,39.0
E00147001,39.0
E00147002,45.0
E00147008,42.0
E00147009,46.0
E00147012,47.0
E00147013,48.0
E00147014,41.0
E00147015,37.0
E00147016,48.0
E00147017,43.0
E00147040,27.0
E00147041,47.0
E00147042,44.0
E00147043,48.0
E00147176,38.0
E00147177,36.0
E00147178,39.0
E00147179,39.0
E00147180,37.0
E00147181,51.0
E00147182,31.0
E00147183,40.0
E00147184,48.0
E00147185,53.0
E00147186,55.0
E00147187,54.0
E00147188,46.0
E00147189,41.0
E00147190,46.0
E00147191,39.0
E00147192,56.0
E00147193,31.0
E00147194,37.0
E00147195,31.0
E00147196,39.0
E00147197,30.0
E00147198,40.0
E00147199,40.0
E00147200,31.0
E00147201,40.0
E00147202,58.0
E00147203,36.0
E00147204,34.0
E00147205,37.0
E00147206,52.0
E00147207,35.0
E00147208,41.0
E00147209,35.0
E00147210,51.0
E00147211,54.0
E00147212,31.0
E00147213,40.0
E00147214,40.0
E00147215,41.0
E00147216,30.0
E00147217,43.0
E00147218,30.0
E00147219,37.0
E00147220,32.0
E00147221,40.0
E00147222,39.0
E00147223,23.0
E00147224,36.0
E00147225,53.0
E00147226,43.0
E00147227,41.0
E00147228,47.0
E00147229,43.0
E00147230,47.0
E00147231,35.0
E00147232,47.0
E00147233,46.0
E00147234,47.0
E00147235,48.0
E00147236,48.0
E00147237,48.0
E00147238,48.0
E00147239,44.0
E00147240,51.0
E00147241,49.0
E00147242,45.0
E00147243,52.0
E00147244,53.0
E00147245,53.0
E00147246,53.0
E00147247,36.0
E00147248,57.0
E00147249,45.0
E00147250,55.0
E00147251,64.0
E00147252,53.0
E00147253,36.0
E00147254,40.0
E00147255,30.0
E00147256,46.0
E00147257,30.0
E00147258,39.0
E00147259,43.0
E00147260,46.0
E00147261,41.0
E00147262,45.0
E00147263,39.0
E00147273,56.0
E00147274,43.0
E00147275,43.0
E00147276,44.0
E00147277,49.0
E00147278,51.0
E00147279,42.0
E00147280,48.0
E00147281,54.0
E00147282,54.0
E00147284,34.0
E00147293,47.0
E00147294,45.0
E00147295,49.0
E00147296,46.0
E00147297,37.0
E00147298,45.0
E00147299,46.0
E00147300,46.0
E00147301,38.0
E00147418,50.0
E00147441,42.0
E00147442,53.0
E00147443,43.0
E00147444,54.0
E00147445,46.0
E00147446,47.0
E00147447,51.0
E00147483,49.0
E00147518,47.0
E00147519,48.0
E00147520,46.0
E00147521,47.0
E00147522,42.0
E00147523,41.0
E00147524,40.0
E00147525,47.0
E00147527,43.0
E00147550,42.0
E00147551,38.0
E00147552,37.0
E00147553,49.0
E00147554,45.0
E00147555,46.0
E00147556,45.0
E00147557,42.0
E00147558,43.0
E00147559,47.0
E00147560,51.0
E00147561,60.0
E00147562,53.0
E00147563,48.0
E00147564,42.0
E00147565,48.0
E00147566,45.0
E00147567,46.0
E00147568,44.0
E00147569,45.0
E00147570,39.0
E00147571,42.0
E00147572,33.0
E00147573,46.0
E00147574,42.0
E00147575,48.0
E00147638,44.0
E00147639,57.0
E00147640,44.0
E00147641,38.0
E00147642,50.0
E00147643,49.0
E00147644,44.0
E00147645,44.0
E00147646,45.0
E00147647,47.0
E00147648,47.0
E00147667,44.0
E00147668,43.0
E00147669,45.0
E00147681,49.0
E00147685,54.0
E00147771,49.0
E00147773,46.0
E00147774,48.0
E00147775,47.0
E00147776,50.0
E00147777,51.0
E00147778,47.0
E00174568,36.0
E00174569,45.0
W00001915,44.0
W00002273,50.0
W00002274,53.0
W00002275,43.0
W00002280,54.0
W00002281,48.0
W00002282,48.0
W00002283,49.0
W00002306,45.0
W00002307,47.0
W00002308,46.0
