geocode,bad,fair,good
E00075591,1,12,104
E00075592,18,37,378
E00075593,6,33,308
E00075601,0,8,158
E00075709,6,14,237
E00075710,38,74,393
E00075714,10,39,222
E00075715,11,24,269
E00075719,8,24,276
E00112976,10,33,148
E00112977,12,47,256
E00112978,11,47,298
E00112979,18,52,285
E00112980,14,42,278
E00112981,23,42,264
E00112982,15,50,237
E00112983,19,50,205
E00112984,18,46,258
E00112985,16,39,261
E00112986,24,71,376
E00112987,22,44,240
E00112988,22,37,187
E00112989,12,35,272
E00112990,16,52,304
E00112991,31,102,438
E00112992,25,34,91
E00112993,15,43,219
E00112994,21,53,342
E00112995,11,32,195
E00113002,32,42,335
E00113003,17,41,218
E00113004,20,41,191
E00113005,13,58,260
E00113006,4,13,107
E00113007,3,38,207
E00113008,7,33,297
E00113009,21,37,190
E00113010,10,48,258
E00113011,19,43,210
E00113012,18,39,301
E00113019,20,59,329
E00113020,14,62,211
E00113021,15,48,237
E00113022,18,38,164
E00113023,17,48,240
E00113030,14,43,222
E00113031,10,33,238
E00113032,11,44,246
E00113033,16,49,263
E00113034,24,46,236
E00113035,10,40,246
E00113036,29,49,202
E00113037,32,60,168
E00113038,13,53,255
E00113039,13,57,204
E00113040,11,39,245
E00113041,15,40,269
E00113042,19,40,220
E00113043,22,51,183
E00113044,12,34,235
E00113045,9,38,293
E00113047,27,68,243
E00113048,22,41,168
E00113049,18,71,223
E00113050,24,49,159
E00113051,21,60,444
E00113052,18,40,245
E00113053,16,52,286
E00113054,20,74,366
E00113055,21,43,134
E00113056,20,41,226
E00113057,25,52,184
E00113058,29,76,212
E00113059,32,44,276
E00113060,13,32,174
E00113061,26,65,204
E00113062,28,50,150
E00113063,19,52,242
E00113064,19,44,222
E00113065,23,45,229
E00113066,23,47,168
E00113067,26,45,224
E00113068,16,44,173
E00113069,23,48,283
E00113070,32,50,245
E00113071,15,34,294
E00113072,22,49,176
E00113073,24,48,246
E00113074,17,59,180
E00113075,7,28,191
E00113076,13,41,183
E00113077,24,55,224
E00113078,18,39,164
E00113079,15,55,276
E00113080,26,52,179
E00113081,24,46,226
E00113082,10,30,263
E00113083,17,41,227
E00113084,23,65,250
E00113085,28,48,235
E00113086,17,48,254
E00113092,17,43,257
E00113093,5,21,141
E00113094,8,26,225
E00113095,13,36,214
E00113096,21,46,231
E00113097,10,30,346
E00113098,15,41,260
E00113099,13,41,290
E00113100,17,43,290
