geocode,all
E10000027,0.42
E10000029,0.45
E12000001,3.03
E12000002,5.0
E12000003,3.43
E12000004,2.9
E12000005,4.31
E12000006,2.97
E12000007,51.99
E12000008,4.53
E12000009,2.16
