geocode,female,male
W00000014,162,138
W00000015,130,138
W00000016,120,104
W00000017,122,118
W00000018,136,118
W00000019,108,103
W00000020,110,106
W00000021,117,108
W00000032,120,115
W00000033,147,156
W00000034,151,138
W00000035,235,188
W00000036,148,121
W00000048,186,161
W00000049,162,165
W00000050,122,111
W00000051,165,158
W00000057,205,188
W00000058,165,149
W00000059,165,153
W00000060,131,121
W00000061,156,149
W00000062,196,183
W00000063,154,139
W00000070,218,218
W00000071,204,186
W00000072,150,141
W00000073,132,118
W00000074,115,106
W00000094,167,146
W00000127,156,158
W00000128,136,107
W00000129,163,129
W00000130,83,83
W00000131,112,102
W00000174,140,148
W00000175,204,199
W00000176,141,134
W00000177,150,132
W00000178,169,146
W00000179,151,155
W00000213,177,162
W00000214,168,168
W00000215,162,147
W00000216,155,143
W00000217,144,144
W00000218,133,147
W00000219,151,145
W00000254,123,117
W00000255,124,145
W00000256,137,141
W00000257,102,85
W00000258,216,208
W00000259,154,138
W00000260,141,133
W00000261,112,111
W00000262,164,167
W00000264,124,119
W00000265,159,134
W00000266,154,144
W00000267,157,153
W00000268,122,107
W00000269,111,113
W00000270,164,170
W00000278,171,178
W00000279,182,189
W00000280,146,134
W00000281,163,154
W00000282,125,123
W00000283,135,178
W00000314,180,185
W00000315,159,169
W00000316,147,155
W00000317,126,157
W00000318,157,152
W00000319,143,198
W00000320,115,129
W00000322,187,144
W00000323,194,186
W00000324,154,180
W00000325,138,136
W00000326,167,167
W00000327,138,118
W00000328,167,162
W00000329,156,139
W00000330,194,211
W00000331,265,243
W00000332,151,161
W00000333,175,131
W00000334,134,136
W00000335,134,137
W00000336,141,138
W00000339,177,165
W00000340,130,117
W00000362,186,184
W00000363,162,147
W00000364,151,162
W00000365,163,151
W00000366,184,194
W00000367,189,194
W00000368,178,176
W00000369,161,168
W00000370,155,163
W00000371,158,150
W00000372,183,134
W00000373,153,115
W00000374,150,142
W00000375,141,133
W00000388,141,137
W00000389,115,133
W00000390,185,185
W00000391,110,108
W00000392,177,140
W00000393,168,175
W00000394,185,207
W00000395,165,154
W00000396,237,198
W00000397,173,152
W00000398,115,120
W00000412,190,163
W00000413,97,85
W00000414,155,130
W00000415,159,155
W00000416,149,150
W00000417,124,151
W00000418,154,164
W00000420,168,186
W00000422,201,215
W00000439,162,151
W00000440,145,130
W00000441,189,197
W00000442,168,139
W00000443,157,150
W00000444,170,158
W00000460,176,174
W00000461,72,117
W00000462,188,174
W00000463,156,148
W00000464,198,167
W00000465,164,133
W00000466,209,163
W00000467,180,147
W00000468,233,287
W00000469,218,252
W00000470,203,216
W00000472,202,232
W00000490,169,139
W00000491,126,151
W00000492,157,139
W00000493,123,106
W00000494,167,149
W00000495,147,124
W00000496,167,164
W00000497,161,166
W00000505,161,151
W00000506,204,194
W00000507,116,112
W00000508,223,229
W00000509,179,199
W00000510,96,84
W00000511,136,121
W00000512,184,179
W00000513,170,156
W00000514,140,154
W00000515,158,145
W00000516,173,159
W00000517,122,119
W00000518,131,160
W00000519,172,206
W00000520,216,197
W00000521,122,119
W00000522,154,156
W00000523,144,125
W00000524,252,215
W00000525,183,189
W00000532,131,122
W00000533,148,168
W00000534,115,150
W00000535,173,131
W00000536,136,133
W00000537,184,184
W00000538,94,84
W00000539,144,149
W00000540,82,87
W00000541,174,142
W00000542,125,115
