geocode,employee,inactive,self-employed,student,unemployed
E01010568,742,376,135,32,39
E01010569,643,409,111,27,50
E01010570,534,335,144,18,15
E01010571,796,269,91,24,78
E01010572,595,283,109,32,36
E01010573,751,357,166,33,37
E01010574,539,335,104,29,27
E01010575,673,305,127,24,37
E01010576,623,321,132,26,32
E01010577,668,287,147,24,28
E01010578,689,302,134,26,58
E01010579,579,354,136,25,19
E01010580,1096,400,214,46,28
E01010581,719,295,109,24,56
E01010582,833,241,113,22,41
E01010583,578,402,96,32,87
E01010584,821,311,86,39,65
E01010585,783,388,85,32,39
E01010586,634,328,155,39,30
E01010587,831,319,191,35,38
E01010588,679,357,111,36,41
E01010589,626,320,127,38,40
E01010590,753,319,203,43,38
E01010591,639,328,66,28,41
E01010592,551,395,89,27,37
E01010593,703,360,116,24,29
E01010594,692,361,138,37,45
E01010595,736,330,134,40,71
E01010596,603,315,108,26,20
E01010597,555,314,79,30,74
E01010598,680,373,121,49,58
E01010599,537,283,73,38,50
E01010600,529,287,73,30,72
E01010601,756,293,93,22,71
E01010602,598,308,87,30,53
E01010603,707,309,86,38,46
E01010604,729,393,112,48,39
E01010605,573,334,57,44,84
E01010606,414,573,80,65,140
E01010607,420,610,119,67,99
E01010608,370,538,76,48,103
E01010609,561,358,67,23,72
E01010610,419,440,60,33,112
E01010611,769,502,89,32,115
E01010612,386,369,25,20,123
E01010613,500,385,54,21,83
E01010614,498,373,55,13,98
E01010615,581,276,74,34,49
E01010616,517,494,69,43,114
E01010617,290,456,40,51,103
E01010618,361,531,89,37,80
E01010619,551,604,135,81,117
E01010620,404,530,88,46,89
E01010621,434,699,123,67,114
E01010622,473,736,117,70,130
E01010623,342,549,77,52,115
E01010624,438,697,123,61,116
E01010625,331,546,76,42,100
E01010626,420,542,116,49,108
E01010627,480,390,105,46,86
E01010628,591,384,78,38,78
E01010629,570,446,130,37,68
E01010630,514,337,70,31,50
E01010631,461,390,39,30,74
E01010632,453,319,28,22,82
E01010633,656,316,112,33,48
E01010634,635,250,123,33,20
E01010635,458,386,59,23,77
E01010636,750,308,135,38,41
E01010637,592,406,90,33,56
E01010638,598,337,143,38,28
E01010639,739,350,131,27,31
E01010640,810,271,131,37,43
E01010641,585,335,123,33,25
E01010642,708,395,157,43,12
E01010643,661,244,115,23,35
E01010644,653,295,125,44,34
E01010645,553,311,85,28,13
E01010646,454,259,165,20,13
E01010647,378,256,116,18,10
E01010648,464,299,147,16,13
E01010649,604,270,64,17,57
E01010650,475,387,44,36,115
E01010651,665,294,80,38,41
E01010652,680,306,61,44,51
E01010653,569,360,64,35,75
E01010654,437,376,39,27,76
E01010655,476,321,54,23,79
E01010656,616,297,91,34,40
E01010657,722,261,76,26,49
E01010658,585,514,92,52,83
E01010659,442,529,72,43,111
E01010662,565,277,91,26,48
E01010663,452,456,72,45,111
E01010664,532,356,96,31,48
E01010665,567,405,84,32,69
E01010666,397,395,64,37,114
E01010667,471,383,107,38,70
E01010668,512,320,84,27,30
E01010669,490,477,134,43,82
E01010670,461,472,167,42,54
E01010671,407,449,143,44,62
E01010672,610,210,100,24,20
E01010673,447,487,114,34,89
E01010674,383,417,83,31,83
E01010675,529,545,158,57,61
E01010676,458,757,170,50,116
E01010677,505,499,75,42,122
E01010678,527,310,94,31,35
E01010679,376,594,113,42,99
E01010680,667,411,76,18,141
E01010681,595,253,128,37,19
E01010682,560,317,56,28,76
E01010683,788,257,154,57,34
E01010684,717,280,94,35,30
E01010685,763,304,148,32,32
E01010686,699,343,107,18,20
E01010687,951,239,126,48,30
E01010688,924,284,129,34,47
E01010689,823,251,145,29,45
E01010690,854,343,107,49,45
E01010691,458,361,165,31,9
E01010692,633,415,195,32,22
E01010693,474,358,135,26,17
E01010694,464,399,159,30,13
E01010695,571,264,155,31,31
E01010696,554,296,143,35,18
E01010697,460,306,142,35,20
E01010698,812,277,154,40,31
E01010699,643,303,146,30,58
E01010700,361,405,94,47,90
E01010701,283,413,71,35,106
E01010702,379,631,153,70,97
E01010703,613,344,119,27,59
E01010704,591,295,97,35,53
E01010705,646,392,118,45,37
E01010706,670,312,160,28,36
E01010707,687,365,171,34,25
E01010708,615,349,113,39,53
E01010709,1097,472,202,73,42
E01010710,522,629,97,71,191
E01010711,316,490,54,36,107
E01010712,441,387,94,42,105
E01010713,471,344,59,24,75
E01010714,561,280,49,41,61
E01010715,409,271,40,30,52
E01010716,782,362,110,32,80
E01010717,660,285,59,44,59
E01010718,616,340,53,34,93
E01010719,384,448,111,41,96
E01010720,514,358,52,17,86
E01010721,457,410,62,21,78
E01010722,557,352,87,33,83
E01010723,374,412,82,48,88
E01010724,507,342,59,32,64
E01010725,615,305,60,23,68
E01010726,681,323,76,38,20
E01010727,686,391,139,34,61
E01010728,490,449,120,44,91
E01010729,457,355,133,23,31
E01010730,377,531,37,43,213
E01010731,420,567,50,161,136
E01010732,503,573,66,67,206
E01010733,445,570,66,63,155
E01010734,460,334,68,44,122
E01010735,351,512,57,25,101
E01010736,569,502,94,56,139
E01010737,335,571,67,39,114
E01010738,480,530,92,41,114
E01010739,381,499,62,27,127
E01010740,442,532,92,47,84
E01010741,641,315,96,29,40
E01010742,465,527,118,45,91
E01010743,482,507,76,39,117
E01010744,436,477,97,48,85
E01010745,522,385,68,35,91
E01010746,628,434,86,38,47
E01010747,559,362,94,37,55
E01010748,536,355,50,34,80
E01010749,525,311,67,18,65
E01010750,697,326,102,27,44
E01010751,588,366,72,26,57
E01010752,792,332,116,35,63
E01010753,611,339,95,35,34
E01010754,730,215,117,37,54
E01010755,568,358,65,26,112
E01010756,682,247,118,30,45
E01010758,634,208,99,34,26
E01010759,597,365,99,25,42
E01010760,721,273,107,32,33
E01010761,612,354,92,25,58
E01010762,622,319,64,40,61
E01010763,620,299,68,34,58
E01010764,600,360,199,37,19
E01010765,942,461,162,35,61
E01010766,585,237,92,18,20
E01010767,509,271,115,34,21
E01010768,698,276,139,36,13
E01010769,674,258,149,27,23
E01010770,630,326,191,23,12
E01010771,495,258,103,21,17
E01010772,436,284,112,19,14
E01010773,574,241,118,33,15
E01010774,642,282,144,34,26
E01010775,844,314,99,47,31
E01010776,691,315,67,33,91
E01010777,490,365,54,27,143
E01010778,751,377,101,29,89
E01010779,558,309,65,18,79
E01010781,616,284,74,29,71
E01010782,752,377,77,27,100
E01010783,634,326,85,35,38
E01010784,747,321,103,26,53
E01010785,718,220,126,21,43
E01010786,504,400,117,33,20
E01010787,650,321,92,31,28
E01010788,615,238,101,31,62
E01010789,658,392,103,30,65
E01010790,560,330,102,22,23
E01010791,494,410,141,31,77
E01010792,541,494,89,57,95
E01010793,526,507,133,85,68
E01010794,648,445,80,31,52
E01010795,862,279,145,30,51
E01010796,604,386,113,25,56
E01010797,655,236,160,21,33
E01010798,648,332,95,25,66
E01010799,584,344,72,26,61
E01010800,482,437,43,45,104
E01010801,596,387,118,35,82
E01010802,518,364,69,44,120
E01010803,436,504,112,41,106
E01010804,516,742,200,57,110
E01010805,445,422,139,30,59
E01010806,353,471,119,34,72
E01010807,500,723,97,66,110
E01010808,455,678,115,55,105
E01010809,479,685,130,86,126
E01010810,419,582,150,35,83
E01010811,497,560,118,52,127
E01010812,486,547,92,63,129
E01010813,372,517,104,30,102
E01010814,670,360,78,33,80
E01010815,938,486,109,61,88
E01010816,810,326,161,27,49
E01010817,785,503,58,39,112
E01010818,811,351,111,33,42
