geocode,asian,black,mixed,other,white
E00048921,97,0,3,15,235
E00048932,47,8,7,10,209
E00048936,153,0,1,6,137
E00048938,54,1,5,12,243
E00048939,93,2,2,8,216
E00158773,3,4,2,0,219
E00158938,23,8,9,7,397
E00158939,9,1,3,0,281
E00158940,22,2,3,1,230
E00158941,0,0,3,1,277
E00158942,23,0,3,0,510
E00159358,7,2,1,3,226
E00159359,13,1,2,1,178
E00159360,19,1,7,0,242
E00159362,1,0,6,0,331
E00159368,6,1,12,0,264
E00159369,11,0,5,0,260
E00159372,3,2,5,1,314
E00159373,25,1,5,0,207
E00159374,8,0,0,0,289
E00159375,17,0,4,2,240
E00159376,10,4,5,0,279
E00159377,4,0,0,0,203
E00159378,17,2,11,0,209
E00159390,42,8,10,3,294
E00159391,36,4,14,5,206
E00159392,48,8,14,1,252
E00159393,46,3,12,0,303
E00159394,14,1,5,2,233
E00159395,52,8,12,1,319
E00159396,32,6,14,0,182
E00159397,27,6,11,3,326
E00159398,61,4,10,7,221
E00159399,65,13,16,11,267
E00159400,42,1,16,7,299
E00159401,66,3,16,5,269
E00159402,51,1,3,1,289
E00159403,17,2,3,0,280
E00159404,37,8,12,3,270
E00159405,1,3,4,2,252
E00159406,86,2,6,6,249
E00159407,16,1,7,0,268
E00159408,33,5,13,1,343
E00159409,24,3,11,12,317
E00159410,47,1,17,6,310
E00159411,47,2,8,0,345
E00159412,51,9,13,6,278
E00159413,31,1,11,1,240
E00159414,55,9,7,4,256
E00159415,17,1,8,1,218
E00159416,63,8,13,2,272
E00159417,34,2,7,5,200
E00159418,72,3,10,8,256
E00159419,56,3,18,8,287
E00159439,4,4,7,0,271
E00159440,12,6,17,1,282
E00159441,16,16,17,4,245
E00159442,12,1,13,0,219
E00159443,28,2,8,5,294
E00159444,15,2,4,0,163
E00159445,8,1,5,3,242
E00159446,39,4,15,4,326
E00159447,10,1,5,1,201
E00159449,29,5,12,0,269
E00159450,25,1,4,12,187
E00159451,16,4,13,2,287
E00159453,26,2,8,1,337
E00159454,26,2,9,5,262
E00159455,10,1,8,0,212
E00159456,11,3,5,7,219
E00159457,11,3,7,5,241
E00159458,16,1,5,1,247
E00159459,3,8,2,0,212
E00159460,30,10,11,15,256
E00159461,16,7,2,1,236
E00159462,7,10,7,1,301
E00159463,44,2,7,5,271
E00159464,10,1,2,1,225
E00159465,2,4,4,3,198
E00159466,13,5,8,8,270
E00159467,17,1,9,2,277
E00159468,9,6,10,0,269
E00159469,12,1,16,6,299
E00159470,13,4,6,0,310
E00159471,8,0,6,5,312
E00159472,26,5,10,1,208
E00159473,13,0,11,4,322
E00159474,16,2,8,1,251
E00159475,12,3,7,0,280
E00159476,24,1,7,0,302
E00159477,14,4,16,1,259
E00159478,17,0,3,0,109
E00159479,2,0,6,0,283
E00159480,23,0,0,5,336
E00159481,6,0,6,0,260
E00159482,9,0,3,0,294
E00159483,21,0,11,6,318
E00159484,2,0,2,1,252
E00159485,16,1,9,0,348
E00159486,5,0,3,2,298
E00159487,21,3,2,6,294
E00159488,4,1,4,0,262
E00159489,26,1,11,0,282
E00159490,6,0,0,0,272
