geocode,all
E00082123,56.0
E00082124,48.0
E00082125,40.0
E00082126,48.0
E00082127,47.0
E00082130,45.0
E00082186,42.0
E00082188,45.0
E00082189,41.0
E00082190,44.0
E00082191,48.0
E00082192,42.0
E00082281,50.0
E00082282,48.0
E00082283,45.0
E00082284,33.0
E00082285,45.0
E00082286,39.0
E00082287,44.0
E00082288,43.0
E00082289,44.0
E00082290,49.0
E00082291,34.0
E00082292,38.0
E00082293,43.0
E00082294,55.0
E00082295,41.0
E00082296,54.0
E00082297,33.0
E00082298,41.0
E00082299,41.0
E00082301,36.0
E00082302,40.0
E00082303,40.0
E00082305,47.0
E00082306,48.0
E00082307,38.0
E00082308,27.0
E00082309,44.0
E00082310,34.0
E00082311,35.0
E00082312,39.0
E00082313,29.0
E00082314,34.0
E00082336,46.0
E00082371,19.0
E00082372,40.0
E00082373,42.0
E00082374,44.0
E00082376,46.0
E00082378,33.0
E00082379,42.0
E00082380,42.0
E00082381,46.0
E00082382,45.0
E00082383,45.0
E00082384,43.0
E00082392,38.0
E00082399,38.0
E00082401,38.0
E00082402,31.0
E00082403,32.0
E00082404,31.0
E00082435,37.0
E00082436,48.0
E00082437,63.0
E00082438,40.0
E00082439,46.0
E00082440,42.0
E00082441,49.0
E00082442,43.0
E00082443,35.0
E00082444,45.0
E00082445,45.0
E00082446,43.0
E00082447,49.0
E00082448,32.0
E00082449,43.0
E00082450,43.0
E00082451,43.0
E00082452,42.0
E00082479,35.0
E00082481,36.0
E00082482,43.0
E00082485,40.0
E00082496,35.0
E00082497,41.0
E00082498,40.0
E00082499,36.0
E00082500,34.0
E00082501,33.0
E00082502,39.0
E00082519,40.0
E00082520,35.0
E00082524,35.0
E00082527,34.0
E00082529,44.0
E00082530,40.0
E00082564,38.0
E00082565,33.0
E00082570,33.0
E00082573,61.0
E00082577,40.0
E00082578,30.0
E00082579,31.0
E00082580,38.0
E00114244,41.0
E00114253,41.0
E00114254,46.0
E00114255,34.0
E00114256,37.0
E00114258,41.0
E00114259,41.0
E00114266,41.0
E00114267,48.0
E00114268,45.0
E00114269,47.0
E00114270,45.0
E00114271,44.0
E00114272,46.0
E00114273,50.0
E00114274,33.0
E00114275,36.0
E00114276,38.0
E00114277,39.0
E00114278,30.0
E00114279,34.0
E00114280,35.0
E00114281,39.0
E00114282,32.0
E00114283,36.0
E00114284,32.0
E00114285,35.0
E00114286,36.0
E00114287,34.0
E00114288,34.0
E00114289,32.0
E00114290,40.0
E00114291,43.0
E00114292,39.0
E00114293,33.0
E00114294,39.0
E00114295,36.0
E00114296,33.0
E00114297,33.0
E00114298,35.0
E00114299,40.0
E00114300,38.0
E00114301,32.0
E00114302,34.0
E00114303,36.0
E00114304,30.0
E00114305,42.0
E00114306,32.0
E00114307,34.0
E00114308,37.0
E00114309,43.0
E00114310,35.0
E00114311,52.0
E00114312,42.0
E00114313,33.0
E00114314,33.0
E00114315,47.0
E00114316,37.0
E00114317,52.0
E00114318,34.0
E00114319,34.0
E00114322,34.0
E00114323,35.0
E00114324,35.0
E00114325,36.0
E00114326,36.0
E00114327,34.0
E00114328,31.0
E00114329,36.0
E00114330,29.0
E00114331,30.0
E00114333,33.0
E00114334,27.0
E00114335,38.0
E00114336,31.0
E00114337,31.0
E00114338,36.0
E00114339,36.0
E00114340,30.0
E00114341,36.0
E00114342,42.0
E00114343,49.0
E00114344,44.0
E00114345,42.0
E00114346,29.0
E00114347,46.0
E00114348,30.0
E00114349,46.0
E00114350,32.0
E00114354,35.0
E00114355,40.0
E00114357,39.0
E00114359,46.0
E00114360,41.0
E00114366,43.0
E00114367,45.0
E00114368,49.0
E00114369,46.0
E00114372,37.0
E00114374,39.0
E00114377,36.0
E00114379,31.0
E00114380,34.0
E00114381,41.0
E00114382,34.0
E00114383,34.0
E00114384,36.0
E00114385,35.0
E00114389,37.0
E00114392,33.0
E00114393,33.0
E00114394,46.0
E00114395,42.0
E00114396,42.0
E00114397,45.0
E00114398,37.0
E00114399,46.0
E00114401,47.0
E00114402,35.0
E00114403,32.0
E00114404,35.0
E00114405,42.0
E00114406,41.0
E00114407,38.0
E00114409,30.0
E00114410,37.0
E00114411,41.0
E00114412,45.0
E00114413,32.0
E00114414,35.0
E00114415,47.0
E00114416,30.0
E00114417,36.0
E00114418,37.0
E00114420,39.0
E00114421,45.0
E00114422,45.0
E00114423,38.0
E00114424,46.0
E00114425,40.0
E00114426,37.0
E00114427,50.0
E00114428,41.0
E00114429,51.0
E00114430,48.0
E00114431,36.0
E00114432,37.0
E00114433,34.0
E00114434,41.0
E00114435,41.0
E00114436,50.0
E00114437,38.0
E00114438,35.0
E00114439,38.0
E00114440,40.0
E00114441,39.0
E00114442,37.0
E00114443,37.0
E00114444,33.0
E00114445,36.0
E00114446,38.0
E00114447,33.0
E00114448,39.0
E00114449,36.0
E00114450,38.0
E00114451,37.0
E00114452,35.0
E00114453,37.0
E00114454,39.0
E00114455,36.0
E00114456,35.0
E00114457,31.0
E00114458,37.0
E00114460,47.0
E00114461,43.0
E00114462,48.0
E00114463,41.0
E00114464,38.0
E00114465,44.0
E00114466,48.0
E00114467,48.0
E00114468,48.0
E00114469,43.0
E00114471,48.0
E00114472,49.0
E00114473,47.0
E00114475,45.0
E00114476,51.0
E00114477,44.0
E00114478,43.0
E00114479,38.0
E00114480,47.0
E00114481,58.0
E00114482,66.0
E00114483,66.0
E00114484,57.0
E00114485,66.0
E00114486,54.0
E00114487,49.0
E00114488,50.0
E00114489,53.0
E00114490,48.0
E00114491,48.0
E00114492,47.0
E00114493,50.0
E00114494,45.0
E00114495,44.0
E00114496,39.0
E00114498,44.0
E00114499,48.0
E00114500,42.0
E00114501,45.0
E00114502,53.0
E00114503,49.0
E00114504,55.0
E00114505,35.0
E00114506,39.0
E00114507,42.0
E00114508,52.0
E00114509,44.0
E00114511,37.0
E00114512,27.0
E00114513,41.0
E00114514,33.0
E00114515,38.0
E00114516,46.0
E00114517,31.0
E00114518,33.0
E00114519,31.0
E00114520,32.0
E00114521,30.0
E00114522,33.0
E00114523,31.0
E00114524,41.0
E00114525,32.0
E00114526,35.0
E00114527,36.0
E00114528,32.0
E00114529,43.0
E00114530,39.0
E00114531,41.0
E00114532,32.0
E00114533,46.0
E00114534,72.0
E00114535,32.0
E00114536,36.0
E00114537,45.0
E00114538,48.0
E00114539,39.0
E00114540,49.0
E00114541,42.0
E00114542,42.0
E00114543,50.0
E00114544,49.0
E00114545,54.0
E00114546,44.0
E00114547,43.0
E00114548,56.0
E00114549,54.0
E00114550,56.0
E00114551,49.0
E00114552,53.0
E00114553,51.0
E00114554,46.0
E00114555,50.0
E00114556,49.0
E00114557,42.0
E00114558,51.0
E00114559,49.0
E00114560,40.0
E00114561,40.0
E00114562,36.0
E00114563,51.0
E00114564,48.0
