geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E02003122,94,246,2150,287,108,59,43,13,10
E02003123,63,458,2464,309,62,69,33,24,15
E02003124,63,454,2413,231,72,79,32,38,11
E02003125,40,379,1887,173,57,73,18,20,9
E02003126,68,378,2371,499,90,65,36,28,13
E02003127,58,407,2166,249,76,97,15,37,9
E02003128,81,487,2606,326,65,72,38,39,13
E02003129,85,279,2000,314,67,55,26,27,14
E02003130,91,734,2970,367,101,121,49,51,25
E02003131,68,454,2530,223,71,63,20,21,6
E02003132,130,419,2603,427,94,67,31,28,13
E02003133,80,326,2556,243,107,72,23,21,26
E02003134,65,401,1690,367,35,69,26,37,11
E02003135,75,572,1804,594,75,61,35,35,33
E02003136,80,259,2682,294,142,52,29,13,12
E02003137,133,284,2521,417,222,63,43,18,28
E02003138,172,342,2405,726,187,53,35,14,38
E02003139,72,317,2923,252,85,76,33,4,14
E02003140,128,314,2808,273,117,90,37,15,14
E02003141,128,503,2452,769,124,89,44,46,47
E02003142,92,610,2696,502,79,97,29,31,21
E02003143,74,349,2911,313,108,91,24,17,13
E02003144,109,449,1670,1266,153,37,31,22,60
E02003145,103,319,1986,710,141,38,38,22,43
E02003146,161,429,2307,1205,132,56,37,33,53
E02003147,82,587,1482,693,64,56,27,22,16
E02003148,88,418,1349,1541,135,31,53,26,38
E02003149,127,553,2117,1305,115,63,38,38,35
E02003150,156,583,2444,1555,251,71,71,47,63
E02003151,86,206,2422,234,161,79,39,3,12
E02003152,139,351,3140,382,207,131,57,15,21
E02003153,103,301,2797,260,101,92,35,8,11
E02003154,31,144,2064,384,107,48,7,15,16
E02003155,51,115,1662,428,176,35,19,14,19
E02003156,71,203,3518,613,173,63,29,27,32
E02003157,25,141,1737,663,128,44,20,35,37
E02003158,35,86,1529,465,139,30,21,23,9
E02003159,33,96,1828,559,114,61,21,20,19
E02003161,51,244,1481,1029,338,43,51,21,54
E02003163,34,137,2161,480,330,24,37,21,49
E02003164,65,160,2955,309,225,76,34,11,29
E02003165,53,128,2376,459,117,65,16,14,45
E02003166,56,192,3363,431,166,103,30,25,37
E02003167,67,212,1919,901,373,45,21,15,75
E02003168,34,141,2262,410,144,42,23,10,28
E02003169,54,92,1951,203,193,34,19,11,20
E02003170,41,189,2296,760,269,56,39,23,34
E02003171,40,107,2073,437,164,54,31,24,18
E02003892,22,58,2211,196,278,27,45,5,59
E02003893,24,35,2384,150,469,46,50,4,45
E02003894,26,57,2771,590,227,38,38,0,19
E02003895,22,48,2842,461,263,41,33,4,57
E02003896,24,44,1568,539,135,19,24,6,70
E02003897,76,131,2124,190,216,78,40,6,22
E02003898,23,53,2342,202,404,41,33,2,50
E02003899,57,206,1693,283,79,50,16,8,15
E02003900,104,246,2496,379,147,88,37,10,39
E02003901,9,41,2079,429,536,36,52,13,45
E02003902,119,184,1325,648,87,69,48,10,19
E02003903,119,132,1944,405,259,83,66,13,31
E02003904,15,50,1344,547,270,24,15,16,22
E02003905,26,108,2466,210,335,39,28,6,25
E02003906,46,81,1836,308,293,17,32,6,15
E02003907,59,134,2735,280,362,29,35,2,21
E02003908,57,127,2382,876,208,32,24,11,35
E02003909,113,272,2706,929,226,43,24,9,52
E02003910,66,120,1545,1046,180,22,20,3,74
E02003911,69,152,2859,194,405,42,45,3,26
E02003912,36,88,2504,391,544,35,36,5,32
E02003913,40,41,1879,169,303,29,35,0,34
E02003914,97,123,2295,432,182,48,29,26,106
E02003915,80,93,1743,799,191,44,41,36,65
E02003916,79,89,1394,772,291,22,42,12,104
E02003917,77,37,2713,485,184,43,36,28,71
E02003918,57,59,2631,167,193,43,20,8,16
E02003919,38,88,2175,374,133,44,19,11,37
E02003920,59,116,2641,403,156,45,25,3,51
E02003921,26,61,2217,155,179,43,10,2,15
E02003922,51,87,2783,355,158,48,25,24,29
E02003923,54,126,2328,485,91,46,17,15,49
E02003924,46,90,2026,360,131,37,25,8,61
E02003925,43,89,2344,327,132,49,15,10,56
E02003926,52,48,3000,203,438,54,32,4,24
E02003927,55,73,2829,321,483,46,47,6,48
E02003928,237,83,4024,996,207,66,46,6,23
E02003929,45,50,2253,246,306,36,31,7,24
E02003930,92,70,2705,744,550,51,61,2,28
E02003933,30,20,2135,376,504,38,44,5,20
E02003934,14,23,2199,302,488,26,27,4,14
E02003935,49,35,3215,861,218,34,29,52,10
E02003936,28,20,2955,293,544,32,43,5,14
E02003937,28,19,1594,367,404,22,50,6,33
E02003938,59,29,1848,607,346,28,44,12,18
E02003939,52,42,2067,599,182,24,22,5,9
E02003940,32,20,2058,234,456,16,43,3,26
E02003941,40,29,2538,630,178,32,24,25,19
E02003942,35,51,2373,530,137,26,13,34,18
E02003943,36,113,1637,1095,408,41,36,11,40
E02003944,88,122,2937,510,245,30,30,3,58
E02003945,37,96,1857,227,341,32,22,11,39
E02003946,63,95,2883,303,460,40,51,5,41
E02003947,60,103,1993,279,448,38,40,6,40
E02003948,87,71,1952,805,164,53,29,14,54
E02003949,60,80,1308,1106,301,22,31,6,68
E02003951,55,101,1513,426,293,27,31,9,44
E02003952,79,99,2183,378,254,38,23,18,10
E02003953,44,162,3819,471,455,56,52,4,13
E02003954,84,79,2065,763,303,32,32,16,13
E02003955,94,102,2924,865,253,42,48,20,9
E02003956,23,62,2690,230,207,57,25,3,7
E02003957,24,48,3603,385,367,60,38,5,69
E02003958,26,97,2986,205,204,58,30,6,17
E02003959,40,74,2473,244,116,40,20,17,52
E02003960,36,49,1682,404,267,17,42,10,61
E02003961,50,43,3473,427,237,40,27,22,37
E02003962,26,37,2170,433,158,30,10,9,44
E02003963,37,57,2603,775,174,39,21,28,60
E02003964,33,60,2316,354,428,26,39,5,33
E02004137,23,42,1506,282,375,20,14,7,38
E02004138,52,101,1718,501,220,19,20,2,20
E02004139,123,112,1723,401,164,30,16,1,17
E02004140,71,44,885,562,217,1,24,2,27
E02004141,47,86,2062,196,270,35,24,1,36
E02004142,105,65,1666,479,418,34,224,1,238
E02004143,69,123,2380,189,142,44,20,17,42
E02004144,106,119,2286,314,140,52,16,11,81
E02004145,42,49,1491,223,246,21,20,4,45
E02004146,86,149,2413,461,131,38,33,34,89
E02004147,126,153,2018,913,193,31,32,23,243
E02004148,64,95,1695,382,200,27,17,21,127
E02004152,219,229,1044,1477,169,16,23,29,126
E02004153,221,421,2597,570,131,72,18,11,70
E02004154,351,302,1776,1380,186,33,14,14,90
E02004155,210,391,2064,656,120,56,13,10,29
E02004156,276,426,1461,1819,212,30,27,25,152
E02004157,295,202,1420,1147,256,22,19,4,68
E02004158,293,444,2147,1101,175,60,13,17,80
E02004159,273,424,3392,691,207,57,20,16,147
E02004160,180,318,2177,566,128,67,12,18,30
E02004161,244,452,1848,911,100,65,15,10,29
E02004162,281,303,2327,764,170,38,18,9,41
E02004163,219,284,1735,327,271,38,18,3,147
E02004189,67,194,2440,304,251,59,51,7,21
E02004190,40,56,2722,277,594,39,40,9,43
E02004191,101,92,2010,852,418,33,43,14,175
E02004192,51,48,2269,276,572,41,33,6,67
E02004193,72,139,4718,795,265,71,45,11,63
E02004194,59,50,2072,259,492,29,44,5,79
E02004195,22,85,1350,885,274,40,78,12,41
E02004196,40,43,2369,281,508,25,47,16,58
E02004197,27,67,2052,184,284,42,47,2,23
E02004198,19,55,1737,825,229,28,40,11,17
E02004199,17,36,1464,187,430,26,25,5,34
E02004200,18,34,1448,350,384,24,36,3,32
E02004201,58,75,1811,140,418,29,16,4,36
E02004202,157,227,2802,278,342,58,27,6,94
E02004203,19,37,1784,313,511,21,23,2,47
E02004204,48,109,3470,432,381,38,24,9,39
E02004205,53,85,1999,393,182,27,20,7,150
E02004206,40,88,1696,438,232,26,14,11,186
E02004207,56,42,2169,243,258,21,17,3,16
E02004208,29,53,2616,385,235,38,27,11,123
E02004209,76,162,3350,352,173,50,14,9,39
E02004210,31,96,1762,630,190,26,24,19,196
E02004211,24,56,2188,235,334,31,12,5,63
E02004212,58,60,2269,389,155,30,8,10,60
E02004213,44,59,2031,212,212,24,20,5,37
E02004214,78,92,1824,715,127,38,26,6,98
E02004215,55,72,1727,509,143,30,15,6,74
E02004216,33,70,1989,266,129,47,20,4,48
E02004217,62,80,2554,520,391,41,19,4,34
E02004218,38,113,2131,159,203,46,15,3,30
E02004219,28,25,2012,159,272,25,21,2,30
E02004231,28,59,2030,513,608,26,31,2,24
E02004232,21,18,2201,269,655,18,35,4,24
E02004233,72,145,3779,1027,368,38,54,26,27
E02004234,38,93,2066,175,374,29,22,3,15
E02004235,39,93,2024,220,317,37,35,7,89
E02004273,20,56,1632,560,537,22,31,7,42
E02006840,55,155,3507,603,338,58,35,40,60
