geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01017701,662,4,66,74,4
E01017702,422,10,48,126,2
E01017739,429,5,47,12,0
E01017740,369,4,91,56,12
E01017741,450,4,43,168,0
E01017742,526,5,138,30,2
E01017743,303,1,79,253,2
E01017744,421,6,57,64,21
E01017745,537,14,137,122,3
E01017746,471,4,63,54,1
E01017747,379,6,52,91,5
E01017748,344,5,31,345,2
E01017749,603,1,26,19,10
E01017750,727,13,76,65,2
E01017752,773,7,59,46,2
E01017758,378,2,34,12,0
E01017759,516,13,93,136,18
E01017760,579,3,38,36,2
E01017761,744,10,60,46,2
E01017762,476,10,33,8,0
E01017763,596,8,126,19,1
E01017764,562,9,24,12,2
E01017765,574,3,31,10,1
E01017766,788,12,66,38,0
E01017769,534,5,70,15,3
E01017770,362,3,148,123,6
E01017771,577,6,32,6,2
E01017773,534,10,31,33,1
E01017774,471,6,15,12,1
E01017775,387,6,57,186,41
E01017776,377,6,65,204,9
E01017777,591,4,32,15,2
E01017778,407,15,33,60,1
E01017779,373,6,18,28,0
E01017780,418,5,53,11,3
E01017781,263,4,68,120,0
E01017782,511,3,25,5,0
E01017783,470,13,57,49,12
E01017784,540,9,54,40,2
E01017789,336,1,27,143,1
E01017790,223,2,24,241,5
E01017791,395,3,54,163,6
E01017792,505,15,187,212,4
E01017793,411,7,42,146,4
E01017794,753,8,66,58,4
E01017795,552,9,75,162,31
E01017882,545,4,56,29,1
E01017937,510,5,35,16,1
E01017942,506,2,15,62,2
E01023345,423,4,103,119,2
E01023346,304,6,42,148,34
E01023347,357,9,32,115,1
E01023348,213,8,72,392,3
E01023349,359,7,61,346,7
E01023350,322,11,35,290,3
E01023351,465,4,81,112,1
E01023352,790,13,96,112,4
E01023354,544,1,113,29,4
E01023355,500,7,46,67,0
E01023356,349,15,37,56,0
E01023357,320,4,41,309,1
E01023358,243,7,62,209,0
E01023359,364,4,37,252,13
E01023360,390,1,41,105,6
E01023361,513,20,285,103,3
