geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01000037,143,253,321,183,247,246,136,64,95
E01000039,208,199,218,233,231,192,133,58,131
E01002249,250,245,361,297,268,222,133,41,88
E01002252,129,197,150,139,225,195,182,91,203
E01002253,126,189,131,122,232,236,203,64,236
E01002254,142,224,139,132,241,215,218,80,225
E01002255,147,162,165,196,249,184,155,62,163
E01002256,152,183,128,163,230,190,159,77,216
E01002257,192,237,150,163,266,219,196,78,218
E01002258,183,182,180,188,227,173,206,76,261
E01002259,138,202,161,150,237,194,164,58,182
E01002260,142,223,183,182,240,199,193,71,102
E01002261,200,220,202,192,243,238,157,68,129
E01002262,177,238,166,198,232,224,164,51,176
E01002263,158,176,222,189,223,252,214,72,93
E01002264,196,166,201,191,197,160,105,65,194
E01002265,144,166,184,190,236,202,192,49,109
E01002266,125,161,147,126,197,202,170,71,240
E01002267,182,242,163,209,213,157,198,93,214
E01002268,141,191,136,160,197,169,152,53,151
E01002269,190,259,183,176,291,220,191,82,193
E01002270,121,199,217,141,230,229,252,76,208
E01002271,123,204,155,113,204,230,236,85,141
E01002272,132,149,151,164,182,212,151,72,106
E01002273,106,175,155,100,184,213,218,56,155
E01002274,173,184,186,192,242,217,229,67,148
E01002275,91,174,160,79,197,219,200,94,145
E01002276,206,274,259,211,282,270,171,55,198
E01002277,162,215,224,181,234,191,150,35,102
E01002278,243,265,210,212,197,184,134,26,128
E01002279,248,232,194,211,243,170,138,37,111
E01002280,243,253,242,245,185,145,102,29,78
E01002281,262,199,224,272,221,184,126,34,92
E01002282,255,258,244,219,257,161,94,19,87
E01002283,215,228,186,202,209,157,123,44,153
E01002284,259,284,237,257,272,210,118,47,158
E01002285,91,136,151,119,160,178,194,65,151
E01002286,163,248,155,146,284,243,208,70,133
E01002287,141,202,182,150,241,240,197,67,138
E01002288,148,214,200,140,260,269,191,37,89
E01002289,180,242,162,183,261,219,142,78,147
E01002290,120,174,152,125,231,214,189,99,212
E01002291,112,135,221,222,216,218,213,84,161
E01002292,171,212,160,182,241,187,159,64,173
E01002293,195,156,240,324,239,187,115,42,93
E01002294,128,157,162,146,216,204,220,79,180
E01002295,167,160,226,228,233,185,180,61,118
E01002296,146,199,179,163,257,228,256,73,172
E01002297,197,210,239,227,208,181,113,39,70
E01002298,155,182,141,195,244,200,196,70,155
E01002299,239,248,202,264,288,192,146,44,98
E01002300,161,137,181,213,188,215,210,77,211
E01002303,289,312,279,285,265,207,173,82,151
E01002304,138,152,168,139,184,187,218,75,153
E01002309,191,187,160,195,218,193,165,77,153
E01002310,185,219,200,260,211,195,191,40,176
E01002311,264,236,202,214,253,178,173,64,106
E01002312,161,168,110,183,172,135,197,89,185
E01002313,229,201,169,211,207,172,155,55,127
E01002314,256,267,229,245,191,188,103,46,131
E01002315,214,224,178,207,245,188,145,46,90
E01002316,205,190,181,211,220,178,194,50,116
E01002317,139,225,170,160,215,226,206,69,131
E01002318,162,207,178,137,245,235,221,100,131
E01002319,174,211,220,182,230,219,171,55,134
E01002320,127,254,180,136,273,247,144,39,80
E01002321,183,185,212,172,243,260,190,61,136
E01002322,179,296,272,233,320,292,194,68,86
E01002323,204,226,197,179,295,235,137,47,162
E01002324,116,185,169,131,216,221,202,59,156
E01002333,108,179,141,88,207,212,172,52,161
E01002334,138,192,174,140,236,260,260,96,167
E01002336,145,191,146,160,236,176,212,76,150
E01002337,112,144,124,93,204,177,201,54,192
E01002339,159,233,136,138,256,244,198,92,154
E01002340,181,185,164,181,221,171,127,57,94
E01002341,118,127,136,147,169,213,189,68,205
E01002342,192,227,220,221,235,202,110,45,136
E01002343,175,216,181,174,239,246,224,91,159
E01002344,164,171,174,150,217,205,207,97,143
E01002345,301,190,289,290,235,167,96,29,82
E01002346,206,207,214,202,261,189,123,47,54
