geocode,female,male
E00097035,163,150
E00097036,160,134
E00097037,151,152
E00097038,152,116
E00097039,155,132
E00097040,203,179
E00097041,114,120
E00097042,117,127
E00097043,185,213
E00097044,125,109
E00097045,180,131
E00097046,182,170
E00097047,181,172
E00097048,199,195
E00097049,132,128
E00097137,168,160
E00097138,62,69
E00097139,148,162
E00097140,79,79
E00097142,165,176
E00097165,116,136
E00097166,140,126
E00097167,144,151
E00097168,150,153
E00097173,100,100
E00097174,160,151
E00097175,178,180
E00097177,208,207
E00097178,135,142
E00097244,206,177
E00097245,238,239
E00097570,154,148
E00097571,173,172
E00097572,167,169
E00097573,142,132
E00097574,137,122
E00097575,135,114
E00097576,167,156
E00097577,130,117
E00097578,133,119
E00097580,151,132
E00097581,131,113
E00097582,168,181
E00097583,212,199
E00097584,134,135
E00097585,170,142
E00097586,215,199
E00097587,177,179
E00097590,235,230
E00097597,200,235
E00097600,62,73
E00097601,144,139
E00097602,117,104
E00097605,137,129
E00097606,127,116
E00097607,116,138
E00097608,223,192
E00097609,281,254
E00097615,194,197
E00097616,220,215
E00097617,215,232
E00097618,287,318
E00097619,222,236
E00097622,142,138
E00097637,127,150
E00097638,187,191
E00097639,195,185
E00097640,263,265
E00097641,191,204
E00097642,89,86
E00097643,135,151
E00097644,133,137
E00097645,167,178
E00097646,156,152
E00097647,190,198
E00097648,183,188
E00097649,102,121
E00097650,143,129
E00097651,115,107
E00097652,87,103
E00097653,120,116
E00097654,150,135
E00097655,98,91
E00097656,135,131
E00097657,98,106
E00097658,189,179
E00097659,148,157
E00097660,80,74
E00097661,87,84
E00097662,138,136
E00097663,191,179
E00097664,187,187
E00097665,132,150
E00097670,137,117
E00097671,181,180
E00097672,144,130
E00097673,159,138
E00097674,183,171
E00097675,155,136
E00097676,162,126
E00097677,148,144
E00097678,178,166
E00097679,151,142
E00097680,112,115
E00097681,140,142
E00097682,140,114
E00097683,234,179
E00097684,158,143
E00097685,134,128
E00097686,153,156
E00097687,151,150
E00097688,173,148
E00097689,146,164
E00097690,154,124
E00097691,157,161
E00097692,152,142
E00097693,174,138
E00097694,123,160
E00097695,134,104
E00097696,140,166
E00097697,143,148
E00097698,152,142
E00097699,118,104
E00097700,146,98
E00097701,104,103
E00097702,243,188
E00097703,147,136
E00097704,141,149
E00097705,132,106
E00097706,133,129
E00097707,91,145
E00097708,129,123
E00097709,186,149
E00097710,159,152
E00097711,147,142
E00097712,99,116
E00097713,123,153
E00097714,150,149
E00097715,162,179
E00097716,132,127
E00097717,188,186
E00097718,182,199
E00097719,109,110
E00097720,157,176
E00097721,155,117
E00097722,141,135
E00097741,64,65
E00097743,188,172
E00105896,81,82
E00105902,77,69
E00106025,170,155
E00106026,136,134
E00106027,153,143
E00106028,150,146
E00106029,140,154
E00139839,187,181
E00139840,141,125
E00139841,120,113
E00139842,111,99
E00139843,166,161
E00139844,159,159
E00139845,141,158
E00139846,142,137
E00139875,203,182
E00139876,207,220
E00139877,169,166
E00139878,111,105
E00139881,141,145
E00139882,134,117
E00139883,123,106
E00139884,117,121
E00139885,152,143
E00139886,157,149
E00139887,146,135
E00139888,218,199
E00139889,140,170
E00139890,132,124
E00139891,154,159
E00139892,181,163
E00139893,138,127
E00139894,194,186
E00139896,125,105
E00139897,138,112
E00139898,172,173
E00139899,147,166
E00139900,174,178
E00139905,180,179
E00139906,161,146
E00139910,188,193
E00139911,121,99
E00139912,218,160
E00139913,171,167
E00139916,129,129
E00139917,147,147
E00139918,150,139
E00139919,233,208
E00139920,197,203
E00139921,174,152
E00139922,153,151
E00139923,141,126
E00139924,163,141
E00139925,154,131
E00139926,163,150
E00139986,180,179
E00140024,95,104
E00140025,73,65
E00140026,90,92
E00140027,123,156
E00140028,116,127
