geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00054703,56,38,45,50,76,30,25,2,13
E00054704,16,40,38,40,69,68,77,18,23
E00054705,25,26,28,34,43,49,44,9,20
E00054706,22,18,17,18,41,51,75,16,30
E00054707,22,29,31,25,66,66,80,19,27
E00054708,38,44,25,45,57,39,32,15,20
E00054709,36,35,37,41,54,70,49,10,15
E00054710,43,28,30,27,56,45,34,9,37
E00054711,27,24,20,37,43,30,20,13,28
E00054712,35,29,43,53,52,39,24,8,10
E00054713,34,33,28,41,54,53,47,8,12
E00054714,63,51,23,42,74,50,40,12,5
E00054715,31,33,16,41,46,30,37,25,35
E00054717,33,21,38,54,43,65,24,7,17
E00054718,21,24,23,33,30,34,27,10,29
E00054719,21,29,29,17,42,50,32,14,27
E00054720,29,25,30,36,49,29,21,12,54
E00054721,42,31,30,47,49,55,28,5,23
E00054722,38,33,39,37,38,43,23,10,16
E00054726,49,45,32,38,67,53,44,13,35
E00054727,46,67,44,55,47,45,39,7,12
E00054728,49,46,42,62,90,61,49,9,17
E00054729,29,45,25,37,71,79,49,19,18
E00054730,37,28,40,45,52,42,24,11,13
E00054731,12,10,13,18,24,17,40,33,67
E00054732,36,21,49,48,37,34,26,8,12
E00054733,52,35,38,63,71,74,58,22,20
E00054735,36,39,21,30,50,56,35,7,28
E00054736,32,33,20,43,49,36,28,3,9
E00054742,30,13,31,26,32,35,45,8,18
E00054743,54,55,45,48,100,83,70,15,23
E00054744,28,46,22,28,64,55,29,7,15
E00054745,42,37,26,41,68,37,29,4,5
E00054746,34,24,18,31,37,28,44,12,27
E00054747,21,29,26,35,51,44,38,8,17
E00054748,18,30,14,29,42,44,47,12,15
E00054749,39,18,52,37,45,52,33,6,12
E00054750,8,17,16,8,15,23,21,9,23
E00054751,39,43,27,43,50,47,39,9,17
E00054752,20,11,13,20,23,27,15,5,0
E00054753,50,38,24,46,49,54,48,23,24
E00054754,64,52,56,61,58,40,20,7,25
E00054755,38,45,43,59,57,40,32,11,23
E00054756,20,38,32,24,49,50,26,11,6
E00054757,35,31,51,57,42,38,30,10,12
E00054862,41,57,27,37,76,57,48,11,18
E00054863,29,29,7,31,47,51,51,14,19
E00054864,30,20,15,30,57,49,40,7,14
E00054881,46,52,23,49,71,90,48,13,9
E00054883,25,37,17,26,60,45,52,13,30
E00054884,36,56,21,48,70,90,47,7,17
E00054885,24,30,22,19,41,44,41,10,37
