geocode,female,male
E00004120,159,155
E00004121,126,124
E00004122,115,121
E00004123,155,141
E00004124,87,89
E00004125,148,120
E00004126,134,140
E00004127,131,134
E00004128,158,135
E00004129,141,124
E00004130,141,127
E00004131,137,143
E00004132,107,97
E00004133,146,109
E00004134,102,86
E00004135,74,69
E00004136,122,106
E00004137,138,134
E00004138,114,111
E00004139,191,142
E00004140,120,86
E00004141,103,85
E00004142,113,124
E00004143,118,124
E00004144,121,109
E00004145,134,122
E00004146,139,110
E00004147,112,113
E00004148,92,83
E00004149,182,155
E00004150,146,158
E00004151,142,119
E00004152,128,115
E00004153,103,103
E00004154,125,130
E00004155,123,127
E00004156,101,122
E00004157,112,114
E00004158,147,137
E00004159,208,186
E00004160,125,89
E00004161,109,92
E00004162,130,118
E00004163,207,186
E00004164,207,176
E00004165,173,172
E00004166,221,195
E00004167,150,134
E00004168,94,100
E00004201,141,131
E00004202,73,98
E00004203,157,162
E00004204,133,144
E00004205,194,179
E00004206,161,149
E00004207,188,177
E00004208,145,158
E00004209,139,132
E00004210,164,159
E00004211,154,152
E00004212,162,168
E00004213,249,207
E00004214,257,264
E00004215,138,131
E00004216,157,142
E00004217,117,127
E00004218,162,143
E00004219,165,201
E00004220,93,77
E00004221,110,122
E00004222,107,108
E00004223,162,159
E00004224,138,142
E00004225,200,263
E00004226,132,124
E00004227,136,135
E00004228,107,97
E00004229,145,173
E00004230,143,140
E00004231,184,144
E00004232,108,94
E00004233,126,105
E00004234,124,118
E00004235,149,177
E00004236,152,177
E00004237,130,137
E00004238,149,141
E00004239,124,91
E00004240,166,163
E00004241,149,146
E00004242,104,72
E00004243,141,149
E00004245,172,145
E00004246,398,394
E00004247,178,136
E00004248,233,213
E00004250,133,138
E00004251,121,110
E00004253,150,146
E00004254,170,145
E00004256,196,165
E00004259,163,165
E00004261,153,122
E00004264,158,190
E00004265,138,96
E00004266,181,164
E00004268,164,155
E00004269,129,102
E00004272,142,131
E00004273,181,183
E00004274,160,131
E00004276,154,120
E00004320,129,139
E00004333,129,118
E00004335,147,148
E00004337,135,125
E00004338,147,124
E00004341,111,124
E00004342,105,92
E00004343,118,103
E00004344,123,126
E00004362,172,164
E00004363,220,196
E00004364,283,267
E00004365,131,120
E00004366,128,153
E00004367,182,165
E00004368,190,172
E00004369,146,121
E00004370,129,114
E00004371,120,107
E00004372,160,145
E00004373,175,161
E00004374,129,100
E00004375,129,124
E00004376,209,192
E00004377,116,106
E00004378,157,152
E00004379,145,122
E00004380,175,172
E00004381,151,135
E00004382,147,144
E00004383,111,95
E00004384,110,110
E00004385,118,108
E00004386,132,126
E00004387,111,92
E00004388,113,122
E00004389,135,140
E00004390,150,125
E00004391,157,153
E00004392,124,115
E00004393,150,130
E00004394,103,96
