geocode,employee,inactive,self-employed,student,unemployed
E00080065,144,58,21,2,12
E00080066,87,99,13,6,26
E00080067,73,47,17,5,17
E00080068,149,44,23,9,17
E00080069,126,52,25,14,13
E00080070,83,60,13,5,9
E00080071,113,66,24,8,8
E00080072,126,102,19,4,41
E00080073,139,48,16,4,10
E00080074,15,48,2,0,1
E00080075,92,65,16,7,23
E00080076,140,63,19,21,17
E00080077,137,76,22,6,42
E00080078,114,40,24,12,13
E00080079,103,54,24,6,18
E00080080,94,85,21,8,30
E00080081,119,83,14,8,25
E00080082,220,76,21,12,33
E00080084,122,74,36,12,21
E00080085,71,38,21,5,20
E00080086,110,67,16,6,27
E00080087,93,91,5,2,22
E00080088,66,53,6,2,21
E00080089,151,157,16,10,56
E00080090,211,96,34,12,51
E00080091,105,74,9,7,13
E00080092,162,60,23,5,11
E00080093,139,40,19,7,15
E00080094,110,59,8,3,22
E00080095,106,54,12,5,19
E00080096,44,68,11,6,14
E00080097,141,60,27,8,8
E00080135,167,58,16,11,17
E00080138,162,73,27,5,26
E00080139,63,56,23,0,10
E00080143,113,107,23,7,52
E00080144,59,25,10,2,6
E00080145,202,55,24,9,14
E00080147,144,56,31,7,13
E00080151,108,61,28,1,9
E00080158,129,72,22,14,27
E00080160,118,62,18,6,9
E00080161,184,203,20,60,15
E00080164,167,67,15,14,36
E00080168,149,99,12,12,26
E00080170,48,21,12,0,0
E00080171,157,80,16,15,16
E00080202,134,48,33,6,10
E00080203,100,51,16,10,6
E00080204,133,58,17,1,11
E00080206,62,81,10,0,7
E00080217,109,66,17,1,6
E00080239,141,58,21,5,13
E00080240,105,71,20,3,25
E00080241,196,98,34,7,22
E00080242,121,52,32,8,10
E00080243,164,54,16,12,27
E00080244,121,54,19,9,15
E00080245,140,66,22,6,19
E00080246,125,55,27,2,15
E00080247,140,52,28,5,13
E00080248,146,54,27,6,14
E00080249,88,47,25,4,9
E00080250,127,53,24,7,7
E00080251,111,54,20,7,7
E00080252,119,67,19,3,15
E00080253,91,28,10,1,6
E00080254,85,45,10,2,12
