geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01003744,107,132,131,154,218,167,199,73,156
E01004352,167,189,242,215,301,256,226,70,254
E01004353,159,204,188,180,306,245,241,90,193
E01004354,251,171,224,289,289,204,159,65,116
E01004359,175,268,186,182,298,223,180,57,104
E01004384,274,253,236,266,277,166,129,64,158
E01004389,216,186,184,247,244,176,172,67,121
E01004390,246,202,203,223,246,157,140,60,119
E01021237,173,179,110,132,237,185,212,67,89
E01021238,126,225,119,155,229,208,179,60,86
E01021239,158,206,120,127,253,205,196,64,114
E01021240,194,143,199,267,272,154,173,69,157
E01021241,201,210,193,224,244,161,142,51,147
E01021242,124,151,117,158,202,173,200,50,52
E01021243,179,234,143,230,281,247,183,77,115
E01021244,175,130,111,165,225,152,210,88,190
E01021245,179,174,175,184,237,173,123,54,150
E01021246,162,131,137,190,233,180,170,85,190
E01021247,152,157,116,169,212,185,202,75,214
E01021248,174,178,144,249,233,175,142,41,97
E01021249,196,183,121,211,268,207,202,71,100
E01021250,173,180,144,195,247,216,205,70,118
E01021251,186,212,132,171,297,233,164,87,105
E01021252,175,143,153,223,250,200,137,38,109
E01021253,208,188,97,185,295,196,273,103,154
E01021255,110,140,99,130,190,201,195,95,203
E01021338,181,160,157,201,215,150,183,86,122
E01021347,361,350,186,310,460,280,242,90,199
E01021348,163,184,127,151,275,229,231,81,135
E01021349,175,216,197,206,246,223,108,19,34
E01021350,191,183,160,223,249,213,253,87,160
E01021351,237,232,170,238,327,198,118,33,31
E01021352,232,208,182,224,253,212,170,37,159
E01021353,223,173,278,227,262,221,181,54,160
E01021354,197,160,189,167,173,144,175,45,45
E01021355,195,179,232,253,259,244,270,81,297
E01021356,147,151,132,139,218,186,212,78,160
E01021357,157,183,208,166,239,217,189,48,107
E01021358,379,289,318,320,306,197,173,70,178
E01021359,283,238,312,242,295,214,197,71,200
E01021360,290,245,247,249,294,241,177,62,196
E01021361,226,184,199,224,269,211,186,43,82
E01021362,158,199,147,179,236,233,196,40,99
E01021364,207,208,162,224,293,204,190,54,100
E01021365,231,241,449,328,311,265,210,80,176
E01021366,176,195,115,179,252,213,239,75,113
E01021367,192,288,155,193,278,145,151,34,72
E01021368,188,161,251,216,214,184,151,41,117
E01021369,509,426,391,518,463,261,149,77,93
E01021370,266,193,230,245,236,161,138,39,131
E01021371,238,147,205,256,232,217,219,67,145
E01021372,250,204,277,287,251,232,198,52,74
E01021373,356,207,393,409,337,256,259,75,99
E01021374,201,242,187,175,257,194,121,59,99
E01021375,137,135,99,107,207,173,158,53,83
E01021376,129,194,116,127,246,238,191,52,113
E01021377,200,202,146,202,288,237,231,81,169
E01021378,184,135,139,195,229,191,212,81,244
E01021379,239,228,152,182,319,265,261,69,120
E01021380,245,245,226,258,324,299,359,105,250
E01021381,94,119,82,84,140,198,239,86,131
E01021382,115,143,73,104,193,193,195,89,187
E01021383,326,412,132,267,479,192,177,62,89
E01021384,371,374,181,345,451,267,195,64,86
E01021385,220,208,133,204,297,130,81,22,36
E01021386,260,264,101,206,322,213,182,38,64
E01021387,223,171,264,284,319,251,214,72,170
E01021388,181,205,187,192,270,214,165,61,148
E01021389,268,241,133,254,302,188,221,79,140
E01021390,180,138,115,188,234,235,219,80,208
E01021391,324,233,202,236,233,156,175,53,100
E01021392,175,162,200,217,260,219,199,62,177
E01021393,196,170,195,219,237,166,171,63,92
