geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00094659,20,45,23,16,53,47,50,14,27
E00094671,41,35,25,21,35,34,27,11,26
E00094672,29,21,25,16,30,46,51,14,32
E00094673,23,35,21,25,44,43,56,18,17
E00094675,13,19,10,10,36,30,47,15,25
E00102910,36,58,23,51,68,71,89,25,30
E00102911,23,42,19,31,39,50,47,22,61
E00102912,24,26,10,21,50,32,41,14,24
E00102913,19,16,8,11,23,27,30,15,14
E00102914,23,49,20,27,55,81,89,21,55
E00102942,26,43,33,39,64,67,85,32,40
E00102962,38,40,41,39,62,54,60,11,37
E00102963,10,30,18,16,52,64,46,19,17
E00102965,39,38,24,34,52,78,63,25,56
E00102966,27,44,31,29,48,88,73,28,36
E00102967,9,20,5,13,15,23,14,7,21
E00102968,22,39,13,11,50,60,51,29,71
E00102969,31,26,21,22,68,57,72,26,44
E00102970,24,28,21,26,48,49,43,13,63
E00102973,30,40,19,23,52,48,44,25,33
E00102974,15,26,19,19,42,47,59,9,18
E00102976,38,51,45,27,75,75,77,21,26
E00102993,29,29,11,15,32,51,49,11,24
E00102995,20,26,21,27,48,53,29,12,18
E00103001,40,34,39,25,30,38,55,10,40
E00103003,12,20,19,9,51,42,58,14,33
E00103004,5,13,36,5,26,33,10,7,10
E00103005,21,25,12,17,48,37,48,10,12
E00103006,38,35,23,31,41,43,51,12,14
E00103007,37,46,33,30,74,57,77,28,36
E00103008,51,53,32,44,51,48,60,14,88
E00103010,34,33,18,35,46,31,36,12,36
E00103011,24,30,23,37,35,40,50,18,55
E00103013,27,65,30,39,57,56,41,25,35
E00103014,34,60,65,37,59,41,21,5,13
E00103015,25,36,18,22,36,45,29,27,56
E00103016,45,17,42,51,34,29,36,11,14
E00103017,16,57,20,16,52,55,79,22,36
E00103018,46,37,33,34,55,36,38,14,20
E00103019,19,30,37,20,34,47,36,12,18
E00103020,19,26,38,38,41,39,23,1,13
E00103021,12,23,13,11,37,46,55,23,55
E00103023,39,55,20,33,74,48,39,16,16
E00103024,41,43,22,27,64,58,39,14,38
E00103025,21,21,46,23,29,39,40,5,28
E00103026,27,36,32,33,55,55,52,19,54
E00103027,30,23,26,27,41,32,34,18,19
E00103028,37,42,16,14,57,51,62,24,46
E00103029,23,45,11,13,43,47,47,17,27
E00103030,18,43,18,10,45,40,62,13,43
E00103031,6,27,13,17,22,40,69,26,34
E00103032,42,215,20,33,40,34,26,11,33
E00103033,15,13,19,13,27,26,45,11,29
E00103034,17,20,11,25,33,32,51,30,54
E00103035,44,27,32,28,33,32,35,12,26
E00103036,25,13,30,22,30,42,42,13,31
E00103037,18,8,10,18,12,33,67,28,64
E00103038,13,22,18,14,30,53,46,40,102
E00103039,25,38,18,29,28,32,33,20,39
E00103040,28,28,15,31,41,40,54,22,45
E00103041,21,39,4,18,37,43,52,27,42
E00103042,47,36,56,39,55,56,49,10,30
E00103043,37,35,38,23,50,34,35,8,29
E00103044,35,27,24,30,28,25,43,19,71
E00103045,37,33,32,30,44,57,61,12,29
E00103047,73,52,47,80,55,44,39,15,21
E00103048,35,30,35,36,46,48,47,16,29
E00103049,43,39,25,25,70,62,47,19,27
E00103050,22,37,16,24,54,41,53,15,24
E00103051,26,44,19,25,44,53,57,13,23
E00103052,26,39,34,32,64,74,78,18,49
E00103057,12,29,7,14,33,42,36,6,18
E00103066,13,10,10,13,14,22,18,9,8
E00103067,22,15,20,19,26,30,45,15,28
E00103068,23,30,14,17,52,46,47,13,24
E00165946,66,28,40,47,44,31,28,8,25
E00165949,11,18,41,24,31,21,28,9,17
E00165950,4,9,29,13,19,19,40,18,40
E00165951,39,31,25,38,47,67,38,20,19
E00165953,76,23,61,65,37,20,16,7,2
E00165954,31,20,196,159,151,74,68,18,16
E00165956,41,50,29,37,44,34,11,1,4
E00165958,28,41,32,32,48,60,34,6,16
