geocode,female,male
E01021102,796,811
E01021103,780,703
E01021117,816,783
E01021118,783,781
E01021119,601,491
E01023972,663,618
E01023973,830,761
E01023974,667,639
E01023975,860,790
E01023976,845,801
E01023977,592,568
E01023980,622,528
E01023981,632,593
E01023983,736,645
E01023984,622,588
E01023990,634,587
E01023992,775,726
E01023993,754,710
E01023995,637,608
E01023996,688,640
E01023997,740,716
E01023998,575,537
E01023999,1107,1096
E01024001,752,777
E01024002,705,734
E01024003,910,842
E01024004,901,819
E01024005,798,766
E01024006,717,687
E01024008,1071,973
E01024013,876,830
E01024014,890,818
E01024015,819,783
E01024016,695,668
E01024017,909,852
E01024019,767,705
E01024020,1056,923
E01024021,667,631
E01024022,737,678
E01024023,1314,1213
E01024027,785,860
E01024028,891,827
E01024029,1190,1188
E01024031,761,720
E01024032,796,788
E01024033,871,842
E01024034,1228,1188
E01024037,938,839
E01024038,957,946
E01024039,786,705
E01024193,852,763
E01024194,727,779
E01024195,711,693
E01024196,766,720
E01024197,797,772
E01024198,1181,1166
E01024212,738,793
E01024213,711,678
E01024214,831,857
E01024215,758,856
E01024216,767,724
E01024233,819,786
E01024234,705,659
E01024235,835,760
E01024236,815,777
E01024237,801,777
E01024238,948,1051
E01024239,897,861
E01024240,885,803
E01024241,1105,1043
E01024246,961,1075
E01024247,941,1010
E01024248,916,984
E01024249,1008,1064
E01024254,1089,1073
E01024255,816,742
E01024256,729,693
E01024486,1062,960
E01024487,653,613
E01024488,697,603
E01024489,850,853
E01024490,1047,1040
E01024491,780,748
E01024492,781,741
E01024493,774,697
E01024494,855,796
E01024495,895,892
E01024496,823,760
E01024497,888,773
E01024498,874,788
E01024499,851,825
E01024500,625,582
E01024501,844,732
E01024502,658,746
E01024503,882,839
E01024504,890,1145
E01024505,936,946
E01024507,899,1096
E01024508,969,986
E01024509,807,832
E01024510,826,807
E01024511,745,655
E01024512,904,839
E01024513,867,809
E01024514,704,674
E01024515,744,690
E01024516,721,676
E01024517,825,868
E01024518,878,843
E01024519,605,949
E01024520,731,673
E01024521,885,796
E01024522,714,630
E01024523,816,732
E01024524,811,668
E01024525,830,733
E01024526,814,712
E01024527,794,672
E01024528,660,592
E01024529,759,676
E01024530,774,690
E01024531,744,695
E01024532,692,767
E01024533,615,604
E01024534,786,746
E01024535,1137,1220
E01024536,1023,981
E01024537,832,843
E01024538,914,855
E01024539,1075,931
E01024540,791,755
E01024541,1233,1206
E01024542,1056,983
E01024544,715,684
E01024545,750,697
E01024546,832,769
E01024547,710,632
E01024548,611,634
E01024549,544,569
E01024550,1069,953
E01032810,779,709
E01032811,831,815
E01032812,883,861
E01032813,945,867
E01032814,937,928
E01032815,556,488
E01032816,909,856
E01032817,618,587
E01032818,789,792
E01032819,912,896
E01032820,794,765
E01032821,860,854
E01032822,761,689
E01032823,835,856
E01032824,726,757
E01033209,483,564
E01033210,1195,1147
E01033211,564,565
E01033212,641,820
E01033213,899,890
E01033214,880,855
E01033215,538,669
