geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00096526,38,4,6,62,0
E00096527,70,0,9,45,0
E00096528,50,1,4,62,0
E00096529,68,0,12,48,0
E00096530,112,2,14,7,0
E00096531,66,1,2,3,0
E00096532,146,0,8,3,0
E00096533,131,1,3,0,1
E00096534,106,3,12,2,0
E00096535,125,0,9,4,0
E00096536,124,1,6,0,0
E00096537,108,2,17,20,0
E00096538,116,1,3,3,0
E00096539,135,2,21,5,0
E00096540,136,1,8,2,0
E00096570,44,1,6,102,0
E00096571,93,3,1,26,1
E00096572,98,2,5,29,8
E00096573,60,4,3,53,0
E00096574,73,4,3,57,0
E00096575,40,1,5,86,0
E00096576,67,3,6,44,0
E00096577,52,2,4,61,3
E00096578,46,2,6,88,0
E00096579,45,2,6,69,0
E00096580,49,2,3,66,0
E00096581,58,2,5,50,1
E00096582,74,3,3,50,0
E00096583,49,2,7,71,0
E00096584,50,0,5,73,0
E00096585,121,2,7,3,0
E00096586,31,7,4,134,0
E00096587,28,1,5,109,1
E00096588,12,0,3,93,0
E00096589,67,2,18,35,1
E00096590,66,0,9,52,0
E00096591,70,1,24,38,2
E00096592,15,2,4,135,0
E00096593,46,6,7,108,0
E00096594,115,0,20,3,0
E00096595,71,0,6,67,1
E00096596,48,2,7,81,0
E00096597,40,0,9,94,0
E00096598,53,3,3,84,0
E00096599,52,9,7,124,0
E00096600,76,2,8,49,0
E00096601,98,1,2,24,0
E00096602,27,5,10,123,0
E00096614,71,4,59,21,0
E00096615,101,1,20,4,0
E00096616,101,0,23,1,1
E00096617,63,1,15,25,0
E00096618,86,3,43,2,0
E00096619,73,3,34,17,2
E00096620,108,0,27,5,0
E00096621,56,1,13,27,0
E00096622,92,0,36,2,1
E00096623,114,0,14,2,0
E00096624,119,0,30,5,0
E00096625,126,0,3,5,0
E00096626,104,0,18,3,1
E00096627,155,0,5,6,1
E00096628,86,1,0,4,30
E00096629,118,1,0,3,0
E00096630,119,0,1,4,0
E00096631,132,1,3,1,0
E00096632,124,2,2,2,0
E00096633,73,1,33,4,0
E00096634,112,3,21,2,1
E00096635,87,4,20,42,1
E00096636,66,6,68,36,0
E00096637,103,2,11,23,0
E00096638,66,5,28,20,0
E00096639,77,1,32,19,0
E00096640,103,4,8,29,0
E00096641,29,4,9,72,0
E00096642,74,3,11,42,0
E00096643,42,3,11,62,0
E00096644,90,3,28,14,0
E00096645,114,0,11,4,0
E00096646,101,4,26,6,0
E00096647,102,3,15,8,0
E00096648,90,2,18,30,0
E00096649,63,3,4,54,0
E00096650,23,1,8,89,6
E00096651,25,5,4,89,0
E00096653,135,1,3,0,0
E00096654,119,3,3,3,0
E00096655,123,2,10,0,0
E00096656,103,1,11,3,0
E00096657,118,1,4,8,0
E00096658,135,0,3,5,0
E00096659,84,0,9,54,0
E00096660,42,0,2,82,0
E00096661,80,0,8,45,0
E00096662,182,0,7,2,0
E00096663,62,1,3,56,0
E00096664,117,0,7,2,0
E00096665,119,2,5,3,0
E00096666,73,2,15,22,0
E00096667,118,0,5,4,0
E00096668,113,1,3,1,0
E00096686,109,4,15,0,0
E00096687,124,1,5,0,0
E00096688,132,0,11,1,0
E00096689,170,1,4,1,0
E00096690,114,1,8,1,0
E00097387,61,2,12,53,0
E00097388,46,2,6,68,0
E00097389,81,2,13,22,0
E00097390,55,1,9,61,0
E00097392,41,2,0,87,0
E00097393,110,3,17,6,0
E00097394,116,0,8,1,0
E00097395,118,6,11,39,0
E00097396,144,1,19,19,0
E00097530,137,0,10,2,0
