geocode,bad,fair,good
E00073747,5,35,229
E00073749,14,33,247
E00075091,18,55,251
E00075547,9,29,366
E00075548,12,42,237
E00075549,11,40,262
E00075551,16,47,311
E00075552,12,41,265
E00075553,28,66,231
E00075554,7,33,285
E00075555,13,36,276
E00075556,11,40,279
E00075557,20,44,209
E00113236,2,8,234
W00008044,12,33,233
W00008045,19,32,291
W00008047,33,65,325
W00008048,35,61,340
W00008049,12,45,331
W00008050,33,49,128
W00008051,11,33,272
W00008052,18,44,251
W00008053,23,44,202
W00008054,17,41,381
W00008055,7,29,261
W00008056,15,37,133
W00008085,35,46,187
W00008086,15,50,250
W00008087,22,59,240
W00008088,21,46,217
W00008089,16,50,231
W00008113,25,52,209
W00008114,20,53,200
W00008115,17,47,235
W00008213,23,53,241
W00008214,22,46,330
W00008215,14,39,282
W00008216,12,49,276
W00008217,17,49,143
W00008218,19,53,250
W00008219,5,30,180
W00008236,25,53,275
W00008237,9,21,385
W00008238,6,56,279
W00008239,16,37,341
W00008240,25,49,236
W00008267,23,40,239
W00008268,15,46,228
W00008269,20,49,212
W00008270,16,53,253
W00008271,16,48,208
W00008272,22,45,242
W00008273,24,48,176
W00008274,36,63,177
W00008275,14,42,223
W00008276,27,44,211
W00008277,24,49,246
W00008284,16,56,378
W00008286,7,25,279
W00008315,38,55,252
W00008316,17,46,282
W00008317,27,57,204
W00008318,33,63,257
W00008319,21,54,259
