geocode,all
E02001678,7.03
E02001679,50.27
E02001680,45.58
E02001681,26.89
E02001827,26.11
E02001828,21.5
E02001829,16.09
E02001830,7.19
E02001831,41.24
E02001832,23.83
E02001833,38.12
E02001834,57.45
E02001835,34.63
E02001836,39.8
E02001837,71.31
E02001838,6.73
E02001839,34.85
E02001840,56.61
E02001841,26.0
E02001842,54.1
E02001843,51.55
E02001844,50.55
E02001845,54.46
E02001846,59.88
E02001847,7.42
E02001848,31.81
E02001849,51.61
E02001850,34.43
E02001851,38.96
E02001852,54.83
E02001854,23.14
E02001855,32.33
E02001856,44.13
E02001857,47.12
E02001858,51.57
E02001859,29.67
E02001860,84.06
E02001861,86.97
E02001862,44.56
E02001863,34.53
E02001864,58.32
E02001865,89.64
E02001866,100.67
E02001867,75.22
E02001868,48.62
E02001869,22.2
E02001870,65.73
E02001871,46.27
E02001872,36.79
E02001873,57.32
E02001874,49.24
E02001875,56.88
E02001876,37.2
E02001877,85.8
E02001878,40.68
E02001879,63.78
E02001880,70.52
E02001881,63.15
E02002000,33.29
E02002001,29.81
E02002002,29.5
E02002003,41.87
E02002004,44.59
E02002005,26.43
E02002006,46.73
E02002007,30.72
E02002008,38.29
E02002009,54.76
E02002010,34.35
E02002011,18.25
E02002012,31.87
E02002013,35.1
E02002014,33.4
E02002015,26.69
E02002016,30.85
E02002017,34.01
E02002018,41.61
E02002019,30.24
E02002020,38.41
E02002043,40.94
E02002044,43.6
E02002045,37.31
E02002046,55.75
E02002047,25.52
E02002048,22.48
E02002049,38.03
E02002051,51.58
E02002052,42.91
E02002053,57.76
E02002054,32.3
E02002055,25.54
E02002056,42.03
E02002057,44.01
E02002058,33.91
E02002059,26.15
E02002060,24.24
E02002061,31.51
E02002062,22.37
E02002063,24.8
E02002064,51.11
E02002065,34.66
E02002066,25.55
E02002067,22.73
E02002068,41.33
E02002069,43.68
E02002070,86.68
E02002071,36.31
E02002072,42.26
E02002073,48.94
E02002081,28.84
E02002082,84.1
E02002083,43.43
E02002084,42.39
E02002085,42.72
E02002110,13.42
E02002111,26.8
E02002112,22.39
E02002113,14.29
E02002114,33.56
E02002115,23.41
E02002116,20.38
E02002117,34.02
