geocode,employee,inactive,self-employed,student,unemployed
E00134231,84,53,21,3,5
E00134232,83,45,21,4,2
E00136679,83,63,24,4,6
E00136680,59,57,19,0,7
E00136681,99,51,47,2,4
E00136682,85,57,31,1,5
E00136683,63,74,23,2,7
E00136684,118,60,42,9,5
E00136685,47,19,21,1,1
E00136686,69,55,17,4,12
E00136687,108,69,63,2,6
E00136688,97,79,22,2,3
E00136689,100,66,37,2,6
E00136691,96,69,28,4,7
E00136692,91,81,27,5,6
E00136693,64,44,46,1,6
E00136694,77,73,46,1,8
E00136695,147,77,63,0,4
E00136696,179,112,70,7,10
E00136706,145,107,63,6,5
E00136713,155,108,74,6,6
E00136745,134,46,29,7,9
E00136746,99,53,29,3,1
E00136747,102,40,26,2,3
E00136748,109,82,64,8,9
E00136749,101,57,31,5,3
E00136750,169,83,39,5,9
E00136751,138,98,45,7,6
E00136752,120,56,42,1,14
E00136753,110,70,44,3,2
E00136754,133,60,35,9,11
E00136755,208,97,23,5,15
E00136757,89,56,28,5,9
E00136758,96,44,21,4,9
E00136759,170,51,18,6,10
E00136760,77,80,19,4,5
E00136761,106,46,26,5,5
E00136762,110,55,22,5,5
E00136763,92,42,16,6,5
E00136764,94,58,16,5,1
E00136765,82,65,15,3,0
E00136766,115,51,12,10,14
E00136767,99,76,23,5,13
E00136768,54,68,13,1,4
E00136769,49,38,9,0,7
E00136770,65,94,22,5,10
E00136771,111,49,26,5,2
E00136772,91,72,13,0,5
E00136773,74,48,12,4,4
E00136774,114,69,14,9,11
E00136775,143,44,12,9,12
E00136776,104,64,31,7,7
E00136777,115,62,16,9,9
E00136778,119,32,6,2,6
E00136779,151,46,12,7,0
E00136789,135,98,55,3,9
E00136790,105,87,55,2,5
E00136794,85,59,52,1,3
E00136795,102,81,23,5,6
E00136796,97,71,28,6,6
E00136825,79,83,17,2,3
E00136826,137,57,21,6,10
E00136827,139,57,25,3,4
E00136828,151,63,21,6,5
E00136829,109,76,16,1,12
E00136830,120,60,19,6,7
E00136831,150,104,38,3,6
E00136832,76,63,5,3,5
E00136833,75,30,21,1,4
E00136834,58,36,32,2,4
E00136835,112,62,22,4,15
E00136836,126,47,23,0,4
E00136837,88,83,8,2,4
E00136838,130,49,22,1,5
E00136839,139,67,18,2,10
E00136840,96,62,18,4,9
E00136847,105,55,41,5,8
E00136985,110,69,15,7,4
E00136986,176,46,21,7,3
E00136987,184,73,29,10,9
E00136988,108,63,22,5,6
E00136989,60,60,22,1,2
E00136990,146,89,22,8,7
E00136991,109,63,13,6,6
E00136992,118,41,22,5,5
E00137000,168,106,48,5,11
E00137001,71,54,27,1,3
E00137002,102,69,48,4,5
E00137003,96,50,28,4,6
E00137004,125,79,37,1,3
E00137005,80,60,13,2,0
E00137006,131,55,28,4,3
E00137007,100,58,21,4,3
E00137020,153,75,28,4,12
E00137023,134,86,22,5,7
E00137024,66,60,33,4,6
E00137034,118,65,39,4,10
E00153157,78,75,33,4,15
E00153158,108,70,29,7,5
E00153159,136,93,57,3,4
E00153160,101,80,26,9,3
E00153161,70,66,25,5,9
E00153162,94,84,22,5,5
E00153163,121,73,17,5,5
E00153164,67,50,53,1,3
E00153165,109,64,39,9,4
E00153166,73,57,17,2,10
E00153167,69,68,29,6,6
E00153168,119,110,81,6,9
E00153169,132,88,65,3,8
E00153170,149,117,60,5,8
E00153171,46,43,23,8,1
E00153175,205,96,65,3,11
E00153176,63,48,35,1,9
E00153178,147,94,63,4,1
E00153194,57,41,40,4,1
E00153195,111,64,39,2,9
E00153196,88,81,17,7,7
E00153197,101,59,58,6,6
E00153198,88,72,35,0,3
E00153199,47,42,14,3,4
E00153200,62,41,37,1,5
E00153201,108,73,55,9,4
E00153208,107,95,32,2,5
E00153232,163,112,52,5,6
E00153233,87,82,38,3,4
E00153234,116,63,18,2,5
E00153235,110,102,34,1,4
E00153236,55,60,26,0,5
E00153237,47,25,39,3,1
E00153238,230,102,83,3,7
E00153327,105,66,46,2,12
E00153328,106,52,55,6,2
E00153329,73,44,45,5,5
E00153330,130,114,31,5,3
E00153331,105,58,57,7,6
E00153332,148,77,21,7,2
E00153333,100,71,34,3,5
E00153334,81,56,37,4,3
E00153356,86,75,31,4,7
E00153357,94,51,37,7,3
E00153358,89,66,52,7,10
E00153359,107,61,39,6,7
E00153360,122,86,52,4,1
E00153361,46,37,15,1,4
E00153373,136,97,62,6,3
E00153378,139,88,57,7,3
E00153379,163,84,37,12,13
E00154005,92,67,49,3,8
E00154470,63,35,31,2,3
E00154473,74,40,35,1,3
E00154477,55,34,20,3,4
E00173699,102,61,51,4,3
E00174638,147,38,16,4,15
E00174644,142,41,15,6,8
