geocode,female,male
E00000029,91,134
E00000030,110,144
E00000031,67,70
E00000032,189,180
E00000035,78,149
E00008742,195,198
E00008743,195,192
E00008744,128,130
E00008745,214,246
E00008746,224,199
E00008747,158,134
E00008748,194,161
E00008828,123,149
E00008829,153,191
E00008833,173,169
E00008834,159,204
E00008840,227,187
E00008841,149,160
E00008842,131,101
E00008844,185,171
E00008846,59,73
E00008847,161,127
E00008848,221,204
E00008849,132,157
E00008850,198,190
E00008851,178,144
E00008852,180,176
E00008853,109,117
E00008854,174,158
E00008856,184,173
E00008857,227,208
E00008858,164,136
E00008859,190,147
E00008860,214,212
E00008861,226,221
E00008864,153,166
E00008867,158,178
E00008868,88,117
E00008869,182,166
E00008870,176,172
E00008872,117,165
E00008874,268,251
E00008878,163,192
E00008880,153,130
E00008881,109,126
E00008882,151,219
E00008883,151,181
E00008884,121,129
E00008887,135,150
E00008893,101,115
E00008894,159,144
E00008895,138,160
E00008897,170,151
E00008898,452,263
E00008899,134,124
E00008900,195,188
E00008901,149,158
E00008902,128,99
E00009176,153,156
E00009177,131,144
E00009178,137,130
E00021141,189,151
E00021143,210,183
E00021145,134,122
E00021146,223,239
E00021147,103,107
E00021148,149,130
E00021149,194,159
E00021150,157,141
E00021151,127,148
E00021152,195,184
E00021153,170,174
E00021154,206,195
E00021155,174,185
E00021156,116,121
E00021157,156,175
E00021158,178,162
E00021159,300,271
E00021160,165,157
E00021161,199,192
E00021162,185,190
E00021163,203,150
E00021164,117,162
E00021165,164,174
E00021166,187,200
E00021167,143,162
E00021168,183,191
E00021169,235,232
E00021170,238,228
E00021171,348,312
E00021172,128,153
E00021173,190,182
E00021174,107,121
E00021175,152,148
E00021176,160,138
E00021177,209,216
E00021179,155,172
E00021180,202,242
E00021181,106,124
E00021182,149,194
E00021183,108,123
E00021184,92,77
E00021185,163,141
E00021186,218,222
E00021187,159,148
E00021188,152,150
E00021189,211,186
E00021190,227,249
E00021191,192,204
E00021192,154,175
E00021193,114,209
E00021194,257,306
E00021195,195,197
E00021196,191,190
E00021197,225,294
E00021198,182,131
E00021199,83,99
E00021200,154,168
E00021201,162,159
E00021202,156,129
E00021203,116,130
E00021204,179,222
E00021205,159,177
E00021206,109,130
E00021207,133,125
E00021208,142,157
E00021209,123,123
E00021210,127,162
E00021211,171,201
E00021212,121,149
E00021213,198,217
E00021214,255,256
E00021215,222,232
E00021216,158,168
E00021217,260,264
E00021441,211,147
E00021442,171,164
E00021443,134,131
E00021448,163,174
E00021449,188,145
E00021450,95,92
E00021451,208,192
E00021452,102,110
E00021453,150,160
E00021454,174,183
E00021455,182,164
E00021458,120,168
E00021459,128,128
E00021460,184,201
E00021461,131,119
E00021462,162,152
E00021463,157,181
E00021464,152,127
E00021465,215,201
E00021468,115,150
E00021469,233,213
E00021470,151,131
E00021471,183,190
E00021475,170,207
E00021561,126,152
E00021562,176,196
E00021564,162,151
E00021566,204,242
E00021567,195,156
E00021569,155,147
E00021572,207,226
E00021574,153,114
E00021577,151,140
E00021583,218,216
E00021586,227,228
E00021587,187,209
E00021588,160,173
E00021590,196,180
E00021592,163,152
E00021593,102,123
E00021594,161,175
E00021595,168,186
E00021616,217,221
E00021617,63,103
E00021618,139,143
E00021619,227,236
E00021620,108,138
E00021621,164,169
E00021623,93,96
E00021625,196,314
E00021637,264,245
E00021639,159,188
E00021640,193,204
E00021641,207,208
E00021642,157,178
E00021643,120,126
E00021644,166,161
E00021646,268,230
E00021648,81,121
E00021649,214,220
E00021650,106,159
E00021652,119,157
E00021653,270,277
E00021654,167,212
E00021655,134,140
E00021656,188,198
E00021657,91,113
E00021659,162,173
E00021660,147,131
E00021661,251,237
E00021662,292,274
E00021663,113,123
E00021665,228,245
E00021667,226,264
E00021668,234,277
E00021669,239,249
E00021670,183,219
E00021671,185,166
E00021672,180,236
E00021673,174,278
E00021674,159,219
E00021675,269,249
E00021676,130,163
E00021677,157,188
E00021678,233,205
E00021679,66,84
E00021680,227,267
E00021681,105,157
E00021682,257,288
E00021683,234,275
E00021685,264,304
E00021686,287,244
E00021687,205,230
E00021688,195,186
E00021689,191,208
E00021690,189,256
E00021691,140,175
E00021692,93,178
E00021693,205,225
E00021694,219,235
E00021695,173,199
E00021696,245,282
E00021697,135,170
E00021698,173,167
E00021699,190,200
E00021700,236,275
E00021701,215,227
E00021702,204,166
E00021703,159,156
E00021704,199,176
E00021705,220,211
E00021706,144,194
E00021707,192,185
E00021708,154,144
E00021709,133,191
E00021710,160,153
E00021711,234,237
E00021712,134,163
E00021713,148,147
E00021714,81,128
E00021715,177,184
E00021716,136,144
E00021717,130,123
E00021718,160,201
E00021719,79,84
E00021722,131,211
E00021723,140,155
E00021724,138,122
E00021725,120,112
E00021726,136,132
E00021727,118,131
E00021728,132,121
E00021729,102,88
E00021730,186,184
E00021731,198,198
E00021732,124,144
E00021733,275,303
E00021734,286,313
E00021735,223,258
E00021736,213,279
E00021737,122,161
E00021738,170,162
E00021739,126,147
E00021740,170,223
E00021741,94,129
E00021742,247,300
E00021743,121,192
E00021744,231,337
E00021745,125,108
E00021746,111,122
E00021748,243,291
E00021750,220,229
E00021752,201,221
E00021753,139,143
E00021754,101,103
E00021755,170,188
E00021756,100,117
E00021757,123,125
E00021758,153,169
E00021759,187,186
E00021760,179,172
E00021761,148,193
E00021762,154,158
E00021763,197,197
E00021764,237,230
E00021766,194,219
E00021767,110,123
E00166755,80,142
E00167078,273,230
E00167093,86,110
E00167094,119,173
E00167095,119,260
E00167096,52,79
E00167097,126,133
E00167098,48,83
E00167099,43,67
E00167100,196,323
E00167101,108,148
E00167102,113,187
E00167166,208,256
E00167167,109,158
E00167168,114,167
E00167169,223,152
E00167171,87,124
E00167172,87,116
E00167173,219,254
E00167176,153,191
E00167177,118,146
E00167178,146,175
E00167179,110,130
E00167203,174,210
E00167205,165,161
E00167206,182,205
E00167207,150,185
E00167221,207,212
E00167222,156,166
E00167223,205,188
E00167224,185,166
E00167225,202,200
E00167226,98,128
E00167241,178,202
E00167242,82,109
E00167243,136,147
E00167244,130,125
E00167245,139,163
E00167252,189,192
E00167260,299,275
E00167261,184,217
E00167265,189,182
E00174772,110,131
E00176237,117,116
E00176238,78,100
E00176241,118,114
E00176242,188,183
E00176248,130,149
E00176249,144,121
E00176255,46,61
E00176260,50,113
E00176261,110,124
E00176264,106,163
E00176266,174,168
E00176275,141,156
E00176276,95,153
E00176278,123,181
E00176305,92,142
E00176307,85,128
E00176308,79,139
E00176309,85,121
E00176310,99,129
E00176311,44,98
E00176312,53,115
E00176333,228,207
