geocode,asian,black,mixed,other,white
E00093729,0,0,0,0,287
E00093730,8,1,2,0,197
E00093731,1,1,4,0,340
E00093733,5,0,0,0,294
E00093734,7,0,2,0,422
E00093735,1,0,0,0,210
E00093736,4,1,0,0,248
E00093738,1,0,1,0,288
E00093739,0,0,2,0,328
E00093740,0,0,0,1,262
E00093741,0,0,7,1,348
E00093742,2,1,0,0,338
E00093743,1,0,3,0,216
E00093744,1,0,5,0,360
E00093745,2,0,0,0,248
E00093746,6,2,3,0,298
E00094001,1,7,2,1,308
E00094002,2,4,3,0,310
E00094004,2,0,2,1,325
E00094010,2,1,0,0,282
E00094024,0,1,0,0,229
E00094026,2,0,0,1,217
E00094032,1,0,0,0,240
E00094034,4,0,0,0,222
E00094223,0,0,0,0,200
E00094224,3,0,4,0,208
E00094225,1,0,1,0,300
E00094226,0,0,0,0,352
E00094227,0,0,1,0,268
E00094228,2,0,5,0,328
E00094229,0,0,2,2,305
E00094230,0,0,0,0,292
E00094231,2,0,3,1,308
E00094232,1,0,2,0,186
E00094233,2,0,0,0,343
E00094234,0,0,3,0,306
E00094235,3,1,3,0,405
E00094236,0,0,4,0,306
E00094237,0,0,7,0,264
E00094239,1,0,1,0,189
E00099207,0,0,2,1,431
E00099220,0,0,1,0,321
E00099221,0,0,0,0,192
E00099222,0,0,0,0,379
E00099223,0,0,1,0,331
E00099224,1,0,1,1,229
E00099225,1,1,1,0,222
E00099248,0,0,1,0,313
E00099321,0,0,0,0,273
E00099322,1,1,1,0,269
E00099323,1,0,0,0,259
E00099324,2,0,3,0,281
E00099325,0,3,0,0,282
E00099326,0,0,0,0,180
E00099327,0,0,2,0,269
E00099722,3,0,2,0,321
E00099723,8,0,5,1,232
E00099724,0,4,2,1,237
E00099725,1,1,8,0,288
E00099726,0,0,0,0,269
E00099727,1,2,3,0,266
E00099728,0,0,2,1,287
E00099729,1,0,4,1,460
E00099731,1,0,1,0,304
E00099732,0,0,1,1,244
E00099743,2,0,3,0,332
E00099744,0,0,1,0,308
E00099745,1,0,1,1,414
E00099746,3,0,0,0,290
E00099747,3,0,7,0,426
E00099748,2,0,7,1,300
E00099749,0,0,5,0,433
E00099750,2,0,4,0,330
E00099751,1,1,5,0,317
E00099752,9,1,4,1,233
E00099753,26,4,9,1,471
E00099754,2,0,3,2,264
E00099755,2,1,4,0,294
E00099756,0,0,2,0,130
E00099757,0,0,7,2,318
E00099758,7,1,4,2,199
E00099759,11,2,6,0,324
E00099760,5,3,0,1,341
E00099761,5,0,2,0,319
E00099762,9,2,3,0,230
E00099763,4,0,1,0,257
E00099764,2,1,1,3,347
E00099765,0,0,1,1,256
E00099766,0,1,1,0,315
E00099767,0,3,3,1,259
E00099768,10,4,2,1,325
E00099769,4,0,1,0,406
E00099770,1,1,4,0,284
E00099771,0,0,0,0,312
E00099772,0,0,3,0,207
E00099773,0,1,2,0,301
E00099774,1,0,2,3,392
E00099775,5,0,2,0,289
E00099776,3,0,1,0,244
E00099777,1,0,3,0,300
E00099778,0,0,3,0,281
E00099779,0,0,1,0,346
E00099780,1,0,0,0,300
E00099781,1,0,1,0,310
E00099782,2,0,1,0,243
E00099783,0,1,5,1,280
E00099784,0,0,0,0,311
E00099785,8,2,3,1,221
E00099786,2,1,5,0,365
E00099787,1,2,0,0,188
E00099788,1,0,4,1,241
E00099789,12,11,2,3,370
E00099790,6,2,6,1,288
E00099791,1,1,3,0,247
E00099792,7,1,3,0,257
E00099793,2,0,7,1,299
E00099794,8,0,1,0,315
E00099795,1,2,1,1,369
E00099796,2,0,5,1,403
E00099797,0,0,1,1,332
E00099798,1,1,2,0,248
E00099799,1,0,1,0,289
E00099800,0,0,2,0,299
E00099801,0,2,1,0,366
E00099802,4,0,4,0,423
E00099803,1,0,1,0,313
E00099804,1,1,0,0,321
E00099805,3,0,1,0,328
E00099806,1,0,0,0,306
E00099807,0,0,1,0,268
E00099808,0,0,1,0,308
E00099809,1,0,5,0,127
E00099866,2,0,0,0,333
E00099883,7,0,1,0,325
E00099884,2,1,3,0,254
E00099885,1,1,5,0,250
E00099886,0,1,1,0,261
E00099887,2,0,1,0,97
E00099888,1,0,0,0,346
E00099889,4,0,5,0,340
E00099890,0,0,1,0,323
E00099971,3,1,0,0,282
E00099972,4,0,2,0,260
E00099973,1,3,2,0,269
E00099974,2,1,1,0,258
E00099975,0,1,5,0,318
E00099976,0,0,4,0,365
E00099977,4,1,2,0,303
E00099978,0,0,0,1,239
E00099979,4,0,5,0,333
E00099980,3,1,7,1,354
E00099981,2,2,15,0,357
E00099982,2,1,4,0,361
E00099983,9,3,7,0,501
E00099984,0,0,2,0,267
E00099985,6,0,4,0,320
E00099986,8,0,3,0,237
E00099987,0,0,0,0,333
E00099988,2,1,8,0,320
E00099989,0,1,6,0,287
E00099990,0,0,0,0,253
E00099997,2,0,2,0,279
E00099998,4,0,2,0,262
E00099999,3,0,3,0,387
E00100002,5,0,0,0,275
E00100003,0,1,2,0,380
E00100004,4,0,1,0,242
E00100005,0,0,0,0,275
E00100006,0,0,2,0,353
E00100007,3,1,0,1,241
E00100008,4,0,2,1,407
E00100014,0,0,0,0,272
E00100017,0,1,1,0,248
E00151830,0,1,0,0,221
E00151831,2,0,2,0,258
E00151832,0,0,1,0,148
E00151833,0,0,2,0,361
E00151834,0,1,2,0,239
E00151835,0,0,1,0,314
E00151866,1,0,4,1,479
E00151943,1,0,2,0,286
E00151945,1,0,0,0,333
E00151947,0,0,0,0,234
E00151948,0,1,0,0,319
