geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E02002805,489,566,493,583,812,780,971,381,626
E02002809,763,820,815,874,981,741,772,317,593
E02002827,946,860,1053,969,972,836,482,112,201
E02002828,881,853,1075,1080,1005,1144,795,288,461
E02002829,1701,1491,1650,1439,1372,1170,773,276,737
E02002830,1773,1396,1672,1701,1294,1074,723,187,229
E02002831,823,905,967,854,957,955,623,277,471
E02002832,888,995,1365,1100,967,1198,735,293,531
E02002833,1074,1164,1329,1116,1104,1136,653,234,350
E02002834,1088,1024,1702,1510,1293,1127,937,350,700
E02002835,2145,1638,2165,2363,1653,1220,755,248,441
E02002836,1027,1196,1524,1223,1245,1333,869,326,588
E02002837,1355,1140,1181,1128,1001,757,451,199,233
E02002838,1379,1163,1054,936,1014,714,668,243,552
E02002839,1047,994,947,959,1049,982,738,289,633
E02002842,1135,683,2111,1519,881,619,371,104,235
E02002843,2257,2056,2263,1905,1620,1436,788,322,402
E02002844,2420,1810,1905,1932,1361,1093,712,300,421
E02002845,1564,1415,1547,1560,1316,1249,778,274,647
E02002846,859,785,894,994,1192,1039,759,259,604
E02002847,1542,1759,1731,1420,1267,1211,633,260,451
E02002848,1870,1795,2485,1627,1200,1018,643,210,351
E02002849,1043,1289,4771,2026,1217,852,518,185,531
E02002851,825,950,1022,845,998,1135,891,336,982
E02002852,1475,1243,973,921,908,654,466,190,268
E02002853,1725,1887,2887,1642,1539,1416,848,315,540
E02002854,1223,1197,1317,1210,1133,797,548,263,536
E02002855,657,541,1811,1175,799,671,487,161,281
E02002856,864,999,3891,1679,1304,1053,761,270,800
E02002857,807,559,1407,1200,815,613,393,148,288
E02002858,837,1008,765,911,1235,973,743,271,721
E02002860,943,873,969,1065,1123,991,853,307,820
E02002861,1354,1502,1012,983,1035,772,518,186,390
E02002862,1298,1122,1150,1082,1053,861,723,298,730
E02002863,772,758,1278,1182,1099,930,958,307,528
E02002864,599,685,500,654,860,787,840,317,609
E02002865,802,1166,738,783,1089,998,1024,448,854
E02002866,781,919,520,722,1118,1031,1103,416,774
E02002867,750,1719,611,659,1162,1133,1121,399,866
E02002868,602,673,648,658,773,768,913,301,437
E02002869,1160,974,989,968,1036,796,655,241,606
E02002871,938,938,955,1019,1248,1014,874,320,535
E02002872,1331,1202,1313,1129,1328,949,853,242,385
E02002873,1463,1142,1602,1480,1182,900,532,279,462
E02002874,978,1033,1239,1165,1250,902,652,200,539
E02002875,1274,1069,1296,1277,1234,811,585,235,469
E02002876,913,1122,1122,1114,1294,892,754,272,474
E02002877,724,554,1141,1401,1171,912,708,261,655
E02002878,2075,1605,1337,1223,1192,718,427,172,234
E02002879,1272,1098,1658,1725,1309,917,588,184,356
E02002880,1693,1513,1244,1203,1195,772,538,162,319
E02002881,1010,888,887,743,913,646,469,163,456
E02002882,723,935,1805,1374,1171,864,600,193,536
E02002883,933,954,1223,1398,1137,843,557,166,363
E02002884,820,710,1522,1130,764,482,276,111,316
E02002885,1345,1052,2123,1434,951,605,317,125,197
E02002886,1297,1181,1183,1230,1168,925,792,303,706
E02002887,735,852,651,687,923,732,788,300,795
E02002888,958,889,1025,1087,940,678,462,179,336
E02002889,301,1449,4380,908,598,483,242,74,150
E02002890,812,1792,4713,1192,931,712,519,189,310
E02002891,1124,1090,1161,1131,1219,933,794,303,577
E02002892,787,968,672,724,903,651,579,222,565
E02002893,1068,2880,5357,1524,1006,718,420,133,313
E02002894,919,790,809,976,991,903,635,243,579
E02002895,274,716,4361,896,611,460,382,106,189
E02002896,1615,1059,2203,1973,1235,843,534,184,368
E02002897,850,910,699,878,1195,981,946,428,1009
E02002898,452,1132,6586,973,556,485,332,150,254
E02002899,547,3672,2951,753,583,463,447,163,373
E02002901,591,622,684,741,827,802,561,262,645
E02002902,863,1488,1335,832,1119,1103,646,227,1007
E02002903,797,707,943,732,722,899,559,236,748
E02002904,838,743,838,718,870,755,514,166,695
E02003237,569,822,523,557,1074,992,859,281,539
E02003238,699,866,771,868,1027,862,443,117,274
E02003239,802,902,778,944,1303,1191,991,354,633
E02003240,886,742,1122,914,1039,723,631,227,345
E02003241,724,773,639,787,933,784,786,251,461
E02003242,754,844,880,866,1197,1021,1055,423,885
E02003243,1694,1290,1658,1442,1258,918,675,283,523
E02003244,1272,1043,1311,1232,1075,951,744,341,857
E02003245,1294,1132,1268,1202,979,767,561,184,271
E02003246,1543,1207,1759,1576,1171,763,502,194,382
E02003247,1091,1066,1056,1200,1051,925,832,254,387
E02003248,1686,1625,1702,1510,1298,1038,603,222,653
E02003249,1606,1214,1791,1604,1375,1085,877,331,680
E02003250,1392,1201,2137,1853,1225,902,495,190,627
E02003251,608,866,635,630,924,1072,1120,406,857
