geocode,all
E00046507,33.85
E00046508,64.4
E00046512,54.8
E00046515,66.0
E00046519,71.01
E00046520,58.99
E00046522,50.57
E00046524,68.46
E00046525,49.41
E00046528,47.31
E00163864,1.88
E00163870,12.53
E00163920,0.92
E00163931,0.72
E00164076,1.55
E00164078,0.53
E00164079,49.31
E00164080,0.73
E00164081,3.82
E00164082,7.59
E00164083,61.92
E00164084,40.95
E00164086,67.11
E00164087,46.31
E00164088,55.96
E00164089,61.57
E00164090,46.97
E00164091,52.87
E00164092,44.32
E00164093,1.66
E00164094,34.66
E00164096,66.8
E00164113,0.54
