geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00054762,0,20,114,16,3,0,1,2,1
E00054763,1,27,101,14,5,1,0,2,0
E00054764,1,14,104,12,4,0,2,0,3
E00054765,0,25,76,8,2,0,2,2,2
E00054766,4,17,133,15,5,2,1,2,2
E00054767,0,24,157,13,4,0,0,0,1
E00054768,2,30,190,17,13,0,1,3,4
E00054769,2,8,107,14,9,0,1,0,1
E00054770,2,22,108,19,16,1,0,1,0
E00054771,0,10,110,9,10,3,0,0,1
E00054772,0,15,54,10,3,2,0,0,1
E00054773,4,23,75,15,3,2,0,2,1
E00054774,2,9,107,9,4,0,0,1,2
E00054775,1,22,103,12,2,1,3,5,0
E00054776,1,5,106,8,3,2,0,0,3
E00054777,2,19,90,15,6,2,2,4,2
E00054778,3,15,93,8,5,0,1,1,1
E00054779,2,32,90,9,4,5,2,2,1
E00054797,1,21,136,20,3,2,0,2,2
E00054798,1,23,82,12,4,0,1,1,0
E00054801,1,16,97,7,5,0,0,0,4
E00054802,0,18,99,18,3,1,0,0,0
E00054804,2,19,54,8,1,0,1,2,3
E00054805,5,20,92,14,4,2,0,1,1
E00054806,1,14,146,16,3,0,1,0,0
E00054807,1,23,125,11,6,0,0,3,1
E00054808,1,21,102,15,2,2,0,0,1
E00054809,3,19,135,13,2,4,0,0,1
E00054810,2,6,120,26,7,4,1,2,3
E00054811,0,14,75,22,5,2,0,1,1
E00054812,4,9,125,12,4,0,0,0,1
E00054813,4,14,83,32,3,1,2,1,3
E00054814,2,18,133,18,10,2,0,1,4
E00054816,1,7,111,16,6,1,1,3,1
E00054817,1,14,106,21,4,3,1,1,5
E00054818,4,7,108,15,7,0,1,0,2
E00054819,2,12,104,27,5,1,0,2,7
E00054820,0,5,58,11,2,0,1,0,0
E00054821,2,5,100,4,10,3,0,0,4
E00054822,1,10,97,9,7,0,0,0,1
E00054823,2,8,140,21,5,0,0,0,2
E00054824,2,10,119,6,0,2,0,0,1
E00054825,2,17,139,35,22,2,0,0,12
E00054827,2,4,101,9,2,1,0,2,3
E00054828,0,15,68,17,6,0,1,3,1
E00054829,1,6,90,20,6,1,0,1,1
E00054830,0,3,31,9,0,1,0,4,1
E00054831,1,11,33,9,2,1,0,0,3
E00054832,0,6,122,14,8,2,0,0,3
E00054833,1,9,103,7,9,0,2,0,1
E00054834,1,6,108,8,7,1,2,0,3
E00054835,0,7,40,14,0,1,1,0,2
E00054836,2,11,112,12,10,1,1,1,5
E00054837,0,7,107,17,3,1,0,1,1
E00054838,1,16,127,28,10,2,1,1,3
E00054839,2,4,150,15,11,2,1,2,1
E00054840,1,10,100,32,3,1,0,1,2
E00054841,1,12,73,28,4,0,1,1,2
E00054842,1,9,111,17,8,2,0,0,1
E00054843,0,17,55,10,9,2,0,0,4
E00054844,2,13,79,17,2,3,0,1,3
E00054886,0,12,58,26,1,2,1,0,0
E00054887,2,20,63,26,2,1,0,0,2
E00054888,2,6,69,8,1,0,0,1,0
E00054889,1,6,125,15,2,1,1,0,1
E00054890,1,7,145,18,5,1,1,1,1
E00054891,4,16,228,19,9,7,1,1,8
