geocode,employee,inactive,self-employed,student,unemployed
E00009389,64,58,11,0,12
E00009391,220,48,39,14,9
E00009393,150,65,24,18,10
E00009395,191,80,28,11,8
E00009396,144,42,27,6,8
E00009397,189,42,45,14,11
E00009422,165,64,30,4,16
E00009502,174,69,47,4,2
E00009503,182,73,37,3,6
E00009504,125,29,20,3,11
E00009505,176,19,20,6,6
E00009506,135,44,25,7,7
E00009507,150,50,34,4,8
E00009508,138,52,28,2,8
E00009509,213,60,41,2,9
E00009510,159,51,25,0,8
E00009511,123,48,36,0,11
E00009512,184,39,50,6,12
E00009513,92,46,27,4,4
E00009514,91,27,31,5,3
E00009515,148,44,28,2,5
E00009516,128,63,30,2,12
E00009520,143,65,30,9,18
E00009521,183,58,39,6,11
E00009522,162,58,34,5,8
E00009523,119,101,29,11,8
E00009524,188,53,40,6,10
E00009525,152,49,30,8,8
E00009526,171,55,34,13,11
E00009527,130,58,40,3,4
E00009528,148,53,28,15,9
E00009529,195,61,36,8,9
E00009530,129,63,29,3,5
E00009531,173,63,32,7,9
E00009532,87,61,19,3,8
E00009533,146,88,20,13,11
E00009534,113,65,26,7,13
E00009535,140,34,31,11,9
E00009536,138,56,39,3,11
E00009537,131,51,29,5,4
E00009581,45,33,28,0,0
E00009582,86,37,32,0,5
E00009583,119,25,23,1,5
E00009584,81,52,26,0,3
E00009585,137,49,39,5,5
E00009589,129,46,32,6,5
E00009590,156,58,45,7,8
E00009595,148,68,43,6,9
E00009598,103,62,14,9,17
E00009599,120,56,26,7,4
E00009600,51,39,13,1,5
E00009601,132,109,67,5,3
E00009602,118,55,43,1,5
E00009603,112,49,33,2,8
E00009604,116,88,46,6,2
E00009605,128,31,31,2,10
E00009606,89,69,46,5,3
E00009607,97,59,39,2,9
E00009608,127,70,41,12,15
E00009609,106,52,41,5,9
E00009610,136,43,47,3,4
E00009611,100,62,35,6,11
E00009612,154,52,38,2,8
E00009613,129,42,39,5,9
E00009614,47,68,10,0,6
E00009615,163,56,46,8,12
E00009616,126,66,34,5,6
E00009617,128,52,40,7,5
E00009618,81,76,9,5,19
E00009619,68,77,11,7,11
E00009620,117,41,19,6,7
E00009621,114,62,45,5,11
E00009622,133,56,34,7,18
E00009623,137,71,31,6,14
E00009624,113,80,25,6,9
E00009625,144,46,29,15,11
E00009626,111,52,49,1,5
E00009627,111,61,34,12,23
E00009628,140,62,40,1,5
E00009629,169,65,45,5,4
E00009630,189,37,34,5,8
E00009631,73,63,25,1,5
E00009632,110,74,41,4,7
E00009633,160,34,22,10,6
E00009634,90,73,44,5,5
E00009635,131,60,45,11,7
E00009636,124,59,43,8,8
E00009637,172,57,46,3,9
E00009638,108,72,48,4,1
E00009639,86,74,41,2,2
E00009640,110,40,40,6,7
E00009641,173,49,43,6,7
E00009642,128,35,38,5,6
E00009643,145,73,45,6,5
E00009682,118,42,11,6,14
E00009683,128,42,39,6,8
E00009684,117,84,29,2,8
E00009685,134,38,25,4,9
E00009686,84,52,28,9,3
E00009687,144,48,40,5,11
E00009688,128,85,46,4,4
E00009689,136,43,37,2,7
E00009690,119,70,23,11,19
E00009691,169,55,47,10,14
E00009692,130,97,16,8,17
E00009693,96,67,15,4,8
E00009694,163,87,22,11,15
E00009695,119,47,27,1,8
E00009696,99,85,44,3,20
E00009697,98,66,26,7,12
E00009698,116,55,47,4,5
E00009699,53,49,29,2,4
E00009700,67,60,43,2,9
E00009701,128,94,14,1,13
E00009702,139,41,22,1,14
E00009703,56,72,22,5,8
E00009705,158,38,27,4,7
E00009706,114,56,32,7,12
E00009707,153,51,33,7,11
E00009708,100,29,28,1,5
E00009709,123,53,40,2,6
E00009710,151,49,39,9,20
E00009711,130,44,33,5,17
E00009712,104,53,29,4,7
E00009713,70,36,45,8,2
E00009714,149,60,30,5,14
E00009716,84,53,26,4,12
E00009717,120,74,17,16,16
E00009757,106,61,24,9,16
E00009758,158,63,23,3,7
E00009759,166,48,21,3,14
E00009760,121,45,31,0,10
E00009761,146,48,28,9,15
E00009762,142,35,28,3,9
E00009763,193,41,34,7,8
E00009764,91,50,21,4,10
E00009765,86,52,21,11,16
E00009766,152,33,32,6,6
E00009767,174,46,31,10,7
E00009768,92,80,14,13,12
E00009769,119,60,48,6,11
E00009770,129,29,23,2,8
E00009771,85,66,15,9,14
E00009772,112,55,23,7,10
E00009773,99,64,16,7,27
E00009774,144,60,41,1,8
E00009775,140,58,35,11,5
E00009776,90,87,20,12,23
E00009777,131,45,48,2,6
E00009778,165,46,34,1,7
E00009779,192,67,49,4,14
E00009780,153,52,25,4,5
E00009781,127,40,36,5,3
E00009782,157,42,29,3,5
E00009783,167,52,52,4,8
E00009784,115,26,19,3,6
E00009786,148,24,21,6,7
E00009787,138,52,29,3,16
E00009788,235,61,32,7,12
E00009789,148,59,51,2,7
E00009790,163,18,48,7,4
E00009791,61,45,24,17,7
E00009792,199,37,42,15,15
E00009793,169,39,36,5,5
E00014221,111,62,34,3,18
E00014222,68,67,15,7,10
E00014242,96,67,15,4,17
E00014243,103,120,22,13,17
E00014244,58,56,26,6,12
E00014247,128,161,25,5,35
E00014248,80,47,23,7,10
E00014249,64,88,12,7,16
E00014250,74,63,39,3,9
E00014251,56,33,21,4,3
E00014252,81,45,37,1,12
E00014254,83,31,24,8,6
E00014255,56,22,21,2,11
E00014256,88,57,32,1,13
E00014257,82,36,20,5,11
E00022626,171,44,27,2,3
E00022627,142,33,20,2,4
E00022631,222,46,26,4,7
E00022632,135,56,20,4,7
E00022633,143,23,21,4,6
E00022634,236,47,17,8,9
E00022635,140,28,23,3,11
E00022637,170,22,30,3,7
E00022638,112,46,26,2,5
E00022640,160,28,33,7,7
E00022641,96,57,12,8,13
E00022642,137,75,22,4,11
E00022643,195,31,36,7,10
E00022644,153,38,20,1,8
E00022645,138,17,30,3,7
E00022646,159,49,31,4,6
E00022647,124,40,22,6,8
E00022648,156,36,19,3,7
E00022649,112,30,19,1,6
E00022650,153,57,23,6,5
E00022651,143,54,47,4,5
E00022653,153,27,16,3,9
E00022654,146,49,23,4,11
E00022655,156,52,49,3,2
E00022656,167,48,32,10,5
E00022669,142,32,19,1,6
E00022670,120,24,25,5,5
E00022671,147,36,23,2,9
E00022673,165,39,50,4,5
E00022674,140,24,20,3,1
E00022676,137,29,27,1,7
E00022677,280,46,40,4,8
E00022678,226,55,24,8,8
E00022680,153,31,28,1,2
E00022681,96,45,12,3,2
E00022684,193,33,32,1,6
E00022685,209,25,40,6,11
E00022686,145,27,21,4,8
E00022687,81,49,20,7,10
E00022688,163,26,41,6,7
E00022689,132,37,43,9,6
E00022690,161,35,33,4,9
E00022691,170,45,26,12,10
E00022692,180,59,21,13,5
E00022693,179,38,33,5,1
E00022694,159,20,27,2,8
E00022695,177,44,27,3,6
E00022696,148,46,37,3,4
E00022697,133,62,32,5,4
E00022698,181,24,36,1,2
E00022699,181,29,24,3,4
E00022700,170,27,37,3,3
E00022701,126,35,41,8,5
E00022702,129,49,33,3,2
E00022703,156,50,23,5,12
E00022709,120,31,22,2,2
E00022710,222,24,43,7,8
E00022711,252,48,31,10,22
E00022712,196,32,21,8,11
E00022713,148,42,44,2,8
E00022715,204,24,28,10,13
E00022716,90,69,15,5,22
E00022717,140,24,22,4,3
E00022719,178,26,41,1,0
E00022720,351,57,49,2,10
E00022721,188,43,32,2,10
E00022722,207,65,48,6,9
E00022723,170,32,33,5,7
E00022824,105,53,11,16,26
E00022831,87,49,10,7,24
E00022833,136,90,13,13,26
E00022835,137,51,10,12,10
E00022836,155,89,16,14,11
E00022839,151,87,36,14,19
E00022840,151,62,18,1,6
E00022841,87,62,14,4,12
E00022842,230,65,32,12,15
E00022843,175,57,18,11,31
E00023072,111,74,38,4,6
E00023077,159,25,30,9,5
E00023149,105,72,16,15,19
E00023151,63,53,10,7,15
E00023152,115,114,20,10,24
E00023153,118,102,23,20,17
E00023189,221,49,41,1,10
E00023190,149,57,61,1,7
E00023193,193,31,39,1,3
E00023196,232,30,31,3,9
E00023197,167,35,29,0,10
E00023198,179,48,42,2,7
E00023199,127,60,32,4,4
E00023200,136,32,28,1,8
E00023201,212,45,36,2,2
E00023202,213,43,41,3,7
E00023203,191,35,34,1,3
E00023204,178,27,35,6,6
E00023205,209,33,32,7,8
E00023206,212,48,56,2,11
E00023207,232,39,40,3,10
E00023208,218,39,34,7,0
E00023215,172,41,40,1,4
E00023223,147,40,31,2,7
E00023225,121,39,30,2,5
E00023226,113,35,16,1,10
E00023229,135,46,25,1,14
E00023230,237,90,79,5,12
E00023305,133,60,36,5,8
E00023306,164,49,33,7,7
E00023307,139,77,40,3,5
E00023309,168,43,31,5,10
E00023310,120,45,30,7,11
E00023311,107,62,49,5,5
E00167267,105,66,25,4,17
E00167268,95,25,13,7,8
E00167269,112,42,9,7,11
E00167270,122,15,20,1,1
E00167271,136,61,50,3,12
E00167272,43,78,12,9,13
E00167273,78,55,30,0,2
E00167274,75,59,27,3,5
E00167275,113,320,20,66,17
E00167276,185,65,46,10,10
E00167277,84,59,26,3,6
E00167278,90,24,39,6,4
E00167279,91,51,18,5,22
E00167280,86,35,22,6,3
E00170900,184,32,26,3,5
E00170901,146,23,37,3,8
E00170902,200,16,33,1,5
E00170917,158,13,19,4,3
E00170918,171,22,28,5,3
E00170919,143,37,24,7,4
E00170948,89,72,16,9,19
E00170949,141,40,33,2,2
E00170951,118,15,11,4,2
E00170953,109,14,16,3,6
E00171049,181,29,32,7,6
E00171051,146,14,27,5,0
E00171052,149,14,20,11,2
E00171054,146,25,43,4,2
E00171058,137,18,28,5,7
E00171060,117,30,39,2,4
E00171069,137,24,38,2,5
E00171071,112,30,49,4,9
E00171072,166,12,31,1,4
E00171074,161,20,28,3,4
E00171075,144,33,22,4,3
E00171077,160,12,23,5,9
E00171079,115,14,15,4,3
E00171082,193,53,44,1,8
E00171083,118,29,46,2,10
E00171085,119,18,34,3,6
E00171086,144,36,26,1,5
E00175088,88,63,36,4,2
E00175089,87,52,33,4,7
E00175101,69,91,25,1,6
