geocode,asian,black,mixed,other,white
E00036144,0,0,0,0,269
E00036145,0,0,0,0,286
E00036166,4,0,6,3,287
E00036167,0,1,0,0,309
E00036168,4,0,1,0,270
E00036169,0,0,0,0,307
E00036170,0,4,0,0,268
E00036171,0,1,4,0,264
E00036213,2,1,1,0,276
E00036215,4,0,0,0,303
E00036216,0,0,0,0,313
E00036217,0,0,2,0,356
E00036218,0,0,2,0,302
E00036219,3,0,1,0,254
E00036292,14,3,2,0,288
E00036293,1,3,1,1,293
E00036294,0,1,3,0,346
E00036295,1,0,1,5,275
E00036296,4,0,1,0,327
E00036297,0,0,2,1,341
E00036298,0,0,3,0,362
E00036299,0,0,4,0,335
E00036300,0,0,0,0,275
E00036301,6,1,4,0,317
E00036302,3,1,2,0,300
E00036303,2,2,2,0,262
E00036304,6,0,2,0,352
E00036305,2,0,3,0,284
E00036306,2,0,2,0,284
E00036307,1,0,2,0,255
E00036308,0,0,3,0,277
E00036309,2,1,5,0,308
E00036310,1,0,1,0,317
E00036311,4,0,0,0,261
E00036312,1,0,0,0,263
E00036313,0,0,1,0,293
E00036314,0,0,1,1,265
E00036315,4,0,4,0,262
E00036316,2,4,7,0,244
E00036317,0,0,1,0,342
E00036318,0,0,2,0,293
E00036319,2,0,2,0,305
E00036320,8,1,3,0,502
E00036321,3,0,0,0,313
E00036322,1,0,1,0,263
E00036323,3,0,2,0,273
E00036324,0,0,0,0,293
E00036325,0,0,0,0,321
E00036326,2,0,2,0,227
E00036327,0,0,0,0,274
E00036328,0,0,1,0,334
E00036329,8,0,1,0,299
E00036330,0,0,4,1,255
E00036331,0,0,1,0,368
E00036332,5,0,4,0,202
E00036333,1,0,1,0,269
E00036334,0,2,7,0,311
E00036335,2,0,0,0,290
E00036336,0,1,1,0,262
E00036337,5,0,1,0,285
E00092481,1,1,1,0,474
E00092482,2,1,2,1,227
E00092484,1,0,6,0,342
E00092485,2,0,1,0,257
E00092486,0,0,1,0,127
E00092488,1,1,1,2,271
E00092489,0,0,0,0,220
E00092492,1,0,3,0,194
E00092493,0,1,2,1,167
E00092494,1,0,1,1,250
E00092495,0,0,0,0,146
E00092609,4,0,1,0,207
E00092610,0,0,3,1,113
E00092611,0,0,1,3,376
E00092612,2,0,1,2,119
E00092613,6,0,1,0,200
E00092615,9,1,1,0,275
E00092649,5,0,0,0,233
E00092650,2,0,5,0,330
E00092651,1,0,6,0,330
E00092655,0,1,0,0,108
E00093450,1,4,3,0,270
E00093451,0,0,3,0,297
E00093452,12,2,2,0,229
E00093453,5,0,1,4,248
E00093454,0,0,1,0,254
E00093455,0,0,1,3,303
E00093456,1,0,10,0,325
E00093457,8,0,6,0,301
E00093458,10,0,1,0,280
E00093459,1,1,5,0,279
E00093460,16,2,1,0,261
E00093461,12,0,4,1,275
E00093462,10,7,0,0,204
E00093463,0,0,4,0,275
E00093464,0,0,5,1,353
E00093465,0,1,5,0,189
E00093466,3,0,1,0,177
E00093467,1,0,3,1,323
E00093468,1,0,0,0,287
E00093469,0,0,0,0,276
E00093470,3,0,4,0,297
E00093471,0,1,1,0,259
