geocode,female,male
E00006184,276,212
E00006185,181,161
E00006186,203,180
E00006187,159,148
E00006188,139,132
E00006219,181,165
E00006224,171,184
E00006225,236,168
E00006820,163,138
E00006822,114,142
E00006823,184,198
E00006824,135,127
E00006827,145,117
E00006828,174,156
E00006829,128,116
E00006830,105,106
E00006831,145,119
E00006833,134,145
E00006834,165,152
E00006835,160,137
E00006836,143,138
E00006838,127,119
E00006839,141,145
E00006840,139,153
E00006841,143,144
E00006842,176,154
E00006843,130,109
E00006846,175,164
E00006851,139,126
E00006852,129,123
E00006853,165,157
E00006861,112,201
E00006862,160,147
E00006863,164,153
E00006864,82,115
E00006866,151,118
E00009227,142,119
E00009230,218,195
E00009233,234,194
E00009235,100,94
E00009236,99,114
E00009238,141,131
E00009240,136,119
E00009242,145,127
E00009247,156,123
E00009248,184,173
E00009253,137,148
E00009254,191,175
E00009255,178,173
E00009257,153,176
E00009262,111,111
E00009264,82,102
E00009265,78,74
E00009266,122,121
E00009267,124,95
E00009269,154,147
E00009271,122,109
E00009272,120,127
E00009273,161,191
E00009274,153,137
E00009275,115,154
E00009276,157,216
E00009277,158,130
E00009278,179,170
E00009279,130,132
E00009280,118,133
E00009281,171,149
E00009282,153,142
E00009283,137,114
E00009284,128,129
E00009285,132,142
E00009286,165,178
E00009287,158,149
E00009288,119,144
E00009289,133,120
E00009291,159,149
E00009292,166,173
E00009293,126,135
E00009294,132,150
E00009295,194,194
E00009296,147,215
E00009297,237,258
E00009298,195,156
E00009299,128,119
E00009300,124,117
E00009301,186,182
E00009302,124,107
E00009303,160,160
E00009304,145,208
E00009305,139,175
E00009306,145,160
E00009307,188,164
E00009308,88,106
E00009309,150,156
E00009310,140,110
E00009311,142,133
E00009312,158,119
E00009313,159,162
E00009314,179,140
E00009334,184,155
E00009341,76,77
E00009424,125,128
E00009429,158,135
E00009430,177,183
E00009432,163,214
E00009438,194,212
E00009439,166,197
E00009445,153,147
E00009449,172,139
E00009452,144,148
E00009455,178,158
E00009457,181,150
E00009459,113,145
E00009460,132,155
E00009461,187,197
E00009462,160,167
E00009463,292,278
E00009464,162,160
E00009465,91,86
E00009466,177,142
E00009467,84,104
E00009468,164,108
E00009469,70,84
E00009470,149,196
E00009471,167,146
E00009472,155,134
E00009473,142,144
E00009474,91,103
E00009475,129,142
E00009476,109,188
E00009477,131,124
E00009478,114,103
E00009479,111,135
E00009480,169,172
E00009481,158,148
E00009482,114,144
E00009483,100,116
E00009484,140,132
E00009485,116,117
E00009486,129,91
E00009487,164,180
E00009488,79,77
E00009489,198,233
E00009490,128,126
E00009491,247,206
E00009492,117,105
E00009493,124,107
E00009494,123,99
E00009495,122,110
E00009496,132,112
E00009497,126,144
E00009498,92,98
E00009499,207,169
E00009500,123,135
E00009501,121,102
E00009586,147,152
E00009644,186,246
E00009645,130,151
E00009646,98,97
E00009647,131,129
E00009648,182,188
E00009649,146,133
E00009651,162,160
E00009652,108,99
E00009653,130,171
E00009654,137,116
E00009655,131,112
E00009656,131,133
E00009657,96,95
E00009658,214,211
E00009659,107,103
E00009660,131,106
E00009661,134,142
E00009662,156,181
E00009663,143,140
E00009664,145,117
E00009665,221,165
E00009666,109,120
E00009667,124,127
E00009668,103,98
E00009669,120,155
E00009670,114,95
E00009671,129,133
E00009672,104,104
E00009673,90,101
E00009674,150,136
E00009675,129,225
E00009676,185,173
E00009677,102,120
E00009678,126,134
E00009679,189,178
E00009680,151,159
E00009681,72,74
E00009718,204,216
E00009720,178,157
E00009721,186,180
E00009722,137,175
E00009723,153,167
E00009724,146,144
E00009725,181,145
E00009726,206,141
E00009727,132,139
E00009728,186,181
E00009729,142,144
E00009732,202,174
E00009733,149,129
E00009735,118,106
E00009736,115,118
E00009737,145,133
E00009741,212,159
E00009742,117,121
E00009743,146,121
E00009744,159,163
E00009745,112,110
E00009747,148,127
E00009748,138,162
E00009749,93,110
E00009750,145,137
E00009751,120,120
E00009752,146,189
E00009753,152,176
E00009754,115,132
E00009755,118,144
E00009756,175,184
E00009795,116,121
E00009814,184,173
E00009820,152,119
E00009821,200,192
E00009822,169,156
E00009823,212,213
E00009824,239,230
E00009825,97,113
E00012783,152,166
E00012784,140,137
E00012785,123,133
E00012786,135,141
E00012787,115,113
E00012788,172,124
E00012789,161,167
E00012790,119,154
E00012791,105,115
E00012797,175,164
