geocode,female,male
E01012756,791,741
E01012757,729,822
E01012758,777,811
E01012759,813,836
E01012760,733,777
E01012761,796,961
E01012762,787,788
E01012763,894,1170
E01012764,574,591
E01012765,773,730
E01012766,706,727
E01012767,813,896
E01012768,711,648
E01012769,665,669
E01012773,861,842
E01012774,784,765
E01012775,746,706
E01012778,797,683
E01012779,697,586
E01012780,810,750
E01012781,662,579
E01012782,759,682
E01012783,632,585
E01012784,1099,1009
E01012785,672,656
E01012786,622,600
E01012787,742,775
E01012788,755,717
E01012789,700,643
E01012790,680,641
E01012791,850,822
E01012792,797,793
E01012793,789,694
E01012794,791,797
E01012795,1007,930
E01012796,672,638
E01012797,735,651
E01012798,853,690
E01012799,644,609
E01012800,742,757
E01012801,728,728
E01012802,714,689
E01012803,738,702
E01012804,724,743
E01012805,648,721
E01012806,723,738
E01012807,700,677
E01012808,829,850
E01012809,827,976
E01012812,707,742
E01012813,893,884
E01012814,794,746
E01012815,763,835
E01012816,706,685
E01012817,669,701
E01012818,641,609
E01012819,724,711
E01012820,707,723
E01012821,654,565
E01012822,765,741
E01012823,737,719
E01012824,852,833
E01012825,811,688
E01012826,793,717
E01012827,797,694
E01012828,796,743
E01012829,806,787
E01012830,733,737
E01012832,708,685
E01012833,808,686
E01012834,874,739
E01012835,587,567
E01012836,701,806
E01012837,923,733
E01012838,800,710
E01012839,660,637
E01012840,784,706
E01012841,865,738
E01012842,803,720
E01012843,826,717
E01012844,687,646
E01012845,809,763
E01012846,744,693
E01012847,672,626
E01012848,510,1318
E01012849,763,733
E01012850,797,1120
E01012852,781,912
E01012856,764,835
E01012857,749,858
E01012866,746,830
E01012867,801,847
E01012868,829,920
E01012869,803,971
E01012870,846,837
E01012871,823,1006
E01012872,851,1001
E01012873,817,725
E01012874,794,786
E01012875,766,729
E01012876,902,804
E01012877,766,668
E01012878,815,759
E01012879,693,738
E01012880,904,816
E01012881,768,752
E01012894,804,758
E01012895,783,718
E01012896,1087,1015
E01012897,837,714
E01012898,755,625
E01012899,783,747
E01012900,811,835
E01012901,748,734
E01012902,780,806
E01012903,877,847
E01012904,751,709
E01012905,688,651
E01012906,866,745
E01012907,696,702
E01012908,599,590
E01012909,663,640
E01012910,641,657
E01012911,604,610
E01012912,905,932
E01012913,1027,952
E01012914,1016,1134
E01012915,778,705
E01012916,763,795
E01012917,835,786
E01012918,780,772
E01012919,831,696
E01012920,746,726
E01012921,597,552
E01012922,743,747
E01012923,774,844
E01012924,866,865
E01012925,687,642
E01012926,1238,1195
E01012927,777,794
E01012928,887,793
E01012929,1007,945
E01012930,760,664
E01012931,837,743
E01012932,847,790
E01012933,541,499
E01012934,796,740
E01012935,697,611
E01012936,734,625
E01012937,1103,1058
E01012938,1201,1072
E01012939,948,872
E01012940,838,817
E01012941,715,649
E01012942,660,566
E01012943,849,779
E01012944,676,772
E01012945,795,806
E01012946,842,775
E01012947,741,683
E01012948,691,718
E01012949,754,636
E01012950,740,702
E01012951,724,657
E01012952,702,742
E01012953,540,536
E01012954,648,593
E01012955,817,721
E01012956,636,606
E01012957,1286,1300
E01012958,540,507
E01012959,742,721
E01012960,890,763
E01012961,778,738
E01012962,618,532
E01012963,786,671
E01012964,842,838
E01012965,537,478
E01012966,677,607
E01012967,827,742
E01012968,851,866
E01012969,593,1251
E01012975,788,721
E01012976,761,696
E01012977,1345,1252
E01012978,740,678
E01012979,774,734
E01012980,971,884
E01012981,712,694
E01012982,871,783
E01012983,900,895
E01012984,836,843
E01012985,879,813
E01012986,785,778
E01012987,858,840
E01012988,762,760
E01012989,920,811
E01012990,716,663
E01012991,814,766
E01012992,764,726
E01013019,590,584
E01013025,678,670
E01013027,838,790
E01013028,760,798
E01013029,751,717
E01013030,742,751
E01013031,772,740
E01013032,740,704
E01013034,909,892
E01013035,654,670
E01013036,808,722
E01013037,755,726
E01013038,782,772
E01013039,865,870
E01013040,1027,995
E01013041,858,701
E01013042,872,826
E01013043,772,696
E01013044,817,804
E01013045,823,749
E01013046,881,759
E01013047,844,757
E01013048,1040,1019
E01013049,832,771
E01013050,819,857
E01013051,827,752
E01013062,879,811
E01013063,790,724
E01013064,787,705
E01013065,840,804
E01013066,853,768
E01013067,888,844
E01013068,750,669
E01013069,784,779
E01013070,826,708
E01013071,868,751
E01013078,711,712
E01013094,726,686
E01013102,742,683
E01013104,653,590
E01013110,852,722
E01013111,744,720
E01013112,741,683
E01013113,793,729
E01013114,747,755
E01013115,790,743
E01013116,769,774
E01013117,790,750
E01013120,999,958
E01013121,1016,1010
E01013123,773,779
E01013124,1097,954
E01013125,882,842
E01027796,859,884
E01027803,892,909
E01033105,713,735
E01033106,581,574
E01033107,679,636
E01033108,719,732
