geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00089263,8,15,13,11,23,35,15,0,9
E00138766,21,29,26,34,34,28,32,13,35
E00138767,30,29,20,28,33,28,48,11,27
E00138768,47,40,36,47,53,37,48,17,23
E00138769,9,24,15,13,40,44,52,23,25
E00138770,37,38,19,31,56,48,49,14,21
E00138771,49,56,21,42,65,47,33,17,26
E00138776,29,34,23,42,44,42,33,10,25
E00138778,50,42,28,52,53,42,50,10,24
E00138780,38,46,17,29,54,65,51,9,16
E00138781,31,35,29,37,37,41,35,25,24
E00138782,36,52,31,55,42,54,74,4,5
E00138783,41,33,21,37,44,23,38,16,34
E00138795,49,43,37,47,79,64,47,6,23
E00138796,25,15,23,30,41,57,48,8,6
E00138797,50,58,18,48,66,49,39,11,12
E00138798,51,26,34,37,42,57,47,8,21
E00138799,24,37,18,14,43,70,52,25,45
E00138800,39,40,27,43,67,53,48,10,19
E00138827,24,24,7,23,38,38,50,12,38
E00138828,36,39,26,36,59,49,51,13,25
E00138829,22,33,12,20,36,44,59,15,35
E00138830,31,30,29,36,36,36,40,9,28
E00138831,21,22,13,23,34,47,52,16,17
E00138832,8,16,3,6,17,23,22,3,44
E00138859,77,55,37,58,90,51,57,24,22
E00138860,26,27,26,13,54,51,50,15,7
E00138861,41,53,31,28,77,60,61,22,20
E00138862,41,25,14,39,49,51,54,7,15
E00138863,44,43,41,52,48,57,39,10,32
E00138864,48,43,33,59,67,42,60,14,16
E00138871,40,41,19,39,49,60,59,22,23
E00138872,36,42,25,44,56,61,50,22,38
E00138873,34,40,16,31,49,42,32,29,19
E00138874,38,39,13,23,60,41,44,10,22
E00138875,30,27,30,30,55,74,63,23,41
E00138876,16,46,30,35,60,42,54,7,11
E00138877,57,70,39,51,86,93,29,4,6
E00138878,51,36,43,55,58,44,33,2,10
E00138879,30,54,44,29,53,67,58,7,19
E00138880,52,59,42,55,63,48,17,4,6
E00138881,40,39,35,35,53,36,45,19,48
E00138882,47,37,33,49,51,45,33,6,15
E00138883,28,44,21,41,56,64,68,8,12
E00138884,22,21,25,30,22,41,43,10,26
E00138885,37,44,31,44,37,40,30,3,15
E00138886,37,51,30,31,67,60,40,9,20
E00138887,20,24,21,28,32,49,65,10,34
E00138888,15,28,18,22,39,61,33,16,32
E00138889,59,41,38,31,47,27,37,10,26
E00138892,17,11,28,24,26,24,8,2,3
E00138893,25,24,22,31,27,29,12,3,16
E00138894,9,17,16,27,25,14,14,4,25
E00138895,20,28,29,24,46,52,37,20,43
E00138896,17,11,43,53,39,28,25,7,20
E00138897,34,45,70,42,46,48,36,14,46
E00138898,33,30,28,42,47,27,18,6,15
E00138899,11,11,7,15,20,17,17,7,13
E00138902,34,15,17,28,44,21,25,4,7
E00138903,47,80,21,31,83,72,41,9,8
E00138915,29,39,16,32,62,57,49,11,16
E00138920,31,44,22,39,55,56,33,15,21
E00138921,32,22,26,38,47,49,27,20,19
E00138922,37,14,14,32,38,34,35,22,29
E00138923,21,16,23,17,30,38,81,20,36
E00138924,45,34,27,53,44,52,35,12,18
E00138925,19,33,24,21,41,56,47,13,24
E00138926,33,31,27,25,56,46,52,22,19
E00169285,77,34,50,86,54,24,7,2,6
E00169286,71,70,24,67,105,38,17,2,0
E00169289,68,61,13,68,84,43,16,3,3
E00169290,53,38,21,41,68,34,28,6,11
E00169291,52,47,10,41,68,25,15,1,8
E00169292,45,44,46,68,50,23,13,3,2
E00169293,44,31,23,62,29,21,14,5,5
E00169294,15,12,29,33,29,26,11,5,13
E00169295,17,10,25,27,30,11,16,3,37
E00169296,26,14,37,37,26,22,20,6,13
E00169309,50,45,52,44,53,38,41,10,46
