geocode,bad,fair,good
E00078252,9,26,275
E00078253,15,41,185
E00078254,6,20,259
E00078255,9,30,187
E00078289,7,12,259
E00078290,8,27,286
E00078291,10,43,292
E00078292,7,25,271
E00078293,10,44,188
E00078294,13,44,233
E00078295,16,48,255
E00078296,17,39,244
E00078297,12,41,229
E00078298,8,23,225
E00078299,4,31,279
E00078300,21,57,261
E00078301,13,44,241
E00078302,20,56,202
E00078303,13,40,133
E00078304,20,40,169
E00078305,10,36,237
E00078306,13,26,230
E00078307,6,37,269
E00078308,24,37,209
E00078310,16,36,257
E00078311,14,45,226
E00078312,9,54,301
E00078313,16,41,215
E00078314,8,36,279
E00078315,6,48,199
E00078316,5,36,233
E00078317,11,33,272
E00078318,13,42,195
E00078319,9,33,218
E00078320,9,34,277
E00078321,15,47,245
E00078323,2,45,245
E00078324,5,24,136
E00078325,25,55,137
E00078326,9,34,268
E00078327,14,40,215
E00078328,16,37,344
E00078329,7,39,257
E00078330,27,43,150
E00078331,24,45,141
E00078332,19,36,271
E00078333,15,39,290
E00078334,6,36,233
E00078335,14,41,261
E00078336,10,31,291
E00078337,24,69,229
E00078338,17,47,280
E00078339,10,30,181
E00078340,10,33,180
E00078341,19,50,235
E00078342,19,41,83
E00078343,10,42,258
E00078344,11,42,356
E00078345,4,37,257
E00078500,6,22,237
E00078540,5,26,289
E00078543,13,46,179
E00078548,12,39,243
E00078570,38,56,229
E00078571,37,56,328
E00078572,32,52,295
E00078573,23,53,276
E00078574,39,59,121
E00078575,30,51,255
E00078576,42,62,327
E00078577,36,40,215
E00078578,25,48,306
E00078579,25,41,239
E00078580,26,47,261
E00078581,29,42,237
E00078582,17,41,233
E00078583,32,36,214
E00078584,28,52,248
E00078585,15,55,257
E00078586,20,46,179
E00078587,36,73,356
E00078588,30,50,259
E00078589,12,48,256
E00078590,25,70,342
E00078591,27,48,199
E00078592,42,48,176
E00078593,18,38,255
E00078594,37,49,381
E00078595,17,55,296
E00078596,13,49,249
E00078597,32,57,205
E00078598,27,59,270
E00078599,14,42,127
E00078600,20,52,271
E00078622,6,18,245
E00078623,14,44,366
E00078624,23,39,126
E00078625,14,33,329
E00078626,20,25,288
E00078627,24,64,381
E00078628,3,21,153
E00078629,5,31,364
E00078630,9,26,272
E00078631,2,12,369
E00078632,13,49,193
E00078633,17,31,254
E00078634,4,13,285
E00078635,31,31,330
E00078636,33,54,129
E00078637,14,38,267
E00078638,8,31,441
E00078639,6,32,265
E00078640,13,50,346
E00078641,10,33,259
E00078642,17,49,137
E00078643,18,56,211
E00078644,5,41,305
E00078645,5,32,340
E00078646,18,34,333
E00078647,7,37,350
E00078648,11,35,301
E00078649,9,35,263
E00078650,8,37,294
E00078651,13,30,301
E00078652,17,57,178
