geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00083820,86,2,14,1,0
E00083822,98,1,33,3,0
E00083823,133,4,52,3,0
E00083824,92,3,22,11,1
E00083828,71,2,24,48,0
E00083829,46,1,8,43,0
E00083830,85,0,20,14,0
E00083831,103,0,17,10,0
E00083832,112,3,15,1,0
E00083833,76,4,38,0,0
E00083834,74,6,43,5,0
E00083835,110,6,25,9,0
E00083836,97,7,18,1,0
E00083837,118,8,9,1,0
E00083846,99,2,21,6,0
E00083848,115,0,17,1,0
E00083850,94,0,11,0,0
E00083851,108,4,10,1,0
E00155432,90,1,47,1,0
E00155433,118,2,12,6,7
E00155434,85,0,9,28,4
E00155436,27,2,83,8,1
E00155437,6,0,53,45,2
E00155438,8,3,90,8,0
E00155439,95,3,21,32,1
E00155446,96,4,7,0,0
E00155450,103,1,10,3,0
E00155451,70,2,8,21,1
E00155453,93,2,10,6,0
E00156448,110,4,11,1,0
E00156449,126,5,40,57,4
E00156450,109,1,4,0,0
E00156452,108,1,12,0,1
E00156453,28,1,11,64,1
E00156454,68,2,44,2,2
E00156455,118,3,5,2,0
E00156458,114,3,5,1,2
E00156459,109,6,22,9,0
E00156463,61,0,8,46,0
E00156464,71,0,33,6,4
E00156465,98,3,23,5,0
E00156505,49,14,12,0,0
E00156515,98,3,7,1,0
E00156516,104,2,13,3,0
E00156517,32,15,10,2,1
E00156519,110,2,21,8,0
E00156520,105,1,25,1,0
E00156521,90,1,16,7,0
E00156522,107,2,12,2,0
E00156848,96,2,8,13,0
E00156849,115,1,41,2,0
E00156850,107,0,6,0,0
E00156851,103,3,11,14,0
E00156852,56,1,4,53,1
E00156853,103,1,10,11,0
E00156854,90,0,23,3,0
E00156855,108,1,5,2,0
E00156856,97,1,35,4,0
E00156857,115,0,11,2,0
E00156858,106,1,24,3,1
E00156859,33,4,14,0,0
E00156861,113,0,18,1,0
E00156862,123,0,13,1,0
E00156863,64,9,32,14,1
E00156864,49,0,2,73,1
E00156865,78,1,20,25,0
E00156866,61,2,11,42,0
E00156867,94,0,21,1,1
E00156868,108,0,23,1,1
E00156869,119,0,6,3,0
E00156870,111,2,4,2,0
E00156871,91,0,15,3,0
E00156872,119,0,4,1,0
E00156874,112,0,2,1,2
E00156875,86,0,11,4,0
E00156876,120,3,7,3,1
E00156877,95,0,18,0,1
E00156878,83,2,6,20,0
E00156879,117,4,9,1,1
E00156880,120,0,7,14,1
E00156881,107,9,13,2,1
E00156882,94,0,9,16,0
E00156883,112,3,4,0,0
E00156884,96,4,26,1,0
E00156885,118,4,6,0,0
E00156886,119,2,4,2,0
E00156887,97,2,13,7,0
E00156888,108,1,13,9,0
E00156889,67,2,6,40,0
E00156890,49,4,8,52,1
E00156929,117,1,9,0,0
E00156930,99,0,23,1,3
E00156933,118,1,7,1,0
E00156936,115,0,10,1,0
E00156937,101,1,42,0,0
E00156939,104,0,28,2,0
E00156940,119,1,5,2,0
E00156943,108,0,3,0,0
E00156944,104,1,15,2,2
E00156946,111,0,14,1,1
E00156947,116,4,32,3,0
E00156948,97,0,20,5,1
E00156949,138,0,3,0,0
E00156950,119,1,4,3,0
E00156951,118,1,4,0,0
E00156952,113,0,12,1,1
E00156953,58,0,7,57,0
E00156954,107,0,3,1,0
E00156955,118,1,4,1,0
E00156956,119,1,6,0,0
E00156957,117,1,5,1,0
E00156958,118,0,1,0,0
E00156959,104,0,5,0,0
E00156960,111,1,9,1,0
E00156961,106,0,19,0,0
E00156962,99,0,31,3,1
E00156963,104,1,16,0,0
E00156964,97,1,14,13,0
E00156965,109,1,26,1,0
E00156966,101,1,3,25,0
E00156967,118,0,7,0,1
E00156968,17,1,108,11,0
E00157077,108,0,6,1,1
E00157078,118,1,11,0,0
E00157079,93,6,7,30,0
E00157080,143,1,7,0,0
E00157081,106,1,11,1,2
E00157082,132,1,5,2,1
E00157083,116,1,6,0,0
E00157084,100,0,14,0,0
E00157085,110,2,3,7,0
E00157086,128,1,9,2,0
E00157087,82,3,29,2,0
E00157088,102,1,8,1,0
E00157089,36,0,16,1,0
E00157090,87,15,10,0,1
E00157091,113,5,24,2,0
E00157092,110,2,16,2,0
E00157093,116,0,9,1,0
E00157094,122,1,4,3,0
E00157095,128,1,12,1,0
E00157096,115,0,2,0,0
E00157097,106,4,13,0,0
E00157098,101,1,6,2,0
E00157099,88,1,32,8,0
E00157100,117,1,11,1,1
E00157101,109,1,13,1,1
E00157102,74,2,17,42,0
E00157103,105,2,6,12,1
E00157104,75,5,31,3,0
E00157750,100,3,12,1,0
E00157751,44,0,0,1,0
E00157752,95,1,4,0,1
E00157753,51,1,22,5,5
E00157754,99,0,13,0,2
E00157755,109,1,16,3,1
E00157756,87,0,3,0,0
E00157757,29,2,12,0,0
E00157758,140,3,12,4,0
E00157759,59,1,13,4,1
E00157784,110,1,15,1,0
E00157785,39,0,6,75,1
E00157786,99,0,23,1,1
E00157787,95,2,13,1,0
E00157788,86,1,27,0,0
E00157789,105,0,25,0,1
E00157790,114,0,11,6,0
E00157791,96,0,79,5,0
E00157792,88,1,21,0,3
E00157793,104,2,10,1,0
E00157794,111,2,6,14,2
E00157795,82,2,17,23,0
E00157796,85,0,23,2,0
E00157797,101,0,19,1,0
E00157798,104,1,30,1,2
E00157799,25,1,13,76,6
E00157800,26,0,9,82,1
E00157801,47,2,10,48,2
E00157802,55,3,11,35,3
E00157803,8,7,14,99,5
E00157804,75,1,36,3,1
E00157805,54,5,145,15,0
E00157806,72,0,21,4,4
E00157807,117,0,19,1,0
E00157808,96,3,38,2,2
E00157809,86,7,96,32,0
E00157810,99,0,13,8,3
E00157811,82,4,6,33,1
E00157812,89,0,12,9,1
E00157813,101,2,20,6,2
E00157814,98,0,11,5,1
E00157815,99,0,23,3,1
E00157816,53,0,10,43,15
E00157817,89,0,26,5,5
E00157818,99,0,24,1,5
E00157819,47,1,9,45,1
E00157820,111,0,11,5,1
E00157821,103,1,9,3,0
E00157822,98,0,15,1,1
E00157823,113,1,6,3,0
E00157824,65,0,7,48,0
E00157825,73,2,11,48,1
E00157826,78,1,18,30,8
E00157827,130,0,10,2,5
E00157828,103,1,14,1,1
E00157829,113,0,2,3,0
E00157830,105,0,3,2,0
E00157831,103,0,2,5,0
E00157832,93,0,13,9,6
E00157833,44,1,18,76,0
E00157834,66,5,8,46,1
E00157835,72,1,18,15,2
E00157836,16,0,11,84,0
E00157837,48,2,6,67,2
E00157838,117,1,7,3,0
E00157839,96,1,28,9,0
E00157840,105,1,38,2,1
E00157841,68,0,7,42,3
E00157842,90,4,10,7,1
E00157843,76,1,11,31,1
E00157844,101,0,14,16,0
E00157845,124,0,1,1,0
E00157846,106,1,4,19,0
E00157847,123,0,6,1,0
E00157848,117,1,8,1,0
E00157849,112,2,11,1,0
E00157850,131,0,4,2,0
