geocode,all
E02002985,9.85
E02002986,25.2
E02002987,11.12
E02002988,31.4
E02002989,26.97
E02002990,68.09
E02002991,27.32
E02002992,31.86
E02002993,42.55
E02002994,1.23
E02002995,34.4
E02002996,16.91
E02002997,69.02
E02002998,61.15
E02002999,40.99
E02003000,1.98
E02003001,26.68
E02003002,19.84
E02003003,43.72
E02003004,1.8
E02003005,0.86
E02003006,2.2
E02003007,5.56
E02003008,9.18
E02003009,19.11
E02003010,24.53
E02003011,24.34
E02003012,30.83
E02003013,43.16
E02003014,7.14
E02003015,37.62
E02003016,69.98
E02003017,43.73
E02003018,20.91
E02003019,12.61
E02003020,24.63
E02003021,62.79
E02003022,45.94
E02003023,23.38
E02003024,50.59
E02003025,21.08
E02003026,20.47
E02003027,78.03
E02003028,67.36
E02003029,61.26
E02003030,41.39
E02003031,83.77
E02003032,42.89
E02003033,114.53
E02003034,96.97
E02003036,107.84
E02003037,105.5
E02003038,67.89
E02003039,69.55
E02003040,68.72
E02003041,55.05
E02003043,44.18
E02003044,42.34
E02003045,108.76
E02003046,51.35
E02003047,52.71
E02003048,73.23
E02003049,23.26
E02003050,57.33
E02003051,69.22
E02003052,37.23
E02003053,55.99
E02003054,26.33
E02003055,58.57
E02003056,39.77
E02003057,24.4
E02003058,33.89
E02003059,34.46
E02003060,35.44
E02003061,48.9
E02003062,45.83
E02003063,41.29
E02003064,31.21
E02003065,32.62
E02003066,23.16
E02003067,21.77
E02003068,3.42
E02003070,2.0
E02003072,9.55
E02003073,26.55
E02003075,2.08
E02003077,1.14
E02003090,3.23
E02003091,4.72
E02003092,1.4
E02003093,0.89
E02003094,1.88
E02003095,13.85
E02003096,50.79
E02003097,12.29
E02003098,36.15
E02003099,34.68
E02003100,24.23
E02003101,60.46
E02003102,7.72
E02003103,52.9
E02003104,42.23
E02003105,8.36
E02003106,10.44
E02003107,26.08
E02003108,2.93
E02003109,40.21
E02003110,30.37
E02003111,41.9
E02003112,54.18
E02003113,0.6
E02003114,51.22
E02003115,59.61
E02003116,54.61
E02003117,50.98
E02003118,29.14
E02003119,26.24
E02003120,26.29
E02003121,21.23
E02003172,24.26
E02003173,28.5
E02003174,36.59
E02003175,28.52
E02003176,32.5
E02003177,55.78
E02003178,41.54
E02003179,24.43
E02003180,79.14
E02003181,47.99
E02003182,20.69
E02003183,24.38
E02003194,4.36
E02003195,18.08
E02003196,16.8
E02003197,21.31
E02003198,37.86
E02003199,24.95
E02003200,37.42
E02003201,42.94
E02003214,44.01
E02003215,47.86
E02003216,29.38
E02003217,51.34
E02003218,46.33
E02003219,0.68
E02003220,18.53
E02003221,32.18
E02003222,38.22
E02003223,20.11
E02003224,45.8
E02003225,20.66
E02003226,88.53
E02003227,54.75
E02003228,35.66
E02003229,31.19
E02003230,73.26
E02003231,61.21
E02003232,36.53
E02003233,32.79
E02003234,29.51
E02003235,13.25
E02003236,2.3
E02003368,0.61
E02003376,2.1
E02003384,0.48
E02003550,45.51
E02003552,56.71
E02003554,33.04
E02003555,46.57
E02003558,55.92
E02003559,31.67
E02003560,29.04
E02003563,73.03
E02003567,28.59
E02003568,89.35
E02003569,36.7
E02003571,45.3
E02004236,1.7
E02004237,29.11
E02004238,19.86
E02004239,19.83
E02004240,36.87
E02004241,25.12
E02004243,0.58
E02004244,11.32
E02004245,6.85
E02004246,2.76
E02004247,0.41
E02004248,8.86
E02004249,7.69
E02004250,19.98
E02004251,6.29
E02004252,19.22
E02004253,7.0
E02004254,8.26
E02004255,13.86
E02004256,0.87
E02004257,16.28
E02004258,1.12
E02004259,0.72
E02004260,0.73
E02004261,28.57
E02004262,0.46
E02004263,0.78
E02004264,5.51
E02004269,14.25
E02004270,0.5
E02004271,0.44
E02004272,0.42
E02004274,14.19
E02004779,0.78
E02004780,46.09
E02004781,28.07
E02004782,13.66
E02004783,35.04
E02004784,2.68
E02004785,0.55
E02004786,6.41
E02004787,20.15
E02004788,1.18
E02004790,5.41
E02004793,1.13
E02004794,0.79
E02004795,0.57
E02004796,5.18
E02004797,13.61
E02004798,25.65
E02004799,28.35
E02004800,10.74
E02004814,1.01
E02004815,59.79
E02004816,4.35
E02004817,34.28
E02004818,3.25
E02004819,33.72
E02004820,0.86
E02004821,0.47
E02004822,0.44
E02004823,41.34
E02004824,28.06
E02004825,3.57
E02004826,1.03
E02004828,2.84
E02005988,7.2
E02005991,26.39
E02006047,0.6
E02006048,1.98
E02006049,33.6
E02006050,46.31
E02006051,0.7
E02006052,0.84
E02006053,25.02
E02006054,19.78
E02006055,17.32
E02006056,0.56
E02006057,4.25
E02006058,1.38
E02006059,0.48
E02006060,13.08
E02006061,1.9
E02006075,0.55
E02006076,0.91
E02006077,1.42
E02006079,1.26
E02006080,0.99
E02006082,1.49
E02006083,1.96
E02006085,20.16
E02006086,6.61
E02006087,50.05
E02006088,49.07
E02006089,35.26
E02006090,31.94
E02006091,1.28
E02006092,16.92
E02006094,1.14
E02006095,7.12
E02006634,0.37
E02006635,13.89
E02006636,0.54
E02006637,11.16
E02006638,15.05
E02006639,0.97
E02006640,0.35
E02006641,0.65
E02006642,0.38
E02006643,5.07
E02006645,1.76
E02006646,1.51
E02006647,0.55
E02006648,0.66
E02006649,36.77
E02006650,1.47
