geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01000006,345,2,178,18,0
E01000007,119,6,222,249,16
E01000008,88,6,79,347,1
E01000009,256,4,243,131,4
E01000010,249,5,543,288,18
E01000011,230,12,173,35,7
E01000012,207,4,328,154,5
E01000013,290,5,99,254,2
E01000014,297,4,96,240,1
E01000015,305,6,206,269,50
E01000016,304,5,89,226,2
E01000017,293,4,73,239,0
E01000018,302,6,67,234,3
E01000019,282,5,91,126,0
E01000020,328,9,94,207,12
E01000021,233,15,167,163,15
E01000022,240,11,73,123,27
E01000023,204,14,129,136,17
E01000024,243,6,75,131,1
E01000025,302,2,83,227,15
E01000027,290,5,51,291,4
E01000028,187,16,82,320,7
E01000029,562,6,64,55,3
E01000030,220,7,72,467,4
E01000031,474,5,86,32,1
E01000032,394,6,132,97,2
E01000033,221,4,31,277,0
E01000034,244,7,52,206,8
E01000035,355,6,95,109,2
E01000036,363,3,82,19,2
E01000038,434,2,50,76,1
E01000040,226,1,95,317,1
E01000041,303,3,78,220,3
E01000042,182,8,116,370,3
E01000043,237,4,63,155,2
E01000044,371,5,173,72,8
E01000045,241,0,122,234,5
E01000046,317,3,90,230,14
E01000048,44,5,68,525,2
E01000049,135,5,62,429,12
E01000050,235,10,121,239,10
E01000051,73,15,61,552,24
E01000052,383,8,166,210,2
E01000053,216,7,161,239,22
E01000054,309,8,84,236,1
E01000055,286,6,73,190,5
E01000056,215,8,90,242,18
E01000057,218,2,72,215,30
E01000058,299,6,115,230,40
E01000059,276,4,71,224,3
E01000060,320,8,70,355,17
E01000061,70,3,25,567,3
E01000062,405,7,90,255,4
E01000063,350,4,68,212,1
E01000064,363,12,117,209,8
E01000065,290,8,118,357,1
E01000066,405,9,77,191,1
E01000067,451,11,85,129,3
E01000068,350,6,93,11,2
E01000069,442,5,58,6,2
E01000070,467,7,87,36,1
E01000071,489,9,169,113,5
E01000072,248,7,159,351,19
E01000073,319,10,102,195,1
E01000074,264,7,91,266,1
E01000075,346,6,67,201,2
E01000076,292,8,103,304,3
E01000077,253,9,92,202,4
E01000078,284,12,94,256,3
E01000079,287,6,82,227,7
E01000080,288,4,88,213,1
E01000081,351,3,92,199,3
E01000082,278,5,85,267,37
E01000083,307,3,94,222,3
E01000084,211,4,86,214,2
E01000085,230,8,115,286,1
E01000086,244,2,60,195,7
E01000087,223,3,100,164,13
E01000088,384,3,173,74,6
E01000089,417,8,137,48,2
E01000090,352,10,146,40,1
E01000091,184,4,93,350,2
E01000092,401,9,188,339,38
E01000093,165,6,96,370,5
E01000094,225,4,140,128,20
E01000095,284,4,110,147,4
E01000096,143,2,67,423,4
E01000097,280,6,97,321,4
E01000098,269,6,126,221,3
E01000099,336,5,91,221,13
E01000100,324,8,75,207,1
E01000101,290,6,67,204,0
E01000102,301,5,70,248,1
E01000103,266,7,109,217,1
E01000104,210,2,82,425,20
E01000105,241,5,106,531,32
E01000106,263,7,208,431,7
E01000107,421,5,84,88,3
E01000108,382,13,179,73,5
E01000109,403,6,102,93,4
E01000110,407,3,72,13,6
E01000111,383,4,124,220,1
E01000112,435,3,227,56,18
E01000113,408,2,189,28,6
E01000114,490,9,170,77,12
E01000467,314,5,139,131,2
E01000468,493,6,293,97,1
E01001688,354,3,293,255,32
E01002243,300,8,196,318,25
E01002244,490,10,147,88,14
E01002245,437,8,93,87,5
E01002246,515,8,88,23,3
E01002247,522,7,154,39,7
E01002248,371,2,92,127,0
E01002250,500,6,102,33,1
E01002251,310,1,46,166,3
E01002301,540,5,35,44,3
E01002302,492,4,51,48,3
E01002305,493,8,38,68,1
E01002306,273,8,31,309,4
E01002307,426,11,44,154,1
E01002308,452,4,69,138,7
E01002325,436,2,65,248,4
E01002326,456,12,88,62,9
E01002327,507,6,39,41,2
E01002328,561,7,50,21,3
E01002329,551,4,61,23,4
E01002330,530,3,97,103,4
E01002331,499,8,50,39,0
E01002332,559,3,57,63,1
E01002335,399,2,48,141,2
E01002338,449,2,57,13,2
E01002368,274,5,63,354,0
E01003479,235,4,249,118,6
E01003480,184,6,207,254,11
E01003481,148,12,116,221,3
E01003482,298,10,401,261,63
E01003483,105,4,91,287,5
E01003484,226,5,254,56,25
E01003485,248,5,212,92,3
E01003486,28,6,46,372,3
E01003487,65,7,67,274,11
E01003488,113,16,99,438,3
E01003489,106,7,143,255,9
E01003490,208,7,199,115,10
E01003491,187,11,240,194,5
E01003492,282,8,200,43,3
E01003493,295,10,281,138,8
E01003494,386,6,197,52,4
E01003495,443,2,162,38,5
E01003496,98,9,170,313,1
E01003497,156,11,190,255,10
E01003498,151,8,185,327,3
E01003499,179,16,193,471,3
E01003500,199,4,162,364,3
E01003501,227,9,199,279,1
E01003502,176,11,187,295,0
E01003503,99,6,99,413,30
E01003506,108,9,97,273,2
E01003507,286,14,239,262,6
E01003508,149,7,172,223,4
E01003509,120,9,531,134,1
E01003511,71,14,51,312,4
E01003512,210,7,158,296,7
E01003513,259,6,216,67,10
E01003514,126,3,109,288,6
E01003515,135,12,141,420,47
E01003516,115,12,116,402,7
E01003517,149,3,115,291,47
E01003518,307,5,175,92,9
E01003519,170,4,154,153,3
E01003520,192,9,265,115,2
E01003521,214,6,346,54,3
E01003522,239,7,229,74,1
E01003523,274,4,190,196,5
E01003524,225,5,265,97,6
E01003525,218,8,238,54,1
E01003526,278,7,175,90,0
E01003527,361,9,144,54,2
E01003528,117,6,65,243,0
E01003529,299,9,238,47,4
E01003530,263,4,159,40,2
E01003531,200,8,192,113,3
E01003532,279,2,174,55,3
E01003533,233,13,141,93,2
E01003534,301,12,276,52,2
E01003535,146,6,88,303,5
E01003536,282,9,182,120,5
E01003537,371,9,183,100,5
E01003538,239,3,195,213,2
E01003539,342,7,191,136,5
E01003540,200,11,121,259,4
E01003541,302,2,155,106,5
E01003542,207,6,140,311,4
E01003543,314,6,253,239,38
E01003544,244,11,257,128,24
E01003545,165,5,178,276,20
E01003546,195,7,161,218,7
E01003547,390,8,170,129,2
E01003548,269,13,355,208,7
E01003549,211,6,262,275,36
E01003550,246,8,195,182,0
E01003551,178,4,259,130,15
E01003552,194,12,203,122,13
E01003553,141,9,251,325,7
E01003554,233,8,246,133,3
E01003555,247,6,170,76,1
E01003556,134,7,219,258,11
E01003557,169,8,309,163,2
E01003558,161,7,240,78,5
E01003559,247,4,433,236,81
E01003560,252,4,156,32,4
E01003561,237,2,198,43,1
E01003562,279,5,243,46,3
E01003563,246,5,239,42,6
E01003564,288,9,288,84,3
E01003565,189,7,232,62,6
E01003566,152,4,203,144,4
E01003567,183,11,238,91,17
E01003568,301,4,202,84,3
E01003569,195,5,257,51,1
E01003570,238,11,249,85,2
E01003571,258,12,260,52,4
E01003572,209,3,171,58,5
E01003573,272,7,205,57,1
