geocode,bad,fair,good
E01015023,153,270,1221
E01015024,74,170,1187
E01015025,94,237,1245
E01015026,136,247,1199
E01015027,78,189,1356
E01015028,143,227,1076
E01015029,70,192,1648
E01015030,153,270,1143
E01015031,86,228,1294
E01015032,76,225,1721
E01015033,61,174,1335
E01015034,66,181,1154
E01015035,63,197,1277
E01015036,71,172,1238
E01015037,98,212,1030
E01015038,68,202,1448
E01015039,51,151,1090
E01015040,141,238,1126
E01015041,94,188,1137
E01015042,75,169,1229
E01015043,117,218,1156
E01015044,96,253,1105
E01015045,118,228,1123
E01015046,238,373,1394
E01015047,114,209,1181
E01015048,118,188,870
E01015049,56,138,1427
E01015050,65,161,1629
E01015051,53,166,1716
E01015052,117,233,1617
E01015053,72,183,1241
E01015054,68,175,2032
E01015055,151,253,1029
E01015056,128,237,1201
E01015057,119,210,1164
E01015058,100,231,1140
E01015059,81,192,1282
E01015060,105,226,1242
E01015061,69,161,1227
E01015062,64,181,1859
E01015063,109,227,1104
E01015064,99,257,1267
E01015065,109,195,1160
E01015066,59,162,1264
E01015067,72,202,1240
E01015068,69,204,1355
E01015069,134,243,1217
E01015070,159,308,2052
E01015071,107,262,1155
E01015072,148,250,1199
E01015073,154,280,1016
E01015074,168,264,1087
E01015075,146,235,1063
E01015076,85,200,1153
E01015077,131,303,1280
E01015078,143,209,893
E01015079,88,229,1164
E01015080,109,208,1089
E01015081,146,252,1157
E01015082,176,297,1152
E01015083,159,299,1014
E01015084,131,265,1071
E01015085,159,277,1175
E01015086,148,251,943
E01015087,109,250,1235
E01015088,128,223,1250
E01015089,163,318,1191
E01015090,60,175,1135
E01015091,97,223,1219
E01015092,81,184,1305
E01015093,159,249,970
E01015094,119,227,1059
E01015095,128,230,1036
E01015096,143,233,1067
E01015097,138,337,1194
E01015098,75,139,1351
E01015099,51,141,1284
E01015100,61,154,1262
E01015101,80,233,1311
E01015102,76,197,1414
E01015103,54,148,1274
E01015104,52,191,1291
E01015105,47,158,1277
E01015106,55,192,985
E01015107,67,147,1338
E01015108,77,189,1686
E01015109,61,162,1234
E01015110,55,154,1379
E01015111,53,133,1455
E01015112,76,215,1206
E01015113,68,224,1203
E01015114,79,195,1205
E01015115,168,331,936
E01015116,77,207,1213
E01015117,73,192,1185
E01015118,64,204,1366
E01015119,39,161,1525
E01015120,100,187,1279
E01015121,71,190,1247
E01015122,84,210,1298
E01015123,145,329,1221
E01015124,74,234,1290
E01015125,73,175,1290
E01015126,76,250,1103
E01015127,87,245,1170
E01015128,73,246,1315
E01015129,77,165,1239
E01015130,44,163,1507
E01015131,72,233,1171
E01015132,99,232,1176
E01015133,87,212,1236
E01015134,76,222,1240
E01015135,94,213,1238
E01015136,86,197,1234
E01015137,72,188,1312
E01015138,89,224,1205
E01015139,102,222,1130
E01015140,73,218,1225
E01015141,81,241,1498
E01015142,80,200,1032
E01015143,107,235,1002
E01015144,136,238,1155
E01015145,101,228,1490
E01015146,140,237,1395
E01015147,115,204,930
E01015148,104,224,1187
E01015149,174,283,994
E01015150,131,234,1013
E01015151,156,261,1500
E01015152,232,321,1284
E01015153,185,291,1286
E01015155,231,309,1209
E01015156,130,218,1144
E01015157,153,300,1626
E01015158,175,306,1682
E01015159,167,327,1115
E01015160,73,209,1203
E01015161,102,225,1156
E01015162,148,257,1042
E01015163,122,249,1080
E01015164,98,203,1698
E01015165,66,143,1475
E01015166,140,268,1463
E01015167,78,210,1259
E01015168,114,226,1470
E01015169,90,258,1642
E01015170,111,296,1207
E01015171,168,232,1330
E01015172,82,183,1533
E01015173,99,199,1435
E01015174,75,216,1348
E01015175,77,202,1384
E01015176,130,264,1070
E01015177,85,185,1474
E01015178,78,234,1738
E01015179,55,172,1483
E01015180,145,266,1349
E01015181,126,276,1654
E01015182,139,263,1445
E01015183,121,230,969
E01015184,121,275,915
E01015185,102,272,951
E01015186,127,241,971
E01015187,108,258,1018
E01015188,129,263,1090
E01015189,75,189,906
E01015190,134,264,1268
E01015191,77,185,1400
E01015192,119,218,1113
E01015193,118,204,961
E01015194,113,244,1043
E01015195,127,247,1134
E01015196,133,261,1114
E01015197,83,234,1122
E01015198,119,310,1138
E01015199,98,248,953
E01015200,67,169,780
E01015201,90,214,1032
E01015202,99,203,1211
E01015203,76,203,993
E01015204,94,199,1082
E01015205,109,209,1171
E01015206,142,262,1080
E01015207,85,195,1297
E01015208,98,268,1486
E01015209,104,249,1042
E01015210,113,233,1161
E01015211,87,190,1201
E01015212,85,175,1134
E01015213,78,191,1164
E01015214,88,199,1120
E01015215,73,190,1195
E01015216,99,189,1141
E01015217,139,264,1125
E01015218,117,238,1098
E01015219,126,268,999
E01015220,79,225,1066
E01015221,97,238,1095
E01015222,88,218,1107
E01015223,57,163,1084
E01015224,100,208,1185
E01015225,137,213,1117
E01015226,72,204,1135
E01015227,88,210,1237
E01015228,138,286,1081
E01015229,124,302,942
E01015230,86,266,1063
E01015231,220,303,1070
E01015232,132,386,1133
E01015233,151,270,978
E01015234,121,211,986
E01015235,179,394,1116
E01015236,78,213,1193
E01015237,60,143,1155
E01015238,91,242,1118
E01015239,150,321,1058
E01015240,145,356,962
E01015241,97,209,1173
E01015242,95,169,974
E01015243,84,197,979
E01015244,103,254,1106
E01015245,123,229,960
E01015246,161,259,1020
E01015247,132,266,1309
E01015248,105,239,1096
E01015249,144,236,1098
E01015250,53,166,1219
E01015251,52,139,1009
E01015252,109,246,2028
E01015253,58,157,1412
E01015254,84,204,1111
E01015255,125,282,1212
E01015256,153,326,1314
E01015257,121,218,1015
E01015258,116,322,1491
E01015259,75,188,1133
E01015260,161,275,1108
E01015261,167,302,1488
E01015262,118,219,1015
