geocode,bad,fair,good
E00155231,8,30,274
E00155232,3,13,274
E00155233,6,22,308
E00155234,6,16,211
E00155235,4,8,220
E00155236,1,14,269
E00155237,6,21,287
E00155238,13,30,300
E00155239,5,13,343
E00155240,15,39,421
E00155241,6,18,227
E00155242,3,28,319
E00155243,8,31,274
E00155244,10,53,308
E00155245,5,20,261
E00155246,8,30,212
E00155247,13,32,295
E00155248,8,35,312
E00155249,16,26,175
E00155250,1,10,269
E00155251,12,29,305
E00155252,4,32,279
E00155253,5,33,293
E00155254,6,25,271
E00155255,5,34,276
E00155256,2,19,306
E00155257,6,26,255
E00155258,8,29,354
E00155259,5,12,184
E00155260,11,46,319
E00155261,3,23,277
E00155262,17,41,325
E00155263,7,40,370
E00155264,2,32,276
E00155303,13,46,253
E00155304,15,28,239
E00155305,6,17,278
E00155306,11,35,206
E00155307,6,25,202
E00155308,10,27,352
E00155309,3,17,226
E00155310,19,68,406
E00155311,8,17,350
E00155312,13,28,198
E00155313,10,30,193
E00155314,7,16,269
E00155315,7,19,304
E00155316,7,19,323
E00155317,12,21,330
E00155318,15,51,197
E00155319,6,18,282
E00155320,3,18,289
E00155321,3,23,325
E00155322,2,15,226
E00155323,8,35,181
E00155324,9,29,262
E00155325,4,9,205
E00155326,3,24,258
E00155327,8,25,291
E00155328,15,27,310
E00155329,8,26,279
E00155330,11,41,440
E00155331,3,23,294
E00155332,2,19,236
E00155333,4,21,272
E00155334,6,26,220
E00155335,11,26,414
E00155336,5,33,319
E00155337,9,33,229
E00155338,5,23,263
E00155339,6,24,353
E00155340,9,24,188
E00155341,9,38,187
E00155342,5,27,305
E00155343,3,29,336
E00155344,4,20,280
E00155345,4,31,279
E00155346,7,16,266
E00155347,1,15,246
E00155348,2,25,224
E00155349,14,33,202
E00155350,7,23,213
E00155351,11,16,156
E00155352,13,38,227
E00155353,4,24,257
E00155354,4,9,130
E00155355,3,23,232
E00155356,1,13,183
E00155357,8,29,283
E00155358,1,12,233
E00155359,2,14,236
E00155368,8,25,289
E00155369,8,29,329
E00155370,19,41,278
E00155371,4,28,257
E00155372,7,26,259
E00155373,22,38,346
E00155374,6,14,246
E00155375,9,35,289
E00155376,16,38,251
E00155377,11,31,343
E00155378,11,46,298
E00155379,11,28,208
E00155380,9,37,73
E00155381,9,26,297
E00155382,17,41,300
E00155384,4,24,286
E00155385,5,37,229
E00155386,5,20,360
E00155387,9,19,289
E00155388,5,19,247
E00155389,8,24,278
E00155390,4,22,241
E00155391,3,20,299
E00155392,12,36,224
E00155393,14,29,219
E00155394,5,38,356
E00155395,16,38,235
E00155396,7,20,159
E00155397,7,24,245
E00155398,17,30,308
E00155399,7,46,232
E00155400,17,39,219
E00155401,17,33,234
E00155402,16,34,318
E00155403,34,66,164
E00155404,13,30,236
E00155405,8,21,298
E00155406,7,29,316
E00155407,6,27,291
E00155409,7,49,299
E00155410,6,33,294
E00155412,3,19,413
E00155413,11,25,313
E00155414,3,15,285
E00155415,8,61,287
E00155416,7,26,317
E00155417,3,26,289
E00155418,26,60,160
E00155419,10,28,312
E00155420,10,30,317
E00155421,16,36,283
E00155422,15,28,223
E00155426,9,29,312
E00155427,1,8,158
E00155428,3,9,241
E00155429,27,35,273
E00155430,6,7,226
E00155435,11,22,385
E00155440,5,32,209
E00155441,19,45,197
E00155448,1,14,114
E00155454,42,52,265
E00155455,43,63,429
E00155456,16,35,261
E00155457,5,22,280
E00155458,12,35,335
E00155459,9,31,246
E00155460,20,109,399
E00155461,7,30,298
E00155462,12,28,204
E00155463,6,27,298
E00155464,23,37,226
E00155465,7,31,220
E00155466,23,45,181
E00155467,3,16,283
E00155468,22,52,298
E00155469,3,27,216
E00155470,12,38,273
E00155471,21,49,306
E00155472,24,53,144
E00155473,17,47,304
E00155474,10,32,267
E00155475,19,51,199
E00155476,9,53,294
E00155477,15,59,267
E00155478,10,36,215
E00155479,18,48,211
E00155480,13,35,329
E00155481,28,45,291
E00155482,21,43,237
E00155483,8,24,286
E00155484,15,45,331
E00155485,9,32,326
E00155486,21,41,228
E00155487,8,33,313
E00155488,11,51,278
E00155489,10,29,268
E00155490,3,23,239
E00155491,9,41,293
E00155492,8,33,582
E00155493,4,32,279
E00155495,8,43,306
E00155497,4,27,353
E00155498,19,41,91
E00155499,5,22,279
E00155501,8,28,242
E00155502,6,39,279
E00155503,9,27,280
E00155504,2,26,308
E00155505,10,23,305
E00155506,4,33,305
E00155507,9,33,297
E00155508,10,18,263
E00155509,7,23,308
E00155510,9,29,260
E00155511,9,27,256
E00155512,18,29,197
E00155513,14,29,279
E00155514,8,27,367
E00155515,4,16,205
E00155521,8,37,272
E00155535,8,43,244
E00155536,7,36,280
E00155537,15,42,246
E00155538,25,40,301
E00155539,23,38,244
E00155540,24,42,242
E00155541,21,51,330
E00155542,17,29,200
E00155543,14,45,312
E00155544,8,39,279
E00155545,16,51,217
E00155546,22,46,285
E00155547,12,39,273
E00155548,15,38,201
E00155549,11,23,309
E00155550,7,25,297
E00155551,6,37,268
E00155552,8,30,378
E00155553,26,52,243
E00155554,21,43,221
E00155555,10,42,375
E00155556,12,32,252
E00155557,15,30,344
E00155558,7,30,332
E00155559,17,55,326
E00155560,18,43,232
E00155561,13,41,254
E00155562,6,29,327
E00155563,9,22,398
E00155564,7,36,266
E00155565,6,13,224
E00155566,9,29,267
E00155567,10,27,284
E00155568,10,39,245
E00155569,6,20,248
E00155570,8,43,461
E00155571,17,47,262
E00155572,13,37,214
E00155573,13,37,272
E00155574,6,20,222
E00155575,18,38,298
E00155576,8,25,368
E00155577,13,38,225
E00155578,7,33,239
E00155579,7,34,284
E00155580,12,48,277
E00155581,8,35,200
E00155582,8,18,295
E00155583,10,48,187
E00155584,14,42,222
E00155585,7,28,266
E00155586,8,35,356
E00155587,15,35,274
E00155588,8,38,267
E00155589,2,14,270
E00157371,11,28,277
E00157373,4,22,233
E00157374,3,26,266
E00157375,1,13,342
E00157376,5,23,241
E00157377,5,29,350
E00157378,13,42,125
E00157379,9,20,285
E00157380,6,30,306
E00157381,7,37,269
E00157383,14,30,258
E00157384,4,13,295
E00157385,7,23,258
E00157386,5,41,332
E00157387,17,41,225
E00157441,22,67,165
E00157443,16,37,350
E00157446,7,40,277
E00157447,6,16,163
E00157593,16,36,199
E00157594,16,48,278
E00157595,19,52,250
E00157596,9,45,235
E00157597,29,50,246
E00157598,10,34,338
E00157599,7,24,249
E00157600,21,44,224
E00157601,10,43,269
E00157602,12,56,238
E00157603,8,34,298
E00157604,12,39,240
E00157605,19,40,290
E00157606,5,17,183
E00157607,5,27,259
E00157608,8,29,286
E00157609,4,23,223
E00157610,11,46,281
E00157611,11,32,315
E00157613,11,42,276
E00157616,8,49,300
E00157617,6,13,319
E00157618,10,35,269
E00157619,26,62,248
E00157620,27,55,232
E00157621,7,32,239
E00157622,20,33,173
E00157623,8,26,295
E00157625,6,14,210
E00157626,4,11,290
E00157627,3,29,312
E00157628,5,19,316
E00157629,2,31,230
E00157630,16,52,281
E00157631,0,24,261
E00157632,10,20,240
E00157633,25,74,287
E00157634,13,34,234
E00157635,7,25,250
E00157636,10,18,255
E00157637,8,34,232
E00157638,6,36,315
E00157639,11,49,212
E00157640,21,52,156
E00157641,10,34,182
E00157642,5,28,281
E00157643,4,21,290
E00157644,8,32,233
E00157645,16,48,192
E00157646,4,36,298
E00157647,3,19,209
E00157648,5,28,250
E00157654,4,24,328
E00157658,3,18,285
E00157659,7,27,324
E00157660,7,17,296
E00157733,17,45,216
E00157735,10,27,251
E00157737,7,31,274
E00157953,8,26,317
E00157955,5,24,299
E00167768,4,16,427
E00167769,3,29,285
E00167772,4,26,353
E00167773,5,18,417
E00167774,19,57,270
E00167775,6,11,299
E00167776,17,30,286
E00167777,2,19,284
E00167778,6,20,227
E00167779,4,68,1554
E00167780,15,95,1958
E00167785,4,13,142
E00167786,4,22,701
