geocode,asian,black,mixed,other,white
E01028508,4,0,7,3,1075
E01031193,2,3,9,0,2129
E01031194,43,12,35,4,2318
E01031196,21,6,30,0,2345
E01031199,9,0,19,1,1447
E01031200,18,4,10,0,1551
E01031201,2,2,12,2,1548
E01031205,20,4,5,0,1556
E01031206,8,2,17,2,1447
E01031207,6,1,11,3,1238
E01031212,28,14,38,3,2565
E01031214,5,0,17,0,1805
E01031215,17,4,17,1,1697
E01031216,15,2,4,3,1451
E01031217,6,3,10,1,1181
E01031218,13,3,13,3,1168
E01031225,28,5,14,2,1592
E01031227,36,7,19,4,1941
E01031228,23,4,13,1,1548
E01031229,76,11,20,4,1711
E01031230,42,5,39,12,2308
E01031231,59,15,46,8,2018
E01031232,198,10,44,14,2174
E01031233,15,4,19,1,1583
E01031234,38,2,29,3,1684
E01031235,47,3,23,1,1744
E01031236,28,8,26,11,1532
E01031237,20,4,14,3,1380
E01031238,20,8,28,5,1272
E01031245,4,1,10,0,1204
E01031246,10,0,3,1,1075
E01031247,15,2,24,1,2245
E01031249,10,2,12,1,1176
E01031250,5,0,8,2,1461
E01031251,12,2,11,3,1171
E01031252,10,6,18,1,1330
E01031253,2,1,6,1,1512
E01031259,183,10,27,2,1148
E01031260,23,2,7,1,1155
E01031269,10,3,11,10,1629
E01031318,433,5,36,40,1406
E01031329,367,12,79,40,2063
E01031330,188,11,18,27,1242
E01031331,185,5,22,28,1546
E01033250,45,10,33,6,1300
E01033251,25,0,36,8,1085
E01033252,16,3,10,2,1260
