geocode,female,male
E00014738,152,141
E00014741,166,148
E00014742,193,193
E00014747,184,167
E00014748,175,150
E00014759,177,199
E00014764,158,138
E00014765,168,173
E00014766,254,187
E00014767,167,166
E00014768,150,145
E00014769,167,159
E00014770,140,142
E00014771,149,172
E00014772,129,151
E00014773,163,171
E00014774,178,155
E00014775,188,200
E00014776,169,186
E00014777,131,151
E00014778,181,148
E00014779,171,162
E00014780,185,213
E00014781,160,179
E00014782,148,121
E00014783,201,199
E00014784,163,145
E00014785,176,194
E00014786,197,184
E00014787,155,148
E00014788,224,178
E00014789,169,163
E00014790,142,138
E00014791,182,180
E00014792,187,196
E00014794,150,142
E00014795,140,149
E00014796,178,167
E00014797,161,142
E00014798,189,195
E00014799,167,134
E00014800,187,190
E00014859,189,155
E00014860,172,118
E00014865,125,120
E00014867,113,101
E00014868,160,106
E00014873,180,170
E00014874,190,148
E00014875,172,153
E00014876,157,156
E00014877,291,199
E00014878,179,155
E00014879,149,139
E00014880,186,160
E00014882,133,151
E00014883,197,165
E00014884,151,159
E00014885,177,159
E00014886,153,121
E00014887,143,153
E00014888,199,195
E00014889,189,197
E00014891,213,186
E00014892,160,144
E00014893,195,178
E00014896,151,139
E00014899,191,194
E00014900,154,152
E00014902,203,190
E00014903,190,166
E00014904,198,178
E00014906,115,118
E00014907,199,180
E00014908,164,151
E00014909,187,182
E00014911,193,163
E00014913,200,154
E00014914,181,159
E00014916,195,172
E00014917,179,182
E00014918,113,109
E00014919,145,156
E00014920,200,219
E00014921,162,133
E00014922,116,114
E00014923,175,136
E00014924,195,190
E00014926,202,187
E00014927,177,181
E00014928,159,133
E00014929,261,276
E00014930,255,237
E00014931,156,142
E00014932,168,145
E00014933,207,170
E00014934,205,213
E00014935,141,139
E00014936,164,162
E00014937,184,182
E00014938,268,237
E00014939,119,146
E00014940,111,108
E00014942,185,178
E00014948,145,153
E00014949,276,292
E00014950,170,157
E00014951,139,146
E00014952,180,149
E00014953,146,142
E00014954,268,245
E00014955,136,133
E00014956,163,154
E00014957,158,136
E00014958,286,267
E00014959,219,189
E00014960,133,147
E00014961,164,179
E00014962,147,133
E00014963,170,142
E00014964,175,224
E00014965,177,154
E00014966,141,153
E00014967,171,173
E00014968,87,77
E00014969,146,176
E00014970,180,154
E00014971,168,132
E00014972,183,163
E00014973,180,175
E00014974,134,168
E00014975,241,227
E00014976,160,157
E00014977,194,165
E00014978,221,179
E00014979,130,144
E00015037,160,146
E00015038,130,159
E00015043,107,110
E00015046,105,113
E00015069,119,155
E00015138,149,122
E00015139,194,191
E00015140,218,205
E00015141,145,136
E00015142,182,177
E00015143,138,132
E00015144,172,173
E00015145,175,175
E00015146,165,131
E00015147,172,150
E00015148,133,134
E00015149,188,198
E00015150,192,155
E00015151,181,153
E00015152,215,173
E00015153,204,184
E00015154,132,131
E00015155,172,154
E00015156,155,153
E00015157,220,202
E00015158,178,167
E00015159,221,197
E00015160,178,148
E00015161,188,162
E00015162,169,191
E00015163,181,179
E00015164,170,137
E00015165,192,189
E00019142,142,141
E00019143,163,165
E00019144,166,153
E00019145,150,139
E00019146,149,165
E00019147,148,158
E00019151,145,142
E00019154,150,119
E00019155,106,103
E00019156,180,179
E00019157,142,113
E00019161,143,114
E00019164,158,135
E00019165,167,166
E00019166,162,148
E00019167,154,154
E00019169,158,136
E00019171,152,160
E00019172,138,147
E00019173,182,143
E00019176,127,157
E00019177,143,131
E00019178,169,135
E00019179,161,156
E00019180,167,163
E00019181,143,117
E00019182,162,155
E00019183,118,101
E00019184,161,161
E00019185,188,176
E00019186,186,169
E00019187,137,124
E00019188,162,140
E00019189,169,149
E00019190,178,135
E00019191,173,162
E00019192,156,358
E00019197,194,186
E00019198,149,135
E00019199,178,178
E00019200,141,138
E00019201,153,150
E00019202,160,170
E00019203,138,129
E00019204,162,146
E00019205,186,171
E00019206,169,155
E00019207,119,133
E00019208,129,130
E00019238,132,135
E00019239,144,147
E00019273,133,149
E00019274,114,100
E00019275,129,129
E00019276,200,203
E00019277,167,188
E00019278,134,140
E00019279,121,109
E00019280,111,118
E00019281,142,147
E00019282,142,149
E00019283,147,139
E00019284,166,132
E00019285,129,106
E00019286,166,158
E00019287,170,149
E00019288,159,142
E00019289,192,196
E00019290,163,137
E00019291,197,178
E00019292,255,244
E00019293,196,142
E00019294,165,158
E00019295,116,117
E00019296,281,261
E00019297,129,130
E00019298,152,145
E00019299,144,123
E00019300,145,156
E00019301,55,45
E00019302,242,225
E00019303,116,124
E00019304,140,124
E00019305,229,211
E00019447,161,172
E00019448,175,196
E00019463,149,160
E00019465,168,154
E00019466,114,112
E00019467,156,172
E00019468,147,154
E00019469,168,179
E00019470,217,195
E00019471,177,153
E00019472,124,128
E00019473,211,199
E00019482,230,214
E00019493,138,119
E00019502,107,98
E00019503,148,129
E00019519,116,103
E00019520,177,178
E00019521,186,163
E00019522,117,115
E00019523,146,152
E00019524,158,151
E00019525,120,126
E00019526,153,139
E00019527,149,147
E00019528,160,194
E00019529,132,151
E00019530,140,158
E00019531,134,126
E00019532,168,149
E00019533,139,153
E00019534,171,161
E00019535,174,155
E00019536,160,146
E00019537,178,180
E00019538,160,130
E00019539,153,145
E00019540,158,149
E00019542,150,158
E00019543,168,194
E00019544,106,107
E00019545,172,161
E00019546,168,146
E00019547,121,119
E00019548,143,148
E00019549,223,203
E00019550,137,162
E00019551,172,166
E00019552,141,113
E00019553,188,186
E00019554,181,139
E00019555,133,119
E00019556,179,136
E00019557,160,155
E00019558,197,177
E00019559,139,126
E00019560,145,116
E00019561,186,162
E00019562,151,151
E00019563,98,80
E00019564,163,144
E00019565,176,192
E00019566,117,89
E00019567,127,113
E00019568,97,105
E00019569,145,145
E00019570,182,164
E00019571,160,156
E00019572,150,128
E00019573,173,149
E00019574,139,142
E00019575,165,156
E00019576,107,112
E00019577,172,164
E00019578,158,146
E00019579,126,119
E00019580,167,181
E00019581,142,151
E00019582,154,118
E00019583,160,168
E00019584,175,138
E00019585,196,173
E00019588,109,119
E00019589,180,152
E00019590,153,143
E00019591,159,160
E00019592,126,133
E00019593,156,127
E00019594,184,166
E00019595,171,117
E00019596,101,89
E00019597,161,173
E00019598,147,160
E00019599,111,114
E00019600,122,122
E00019601,140,136
E00019602,155,129
E00019603,135,126
E00019604,148,190
E00019605,154,136
E00019606,169,152
E00019607,66,92
E00019618,107,106
E00019619,123,141
E00019620,147,164
E00019621,132,122
E00019622,197,170
E00019623,151,133
E00019624,159,124
E00019625,138,120
E00019626,164,167
E00019629,146,140
E00019632,158,143
E00019636,164,152
E00019648,120,132
E00019649,142,128
E00019654,173,158
E00019663,145,148
E00019666,196,194
E00019667,161,135
E00019675,195,188
E00154689,144,139
E00154697,142,136
E00154698,163,166
E00154700,138,148
E00154701,122,112
E00154705,131,132
E00154706,157,140
E00174868,90,104
E00174869,203,236
E00174871,119,108
E00174873,98,98
E00174874,191,163
E00174875,202,181
E00174878,119,140
E00174879,128,150
E00174884,431,315
E00174885,71,63
