geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01019612,604,33,147,42,2
E01029345,480,7,92,78,1
E01029346,315,8,111,294,15
E01029347,593,6,36,7,0
E01029348,511,2,73,113,1
E01029349,341,10,57,201,6
E01029350,340,11,110,217,0
E01029351,253,7,61,328,2
E01029352,400,4,111,31,2
E01029354,443,13,53,135,3
E01029355,357,14,59,226,1
E01029356,284,12,51,274,17
E01029357,321,6,82,139,3
E01029358,167,16,37,262,17
E01029368,482,8,20,0,0
E01029369,427,2,67,0,0
E01029370,542,3,29,3,0
E01029371,485,6,69,42,8
E01029372,240,2,48,235,2
E01029373,557,10,134,180,0
E01029374,735,0,187,30,3
E01029379,497,3,56,85,2
E01029383,510,6,59,41,1
E01029384,615,4,129,60,5
E01029385,525,8,59,16,0
E01029386,392,6,68,137,0
E01029387,390,9,89,148,3
E01029388,305,12,68,229,1
E01029389,522,17,199,42,4
E01029390,211,7,48,187,0
E01029391,565,6,61,37,4
E01029392,639,2,60,15,0
E01029393,593,9,74,76,4
E01029398,532,11,41,105,1
E01029399,472,6,113,53,3
E01029400,450,9,43,134,0
E01029401,535,5,77,35,1
E01029402,732,8,86,10,3
E01029403,421,9,66,119,5
E01029404,358,18,238,178,8
E01029405,529,13,55,38,3
E01029411,423,13,44,38,1
E01029412,456,19,60,37,4
E01029424,320,7,63,43,0
E01029425,514,9,45,31,2
E01029430,509,7,41,43,3
E01029431,407,3,31,201,44
E01029432,540,5,45,42,0
E01029433,393,8,42,169,2
E01029459,502,4,93,19,6
E01029460,534,9,130,112,1
E01029461,541,6,152,139,5
E01029462,527,9,96,56,1
E01029473,453,8,70,31,0
E01029474,459,6,37,14,1
E01029479,813,7,92,110,18
E01029480,624,2,99,17,4
E01029481,602,7,77,110,8
E01029482,467,5,59,104,0
E01029498,573,9,56,69,4
E01029500,603,4,28,93,6
E01029509,551,11,54,52,0
E01029515,653,14,61,45,2
E01029646,348,4,64,151,1
E01029647,567,7,61,173,69
E01029648,392,5,48,138,6
E01029655,637,15,75,162,1
E01029656,579,12,116,20,2
E01029657,539,5,48,30,0
E01029659,515,7,33,23,0
E01029684,521,8,54,3,10
E01029685,606,5,24,1,1
E01029686,550,2,43,4,8
E01029687,662,15,107,37,2
E01029690,520,6,91,16,4
E01029692,312,14,81,258,4
E01029693,194,4,443,150,14
E01029700,450,5,76,4,1
E01029710,560,6,59,15,0
E01029711,518,7,38,44,5
E01029712,650,9,36,74,5
E01029713,537,9,51,88,9
E01029722,424,11,141,111,0
E01029723,573,2,95,16,1
E01029724,592,5,77,4,2
E01029725,250,16,171,255,3
E01029730,408,7,28,2,0
E01029731,570,3,39,24,2
E01029732,453,13,112,20,3
E01029733,574,27,113,50,1
E01029734,340,19,74,495,21
E01029735,689,4,108,138,9
E01029757,576,4,58,1,1
E01029758,619,8,28,0,1
E01029759,658,3,57,5,3
E01029760,642,6,18,1,1
