geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01005355,472,10,102,43,3
E01005356,443,2,40,17,1
E01005357,560,10,21,23,2
E01005358,477,9,78,168,3
E01005361,652,11,42,22,1
E01005387,516,5,79,31,0
E01005388,441,7,64,80,4
E01005397,475,6,68,87,1
E01005410,543,7,34,15,0
E01005411,524,13,80,86,18
E01005412,641,11,109,19,4
E01005414,433,4,68,20,0
E01005415,355,7,25,119,2
E01005416,488,7,98,4,2
E01005417,553,6,63,12,1
E01005418,534,4,35,10,2
E01005420,467,12,76,161,0
E01005421,382,3,170,168,12
E01005422,156,5,35,337,0
E01005428,329,29,142,32,0
E01005432,144,8,77,401,18
E01005441,384,6,56,344,2
E01005442,526,9,38,14,1
E01005443,521,3,23,5,0
E01005444,469,8,132,46,17
E01005445,370,10,180,110,2
E01005446,449,6,59,91,0
E01005447,341,13,113,230,4
E01005448,209,12,104,453,3
E01005449,251,7,57,253,10
E01005450,349,15,173,87,3
E01005452,493,1,41,8,0
E01005453,488,2,37,8,2
E01005454,480,0,32,57,0
E01005455,501,4,89,24,1
E01005456,334,22,107,321,1
E01005516,482,3,62,4,1
E01005517,555,11,62,23,0
E01005518,420,11,68,92,0
E01005519,515,3,51,46,0
E01005520,599,10,121,81,0
E01005521,460,11,106,48,2
E01005522,400,10,178,68,2
E01005523,595,1,142,61,1
E01005557,458,8,24,6,3
E01005558,443,14,98,155,1
E01005561,446,14,91,47,0
E01005562,430,10,99,149,3
E01010868,354,11,112,221,2
E01010869,500,8,141,88,5
E01010870,517,13,64,90,0
E01010871,525,6,186,37,2
E01010872,326,7,75,245,3
E01010873,436,5,41,24,3
E01010875,688,11,63,14,3
E01010876,610,2,60,11,1
E01010877,497,12,205,57,1
E01010878,467,10,296,122,1
E01010879,600,10,102,111,1
E01010880,239,9,78,384,3
E01010881,504,4,77,110,23
E01010882,451,5,53,136,4
E01010883,573,8,56,7,0
E01010884,520,15,75,160,0
E01010885,498,5,123,25,3
E01010886,320,8,79,96,6
E01010888,521,6,213,44,10
E01010889,268,7,153,446,13
E01010890,430,11,273,129,0
E01010891,405,13,95,294,1
E01010892,606,7,66,58,1
E01010893,434,10,96,77,1
E01010894,435,13,233,46,3
E01010895,398,14,42,198,1
E01010896,563,11,73,18,0
E01010897,573,8,105,63,0
E01010898,508,9,189,74,20
E01010899,445,9,52,66,2
E01010900,602,5,47,5,3
E01010901,591,10,87,29,0
E01010902,352,5,105,169,25
E01010903,540,13,48,114,9
E01010904,528,6,55,2,2
E01010905,647,11,80,15,7
E01010906,527,3,42,20,1
E01010907,491,2,95,9,1
E01010908,692,7,196,56,1
E01010909,478,6,121,107,1
E01010910,314,14,39,204,2
E01010917,684,10,149,18,1
E01010918,597,5,74,47,2
E01010919,435,11,94,232,0
E01010920,564,5,132,25,0
E01010921,430,17,102,169,2
E01010922,615,7,156,28,2
E01010923,478,10,199,102,6
E01010924,150,13,47,430,3
E01010927,604,5,64,14,5
E01010928,252,10,63,289,2
E01010929,555,22,260,62,2
E01010930,401,11,168,156,1
E01010934,674,13,170,53,1
E01010935,603,7,77,4,0
E01010936,682,3,73,55,1
E01010937,559,5,80,39,2
E01010938,232,10,74,288,9
E01010939,628,10,64,10,0
E01010940,440,4,96,95,2
E01010941,288,5,41,188,0
E01010942,395,9,183,186,0
E01010943,195,8,67,332,1
E01010944,248,12,79,254,2
E01010945,533,6,57,75,0
E01010946,510,8,22,25,1
E01010947,563,4,62,8,2
E01010948,447,10,50,131,2
E01010949,473,13,199,55,1
E01010950,369,11,170,132,5
E01010951,495,10,121,35,3
E01010952,510,12,106,87,1
E01010953,477,8,80,32,1
E01010954,769,7,149,30,3
E01010955,472,11,70,53,0
E01010956,504,17,90,74,0
E01010957,550,7,69,12,2
E01010958,277,15,45,334,0
E01010959,458,13,80,165,1
E01010960,263,12,155,42,0
E01010961,355,2,143,29,3
E01010964,181,20,124,259,1
E01010965,164,27,41,279,1
E01010966,233,15,103,165,1
