geocode,bad,fair,good
E00055463,9,31,324
E00055469,19,27,233
E00055472,16,39,297
E00055475,15,33,237
E00055478,9,38,266
E00055481,16,31,203
E00055486,12,20,276
E00055783,15,40,246
E00055784,15,30,237
E00055786,8,45,218
E00055787,18,61,272
E00055788,16,43,293
E00055789,16,52,316
E00055790,20,28,276
E00055791,31,67,303
E00055792,12,41,178
E00055793,18,46,201
E00055794,18,37,193
E00055795,11,39,320
E00055796,14,44,269
E00055797,19,36,258
E00055798,12,35,204
E00055799,14,43,275
E00055800,18,36,374
E00055801,17,39,227
E00055802,12,33,243
E00055803,7,20,194
E00055804,30,62,239
E00055805,10,32,241
E00055806,6,30,223
E00055807,7,40,218
E00055808,13,35,235
E00055809,26,37,256
E00055810,14,40,221
E00055811,23,48,195
E00055812,30,56,283
E00055813,24,47,182
E00055815,15,41,168
E00055816,14,41,298
E00055817,22,47,332
E00055818,18,44,351
E00055819,28,60,214
E00055820,17,46,342
E00055821,17,39,222
E00055822,11,34,229
E00055823,15,35,221
E00055824,8,51,224
E00055825,11,32,137
E00055826,14,55,291
E00055827,12,33,218
E00055828,18,34,285
E00055829,22,35,237
E00055830,45,60,341
E00055831,10,39,246
E00055832,24,43,179
E00055833,48,71,323
E00055834,6,34,344
E00055835,38,50,305
E00055836,24,55,288
E00055837,26,59,262
E00055838,14,46,247
E00055839,14,36,226
E00055840,14,41,197
E00055841,22,43,295
E00055842,29,32,117
E00055843,25,44,225
E00055844,27,47,242
E00055845,27,65,262
E00055846,20,53,250
E00055847,21,48,258
E00055848,22,46,293
E00055849,24,66,175
E00055850,19,62,368
E00055851,18,51,258
E00055852,11,43,237
E00055853,36,47,254
E00055854,24,45,291
E00055855,30,48,198
E00055856,29,45,210
E00055857,14,51,296
E00055858,16,23,224
E00055859,46,51,184
E00055860,13,46,166
E00055861,13,34,257
E00055862,14,48,229
E00055863,16,32,136
E00055864,14,39,311
E00055865,5,11,125
E00055866,19,73,163
E00055867,19,44,192
E00055868,10,49,171
E00055869,21,42,219
E00055870,9,26,278
E00055871,13,43,201
E00055872,11,31,190
E00055873,16,40,300
E00055874,31,52,204
E00055875,26,50,355
E00055876,40,82,355
E00055877,37,81,333
E00055878,21,48,251
E00055879,27,48,239
E00055880,44,78,355
E00055881,35,43,317
E00055882,13,33,173
E00055883,46,62,311
E00056150,14,42,281
E00056152,17,37,418
E00056153,9,46,314
E00056154,8,25,208
E00056155,32,56,220
E00056156,12,29,258
E00056157,17,41,170
E00056161,13,37,275
E00056164,14,43,255
E00056165,19,35,290
E00056166,7,40,268
E00056167,13,30,242
E00056168,14,36,298
E00056169,39,59,218
E00056170,16,29,338
E00056171,33,56,190
E00056172,17,36,235
E00056173,31,40,115
E00056174,6,22,224
E00056175,11,33,270
E00056176,20,51,329
E00056177,36,56,284
E00056178,20,32,233
E00056179,9,24,304
E00056180,23,61,182
E00056181,7,30,232
E00056182,19,49,260
E00056183,24,47,312
E00056184,5,40,202
E00056185,21,56,299
E00056186,7,29,242
E00056187,22,46,237
E00056188,18,34,230
E00056189,24,38,144
E00056190,11,50,226
E00056191,15,40,341
E00056192,12,41,312
E00056193,14,39,219
E00056194,7,24,252
E00056195,10,20,252
E00056196,17,49,276
E00056197,19,36,194
E00056198,19,51,241
E00056199,9,34,203
E00056200,21,45,216
E00056201,7,22,182
E00056202,38,63,302
E00056203,12,31,303
E00056264,15,43,356
E00056265,15,36,252
E00056266,3,27,230
E00056267,11,39,217
E00056268,17,47,183
E00056269,14,29,222
E00056270,7,36,309
E00056271,5,16,406
E00056272,9,35,270
E00056273,5,36,273
E00056274,16,47,199
E00056275,25,53,124
E00056276,14,37,308
E00056277,9,37,311
E00056278,36,47,282
E00056279,18,44,267
E00056281,4,37,247
E00056282,9,35,250
E00056283,16,43,236
E00056284,10,50,256
E00056285,19,32,289
E00056286,8,36,278
E00056287,6,34,245
E00056288,7,33,224
E00056289,12,44,250
E00056290,12,25,228
E00056291,31,54,117
E00056292,10,23,304
E00056293,21,80,324
E00056294,7,27,385
E00056295,10,41,203
E00056296,4,34,197
E00056297,10,35,194
E00056298,21,52,276
E00056299,17,49,323
E00056300,13,54,227
E00056301,13,43,281
E00056302,23,40,285
E00056303,23,44,241
E00056304,10,39,223
E00056305,14,29,163
E00056306,9,49,258
E00056307,16,51,211
E00056308,12,35,264
E00056309,18,57,143
E00056310,6,44,211
E00056311,13,22,188
E00056312,17,37,230
E00056313,7,26,183
E00056314,8,31,236
E00056315,29,54,331
E00056316,7,18,82
E00056317,7,35,321
E00056318,11,41,159
E00056319,20,44,234
E00056320,19,29,196
E00056321,14,40,156
E00056322,16,38,271
E00056323,8,33,347
E00056324,11,31,294
E00056326,11,31,302
E00056327,10,32,296
E00056328,15,31,288
E00056329,18,41,200
E00056330,13,33,290
E00056332,8,31,382
E00056333,11,22,254
E00056334,11,30,252
E00056335,11,40,441
E00056336,17,33,265
E00056337,6,33,156
E00056338,12,36,235
E00056339,20,40,276
E00056340,47,87,306
E00056341,13,30,296
E00056342,10,33,323
E00056343,19,32,257
E00056344,10,25,255
E00056345,7,31,272
E00056346,21,52,205
E00056347,12,38,332
E00056348,13,30,263
E00056349,15,31,231
E00056350,11,30,202
E00056351,9,33,223
E00056352,20,32,183
E00056354,21,49,229
E00056355,13,32,267
E00056356,8,32,260
E00056359,12,37,340
E00056360,11,35,213
E00056361,12,47,336
E00056363,11,34,320
E00056364,16,56,299
E00056365,10,26,218
E00056366,9,32,212
E00056367,14,37,312
E00056368,9,33,351
E00056369,13,42,237
E00056370,9,39,258
E00056371,10,33,276
E00056372,11,29,261
E00056373,19,55,440
E00056374,17,34,336
E00056375,18,41,290
E00056376,11,39,338
E00056377,9,27,300
E00056378,12,39,328
E00056542,17,38,200
E00056543,26,50,252
E00056544,16,39,255
E00056545,9,48,257
E00056546,14,35,242
E00056548,18,43,280
E00056549,10,24,154
E00056550,35,55,248
E00056552,32,73,453
E00056554,18,34,253
E00056555,16,34,322
E00056556,27,46,151
E00056557,21,39,217
E00056558,15,23,93
E00056559,56,88,252
E00056560,36,56,357
E00056561,28,64,402
E00056562,25,41,174
E00056563,7,32,208
E00056564,13,55,328
E00056565,27,60,345
E00056566,12,32,207
E00056567,28,32,319
E00056568,8,37,235
