geocode,bad,fair,good
E01015519,144,257,1070
E01015520,48,176,982
E01015521,40,152,1240
E01015522,49,177,1215
E01015523,63,176,1271
E01015524,34,140,1025
E01022100,60,189,1550
E01022101,57,173,1584
E01022102,68,161,1552
E01022103,62,210,2121
E01022104,56,185,1395
E01022105,41,134,1256
E01022109,51,169,1256
E01022110,58,172,1158
E01022111,57,153,1256
E01022112,43,167,1088
E01022113,46,197,1432
E01022114,60,176,1316
E01022115,56,167,1401
E01022116,24,126,1374
E01022117,55,209,1445
E01022118,32,112,1269
E01022119,29,107,1169
E01022124,90,199,942
E01022125,53,173,1056
E01022126,45,142,1234
E01022127,49,130,1810
E01022128,42,158,1406
E01022129,67,236,1788
E01022130,42,157,1379
E01022131,118,204,939
E01022132,105,231,1089
E01022133,64,178,1242
E01022134,96,286,1179
E01022135,41,159,1518
E01022136,56,192,1255
E01022137,65,176,1475
E01022138,35,162,1555
E01022139,38,136,1098
E01022140,41,160,992
E01022141,28,119,1237
E01022142,67,146,1265
E01022143,43,182,1237
E01022144,63,184,878
E01022145,55,148,1016
E01022146,62,179,1118
E01022148,82,212,1263
E01022149,50,180,1170
E01022150,69,197,1265
E01022151,61,201,1449
E01022152,92,169,879
E01022153,81,158,1402
E01022154,53,180,1678
E01022155,64,208,1234
E01022156,71,213,1309
E01022157,59,216,1259
E01022158,70,178,1953
E01022159,90,229,1156
E01022163,50,174,1270
E01022164,68,201,1125
E01022165,54,190,1248
E01022166,33,173,1114
E01022171,17,73,1260
E01022172,79,226,1128
E01022173,86,161,1091
E01022174,63,176,1108
E01022175,51,218,1615
E01022177,108,346,1588
E01022178,36,149,1138
E01022179,81,226,1734
E01022180,115,314,1659
E01022181,67,218,1303
E01022183,73,213,1220
E01022186,39,161,1505
E01022187,56,185,1729
E01022188,85,167,1100
E01022189,33,152,1156
E01022190,44,151,1184
E01022191,46,145,1185
E01022192,80,179,1061
E01022193,29,127,927
E01022194,86,320,1252
E01022195,57,212,1369
E01022196,56,194,1500
E01022197,42,218,1604
E01022198,42,154,1110
E01022199,79,216,1444
E01022200,101,231,938
E01022201,58,169,1566
E01022202,33,106,956
E01022203,64,222,1192
E01022204,69,172,1217
E01022205,54,226,1514
E01022207,74,189,1526
E01022208,39,179,1357
E01022209,42,114,967
E01022210,74,257,944
E01022211,95,309,1441
E01022212,61,242,1345
E01022213,86,222,1546
E01022214,38,184,1881
E01022215,41,176,1549
E01022216,47,159,1623
E01022221,56,198,1701
E01022222,53,208,1639
E01022223,78,254,2042
E01022224,42,192,1313
E01022225,99,264,1423
E01022432,95,275,1639
E01022433,64,256,1761
E01022434,82,223,1818
E01022435,123,327,1877
E01022436,76,307,1538
E01022437,81,169,1198
E01022438,27,118,1207
E01022439,31,148,1376
E01022449,51,200,1704
E01022453,48,187,1357
E01022463,51,214,1203
E01022464,83,245,1252
E01022465,50,155,1321
E01022466,59,206,1456
E01028485,41,133,1139
E01028486,35,129,1119
E01028504,41,145,1337
E01028715,35,159,1204
E01028716,59,165,1659
E01028717,83,209,1292
E01028718,69,177,1253
E01028719,62,210,1323
E01028736,66,215,2068
E01028737,72,230,2039
E01028749,100,266,2064
E01028762,37,181,1554
E01028763,78,207,1672
E01028764,91,234,1444
E01028765,110,244,1586
E01028766,64,208,1683
E01028767,60,239,1548
E01028771,91,210,1150
E01028772,61,174,1444
E01028773,62,179,1082
E01028774,57,175,2382
E01028775,35,126,1120
E01028776,66,199,1673
E01028777,42,100,959
E01028778,68,219,1181
E01028779,35,136,887
E01028780,71,219,1725
E01028781,75,208,972
E01028782,43,162,1346
E01028783,74,187,1255
E01028784,55,236,1819
E01028792,29,114,933
E01028793,72,210,1292
E01028794,50,201,1158
E01028795,51,159,1331
E01028796,91,166,1165
E01028797,36,141,962
E01028798,53,207,1752
E01028799,67,248,1613
E01028801,51,152,1171
E01028802,74,172,1280
E01028804,34,123,1156
E01028807,92,287,1787
E01028808,62,213,1453
E01028809,76,194,1093
E01028810,32,116,1210
E01028811,90,192,1097
E01028813,54,176,1064
E01028814,49,168,1197
E01028815,29,124,1107
E01028816,33,128,1222
E01028817,36,150,1295
E01028818,63,259,1412
E01028819,107,244,1237
E01028820,20,92,1226
E01028821,37,122,1336
E01028822,20,113,1284
E01031209,84,290,1742
E01031885,49,143,1395
E01031887,54,189,1519
E01031934,64,202,1485
E01031935,50,180,1523
E01031936,78,237,1163
E01032347,41,169,1079
E01032351,92,252,1159
E01032353,95,217,1265
E01032374,54,158,1079
E01032412,31,176,1022
E01032413,38,128,902
E01032938,41,138,1339
E01032947,32,118,1668
E01032948,58,192,1693
E01032949,24,94,1325
E01032950,29,124,1647
E01032951,41,138,1787
E01032952,44,123,1196
E01032953,54,167,1991
