geocode,all
E01013458,36.92
E01013459,110.83
E01013470,15.39
E01013471,85.46
E01013472,26.08
E01013473,56.5
E01013474,50.36
E01013475,74.06
E01013476,19.89
E01013477,45.1
E01013486,81.53
E01013487,77.67
E01013488,37.34
E01013489,40.5
E01013490,27.08
E01013491,52.08
E01013492,35.44
E01013493,64.8
E01013494,26.49
E01013495,61.75
E01013496,64.73
E01013497,51.81
E01013498,29.5
E01013499,22.38
E01013500,57.08
E01013501,47.23
E01013502,47.44
E01013503,47.58
E01013504,56.48
E01013514,43.75
E01013515,26.84
E01013517,28.3
E01013518,41.54
E01013519,23.92
E01013520,28.18
E01013521,52.03
E01013539,57.28
E01013540,23.51
E01013541,22.43
E01013544,16.97
E01013545,30.53
E01013546,43.92
E01013560,35.79
E01013562,34.27
E01013563,51.4
E01013565,120.04
E01013566,116.37
E01013567,149.45
E01013568,70.36
E01013569,70.14
E01013570,88.55
E01013571,45.71
E01013572,59.41
E01013573,57.01
E01013583,21.93
E01013584,10.04
E01013585,25.8
E01013586,74.9
E01013587,73.53
E01013588,7.16
E01013589,47.01
E01013590,38.72
E01013591,80.02
E01019834,0.81
E01019835,3.02
E01019837,16.37
E01019838,46.09
E01019839,0.76
E01019840,7.9
E01019841,1.26
E01019842,5.01
E01019843,0.61
E01019844,9.17
E01019845,13.57
E01019846,26.15
E01019847,6.58
E01019848,13.67
E01019850,0.86
E01019851,7.87
E01019852,4.74
E01019853,4.96
E01019854,16.78
E01019855,1.48
E01019856,56.97
E01019857,25.4
E01019858,52.6
E01019859,37.6
E01019860,54.54
E01019861,35.38
E01019862,3.09
E01019863,50.81
E01019864,20.42
E01019865,37.28
E01019866,0.47
E01019867,0.96
E01019868,0.66
E01019869,3.39
E01019870,0.85
E01019871,0.98
E01019872,4.75
E01019873,2.12
E01019874,56.01
E01019875,60.39
E01019876,36.93
E01019877,25.15
E01019878,52.13
E01019879,19.35
E01019880,5.89
E01019881,3.05
E01019882,3.26
E01019883,26.68
E01019885,25.38
E01025914,11.75
E01025915,22.86
E01025916,27.06
E01025917,2.28
E01025918,45.45
E01025919,9.95
E01025920,15.79
E01025921,2.66
E01025947,6.33
E01025948,5.05
E01025949,21.12
E01025950,3.13
E01025951,4.01
E01025952,4.61
E01025953,3.98
E01025954,3.34
E01025955,0.86
E01029407,43.26
E01029408,93.63
E01029409,28.41
E01029410,53.0
E01029413,18.35
E01029414,13.37
E01029415,41.53
E01029416,2.65
E01029417,4.83
E01029418,24.87
E01029419,24.8
E01029420,31.8
E01029426,38.4
E01029427,56.5
E01029428,16.04
E01029429,63.98
E01029434,66.77
E01029435,30.05
E01029436,52.96
E01029437,49.28
E01029438,58.72
E01029439,31.86
E01029440,0.51
E01029441,0.8
E01029442,19.94
E01029443,4.95
E01029444,5.03
E01029445,65.03
E01029446,10.64
E01029447,103.51
E01029448,17.45
E01029449,33.58
E01029450,49.64
E01029451,42.56
E01029452,42.02
E01029453,59.04
E01029454,24.48
E01029455,16.44
E01029456,26.42
E01029457,56.24
E01029458,12.97
E01029463,0.67
E01029464,15.16
E01029465,6.83
E01029466,6.73
E01029468,50.14
E01029469,28.06
E01029470,35.44
E01029471,29.27
E01029472,50.05
E01029477,0.95
E01029478,5.98
E01029516,0.46
E01032896,7.87
E01032897,3.45
E01032898,18.23
E01033168,49.49
E01033169,15.95
E01033170,40.05
E01033171,11.94
E01033172,7.89
E01033531,17.19
E01033532,2.06
E01033533,66.43
E01033534,63.01
E01033535,45.39
E01033536,21.97
E01033537,18.12
