geocode,all
E02003965,0.88
E02003966,0.19
E02003967,0.49
E02003968,3.98
E02003969,4.0
E02003970,0.99
E02003971,0.41
E02003972,5.05
E02003973,22.14
E02003974,22.95
E02003975,2.31
E02003976,0.34
E02003977,2.38
E02003987,0.16
E02003989,19.26
E02003990,2.74
E02003991,1.33
E02003992,22.61
E02003993,0.41
E02003994,36.01
E02003995,42.58
E02003996,29.92
E02003997,39.7
E02003998,43.9
E02003999,1.09
E02004000,2.27
E02004001,25.57
E02004002,16.74
E02004003,0.76
E02004004,8.01
E02004005,6.15
E02004006,0.32
E02004007,0.46
E02004009,0.27
E02004012,0.13
E02004015,0.43
E02004016,0.96
E02004021,0.23
E02004022,0.21
E02004026,10.12
E02004027,1.48
E02004028,1.87
