geocode,female,male
E01014370,876,924
E01014371,924,942
E01014372,967,1037
E01014373,794,751
E01014374,759,682
E01014375,644,610
E01014376,775,724
E01014377,723,685
E01014379,1274,1161
E01014380,1669,1714
E01014381,782,698
E01014382,1204,1182
E01014383,532,484
E01014384,702,659
E01014385,713,667
E01014386,570,587
E01014387,635,597
E01014388,685,620
E01014389,696,665
E01014390,821,700
E01014391,710,722
E01014392,552,521
E01014393,708,642
E01014394,819,836
E01014395,623,612
E01014396,765,669
E01014397,656,656
E01014398,715,708
E01014399,835,789
E01014400,1011,933
E01014401,861,784
E01014402,880,804
E01014403,922,749
E01014404,900,769
E01014405,1079,997
E01014407,609,626
E01014409,852,738
E01014410,905,865
E01014411,1084,1025
E01014412,753,709
E01014413,869,729
E01014414,759,770
E01014415,1002,999
E01014416,919,795
E01014417,881,909
E01014418,710,681
E01014419,648,644
E01014420,801,770
E01014421,726,697
E01014422,763,746
E01014423,699,673
E01014424,848,843
E01014425,1018,973
E01014426,727,713
E01014427,690,661
E01014428,742,690
E01014429,843,771
E01014430,867,674
E01014431,613,612
E01014432,639,638
E01014433,723,635
E01014434,933,888
E01014435,784,809
E01014436,814,770
E01014437,738,687
E01014438,622,658
E01014439,950,839
E01014440,923,974
E01014441,834,782
E01014442,883,844
E01014443,791,784
E01014444,763,760
E01014445,819,802
E01014446,566,553
E01014447,721,633
E01014448,789,788
E01014449,763,705
E01014450,674,642
E01014451,634,625
E01014452,750,721
E01014453,651,611
E01014454,677,663
E01014455,642,675
E01014456,786,717
E01014457,672,648
E01014458,730,659
E01014459,719,737
E01014460,619,549
E01014461,596,578
E01014462,774,702
E01014463,703,681
E01014464,668,613
E01014465,795,722
E01014466,610,653
E01014467,769,851
E01014468,723,797
E01014469,625,641
E01014470,839,781
E01014471,774,776
E01014472,721,697
E01014473,841,831
E01014474,606,577
E01014475,1164,1011
E01014476,727,712
E01014477,763,691
E01014478,628,561
E01014479,756,664
E01014480,636,625
E01014481,723,722
E01014482,612,666
E01014483,753,724
E01014484,816,754
E01014485,943,874
E01014486,1129,1188
E01014487,930,1070
E01014488,971,1022
E01014489,1124,1279
E01014491,965,997
E01014492,787,691
E01014493,770,718
E01014494,731,742
E01014495,866,795
E01014496,784,844
E01014497,780,783
E01014498,828,755
E01014499,851,760
E01014500,805,754
E01014501,876,808
E01014502,856,860
E01014504,767,732
E01014505,902,838
E01014506,835,744
E01014507,859,805
E01014508,695,1027
E01014509,1009,1052
E01014510,947,1013
E01014511,759,709
E01014512,765,740
E01014513,832,759
E01014514,960,940
E01014515,806,682
E01014516,759,648
E01014517,635,574
E01014518,822,829
E01014519,691,621
E01014520,764,763
E01014521,695,637
E01014522,907,743
E01014523,661,690
E01014524,741,733
E01014525,825,761
E01014526,754,763
E01014527,652,692
E01014528,750,747
E01014529,772,659
E01014530,688,696
E01014531,815,846
E01014532,762,706
E01014533,691,778
E01014534,792,827
E01014535,995,933
E01014536,727,710
E01014537,903,870
E01014538,934,1006
E01014539,890,944
E01014540,1196,1480
E01014542,1073,1243
E01014544,718,806
E01014545,746,829
E01014546,686,763
E01014547,796,850
E01014548,791,899
E01014549,545,646
E01014550,1053,1109
E01014551,921,860
E01014552,823,1003
E01014553,824,894
E01014554,814,883
E01014555,866,981
E01014556,829,883
E01014557,823,812
E01014558,870,1005
E01014559,907,1075
E01014560,828,841
E01014561,854,887
E01014562,908,930
E01014563,902,912
E01014564,950,913
E01014565,848,849
E01014566,821,848
E01014567,899,1010
E01014568,1214,1217
E01014569,1102,1046
E01014570,911,913
E01014571,828,761
E01014572,905,952
E01014573,915,922
E01014574,1028,1137
E01014575,757,805
E01014576,975,945
E01014577,753,772
E01014578,901,778
E01014579,731,673
E01014580,814,676
E01014581,792,737
E01014582,706,694
E01014583,773,667
E01014584,744,649
E01014585,1044,888
E01014586,798,688
E01014587,683,688
E01014588,1097,1040
E01014589,760,659
E01014590,914,899
E01014591,939,841
E01014592,826,784
E01014593,812,703
E01014594,836,670
E01014595,722,695
E01014596,837,747
E01014597,657,663
E01014598,734,731
E01014599,643,637
E01014600,729,658
E01014601,882,780
E01014602,958,883
E01014603,1140,994
E01014605,850,765
E01014607,716,645
E01014608,882,810
E01014609,925,852
E01014610,758,665
E01014611,627,658
E01014612,746,705
E01014613,751,732
E01014614,636,615
E01014615,776,749
E01014616,791,730
E01014617,693,646
E01014618,828,719
E01014619,758,787
E01014620,763,693
E01014621,750,719
E01014622,772,758
E01014623,809,822
E01014624,910,828
E01014626,1030,946
E01014627,1079,1066
E01014629,771,706
E01014630,1063,1028
E01014631,601,586
E01014632,769,774
E01014633,800,775
E01014634,769,930
E01014635,877,988
E01014636,808,688
E01014637,660,711
E01014638,869,755
E01014639,812,682
E01014640,742,749
E01014641,727,676
E01014642,741,708
E01014643,718,646
E01014644,773,739
E01014645,810,755
E01014646,799,774
E01014647,858,827
E01014648,798,850
E01014649,848,801
E01014650,801,763
E01014651,793,838
E01014653,1200,1396
E01014654,1124,1199
E01014655,1135,1230
E01014658,1092,1085
E01014659,1054,1021
E01014660,806,766
E01014661,847,817
E01014662,769,806
E01014663,711,727
E01014664,801,853
E01014665,1040,1062
E01014666,912,912
E01014667,811,826
E01014668,817,821
E01014669,741,764
E01014670,725,788
E01014671,778,857
E01014672,985,1064
E01014673,881,862
E01014674,798,774
E01014675,759,750
E01014676,789,746
E01014677,674,739
E01014678,792,766
E01014679,810,730
E01014680,651,636
E01014681,1094,1048
E01014682,823,753
E01014683,809,868
E01014684,828,880
E01014685,816,766
E01014686,884,746
E01014687,810,770
E01014688,920,796
E01014689,813,791
E01014690,1026,999
E01014691,1068,871
E01014692,845,819
E01014693,702,670
E01014694,805,831
E01014695,863,848
E01014696,853,843
E01014698,876,963
E01014699,781,761
E01014700,793,766
E01014701,791,899
E01014702,732,701
E01014703,749,671
E01014704,991,898
E01014705,738,663
E01014706,664,584
E01014707,808,783
E01014708,926,894
E01014709,597,564
E01014710,664,704
E01014711,650,567
E01014712,683,590
E01014713,657,613
E01014714,1497,1483
E01014715,810,801
E01014716,798,729
E01014717,1040,660
E01014718,715,680
E01014719,692,674
E01014720,849,749
E01014721,856,701
E01014722,736,756
E01014723,681,663
E01014725,730,738
E01014726,845,805
E01014727,835,704
E01014729,752,683
E01014730,776,837
E01014731,773,753
E01014732,819,878
E01014733,839,889
E01014734,797,781
E01014735,813,867
E01014736,997,926
E01014737,771,736
E01014738,755,710
E01014739,762,726
E01014740,684,644
E01014747,697,656
E01014748,566,540
E01014749,689,667
E01014764,868,738
E01014765,1027,864
E01014766,677,675
E01014767,646,657
E01014775,618,613
E01014776,671,646
E01014777,808,739
E01014778,649,649
E01014779,626,566
E01014780,808,737
E01014781,852,753
E01014782,705,686
E01014783,783,766
E01014784,828,741
E01014785,723,663
E01014786,785,811
E01014787,987,942
E01014789,659,668
E01014790,754,735
E01014792,969,849
E01014793,792,720
E01014794,862,781
E01014795,681,685
E01014796,883,812
E01014797,858,869
E01014798,763,769
E01014847,866,847
E01014848,631,638
E01014849,770,780
E01014850,1059,1014
E01014851,1312,1247
E01014852,821,790
E01014853,867,778
E01014854,710,638
E01014855,737,700
E01014856,768,772
E01014861,938,926
E01014862,1453,1388
E01014863,759,737
E01014864,725,732
E01014865,954,934
E01014866,832,789
E01014867,645,707
E01014868,769,783
E01014869,852,864
E01014870,825,781
E01014871,623,597
E01014872,785,808
E01014873,757,750
E01014874,739,759
E01014875,864,928
E01014876,851,865
E01014877,776,787
E01014878,1032,1081
E01014879,830,882
E01014880,914,919
E01014881,996,960
E01014882,1061,1023
E01014883,614,618
E01014886,941,862
E01014887,720,677
E01014888,745,708
E01014889,799,768
E01014890,1051,1021
E01014891,827,838
E01014892,868,792
E01014893,741,753
E01014894,638,670
E01014895,716,706
E01014896,669,663
E01014897,760,738
E01014898,876,792
E01014899,851,784
E01014900,747,746
E01014901,864,821
E01014902,659,660
E01014903,758,729
E01014904,722,765
E01014905,781,858
E01014906,868,804
E01014907,732,798
E01014908,648,672
E01014909,695,793
E01014910,716,755
E01014911,710,676
E01014912,912,923
E01014913,804,818
E01014914,836,841
E01014915,802,767
E01014916,782,726
E01014917,756,700
E01014918,752,681
E01014919,650,621
E01014920,654,684
E01014921,702,685
E01014922,682,701
E01014923,795,728
E01014924,907,858
E01014925,778,716
E01014926,885,800
E01014927,875,802
E01014928,775,751
E01014929,1006,1015
E01014930,1038,940
E01014931,728,695
E01014932,839,802
E01014933,723,737
E01014934,615,622
E01014935,756,750
E01014936,751,723
E01014937,656,626
E01014938,795,753
E01014939,594,597
E01014940,667,664
E01014941,833,783
E01014942,752,733
E01014943,899,823
E01014944,906,954
E01014945,862,837
E01014946,785,789
E01014947,721,701
E01014948,872,821
E01014949,698,722
E01014950,701,727
E01014951,687,635
E01014952,808,844
E01014953,1057,1051
E01014954,745,794
E01014955,666,638
E01014956,791,788
E01014957,633,622
E01014958,629,546
E01014959,695,692
E01014960,816,815
E01014961,834,817
E01014962,899,849
E01014963,957,923
E01014964,865,846
E01014965,775,719
E01014966,809,767
E01014967,1056,1061
E01014968,886,826
E01014969,804,795
E01014972,913,839
E01014973,761,703
E01014974,803,772
E01014975,786,788
E01014976,729,721
E01014977,672,603
E01014978,757,773
E01014979,749,766
E01014980,819,802
E01014981,1393,1481
E01014982,763,756
E01014983,801,717
E01014984,741,740
E01014985,696,687
E01014986,851,740
E01014987,648,616
E01014988,716,687
E01014990,754,730
E01014991,1109,1055
E01014992,718,765
E01014993,704,738
E01014994,860,873
E01014995,834,832
E01014996,835,794
E01014998,836,717
E01014999,816,778
E01015000,782,760
E01015001,830,779
E01015002,812,764
E01015003,826,795
E01015004,847,871
E01015005,999,1001
E01015006,776,795
E01015007,849,844
E01015008,877,822
E01015009,712,672
E01015010,659,663
E01015011,787,769
E01015012,639,575
E01015013,660,689
E01015014,712,754
E01015015,735,734
E01015016,615,602
E01015017,757,690
E01015018,796,728
E01015019,949,827
E01015020,793,763
E01015021,764,807
E01015022,775,775
E01029018,1203,1160
E01029020,742,745
E01029021,632,606
E01029022,697,644
E01029023,590,603
E01029024,1033,1029
E01029025,655,659
E01029026,507,492
E01029029,874,820
E01029030,985,954
E01029031,882,773
E01029032,554,464
E01029033,713,720
E01029034,681,692
E01029035,781,746
E01029036,809,802
E01029037,692,690
E01029038,734,651
E01029039,818,741
E01029040,819,821
E01029041,1034,967
E01029042,803,745
E01029043,801,739
E01029044,671,662
E01029045,813,752
E01029052,1058,1054
E01029053,1128,1147
E01029056,1190,1148
E01029057,1016,1025
E01029060,1022,928
E01029061,1164,1072
E01029062,674,741
E01029063,1278,1212
E01029064,698,890
E01029065,842,822
E01029066,885,871
E01029067,759,697
E01029068,735,801
E01029069,532,528
E01029078,980,764
E01029079,784,740
E01029080,755,727
E01029081,859,712
E01029082,738,607
E01029083,724,643
E01029084,814,689
E01029126,776,739
E01029127,829,675
E01029128,952,931
E01029129,990,950
E01031888,688,645
E01031889,934,925
E01031890,754,730
E01031905,739,726
E01031906,727,740
E01031907,1285,1239
E01031908,835,793
E01031909,655,621
E01031910,731,722
E01031911,718,651
E01031912,678,688
E01031913,707,690
E01031914,689,636
E01031915,707,676
E01031917,712,704
E01031919,814,780
E01031920,626,636
E01031925,614,566
E01031926,763,744
E01031927,653,653
E01031928,710,635
E01031929,675,643
E01031930,712,942
E01031931,851,790
E01031932,767,680
E01031933,827,759
E01031940,1126,1109
E01031941,830,768
E01031942,708,723
E01031947,852,805
E01031950,716,681
E01031951,616,815
E01031952,1286,1137
E01031953,1495,1391
E01031957,786,691
E01031958,699,676
E01031960,691,697
E01032043,747,574
E01032044,712,662
E01032045,783,693
E01032046,822,727
E01032047,723,659
E01032048,879,819
E01032049,827,723
E01032050,937,810
E01032051,683,641
E01032052,644,630
E01032053,715,709
