geocode,asian,black,mixed,other,white
E02003965,25,2,40,1,10834
E02003966,15,2,26,6,7014
E02003967,14,5,35,7,8224
E02003968,32,7,34,2,8544
E02003969,24,5,48,2,6611
E02003970,88,12,41,5,7604
E02003971,49,2,29,4,7937
E02003972,57,1,43,2,9129
E02003973,44,8,40,11,8648
E02003974,32,4,15,4,7741
E02003975,10,5,24,7,6409
E02003976,87,20,51,10,6690
E02003977,19,4,38,9,6337
E02003987,22,4,18,6,6006
E02003989,152,7,29,6,7415
E02003990,104,11,59,16,9567
E02003991,21,1,27,6,7666
E02003992,220,25,82,5,8262
E02003993,46,11,26,3,8496
E02003994,136,34,61,18,7266
E02003995,60,7,38,9,9380
E02003996,226,12,61,10,9389
E02003997,75,6,40,22,9438
E02003998,52,8,27,0,6821
E02003999,112,8,35,11,9214
E02004000,23,2,20,6,5455
E02004001,98,5,27,0,5482
E02004002,180,16,41,22,10073
E02004003,66,4,56,12,11881
E02004004,57,0,55,7,9279
E02004005,40,12,40,4,8098
E02004006,92,15,38,2,8897
E02004007,73,30,62,7,10326
E02004009,29,3,18,6,6022
E02004012,24,4,32,5,5601
E02004015,88,22,60,3,6321
E02004016,100,40,67,2,8192
E02004021,16,5,46,4,5205
E02004022,9,3,15,1,5547
E02004026,79,10,60,10,7863
E02004027,38,16,23,2,7735
E02004028,32,10,26,2,7689
