geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00083429,70,59,27,73,73,34,26,8,13
E00083430,27,29,54,54,50,40,26,12,19
E00083431,28,21,46,66,46,41,32,6,6
E00083432,24,10,29,28,37,27,27,18,37
E00083433,83,42,33,74,82,34,30,7,13
E00083434,50,47,33,42,64,34,36,9,33
E00083435,52,51,27,37,76,44,27,16,33
E00083436,57,43,17,52,67,35,25,13,22
E00083437,38,44,39,62,58,33,12,7,9
E00083438,47,18,67,100,33,19,23,4,15
E00083439,44,25,39,75,64,17,20,5,64
E00083440,50,31,34,88,53,32,15,6,14
E00083441,87,65,61,65,51,36,28,10,17
E00083442,75,96,40,82,57,50,23,7,21
E00083443,35,33,31,54,36,44,29,13,32
E00083444,71,20,71,71,44,32,16,6,13
E00083445,37,37,25,44,36,35,48,6,29
E00083446,40,53,35,34,63,44,35,11,26
E00083447,52,39,65,67,35,18,26,11,19
E00083448,47,56,30,43,74,38,37,15,35
E00083449,29,12,30,59,32,22,28,5,13
E00083450,40,45,27,38,54,43,46,7,20
E00083451,66,55,23,55,80,46,27,8,10
E00083452,49,15,17,79,52,19,20,3,7
E00083453,41,13,57,61,25,33,26,7,37
E00083454,21,21,20,25,37,43,52,32,32
E00083455,29,34,19,26,54,55,45,19,25
E00083456,44,27,15,22,63,51,58,22,26
E00083457,9,17,18,3,29,22,35,6,43
E00083458,50,42,28,45,70,65,79,33,46
E00083459,15,11,21,14,25,14,15,6,12
E00083460,36,38,26,44,37,48,33,22,30
E00083461,57,30,17,65,58,30,35,11,32
E00083462,28,7,23,33,20,23,29,12,31
E00083463,26,23,22,48,50,41,40,10,26
E00083464,37,33,31,30,69,41,60,17,39
E00083465,38,22,18,44,59,38,39,16,27
E00083466,49,31,26,50,47,46,45,18,60
E00083467,45,45,14,30,71,51,44,12,30
E00083468,25,24,31,31,29,31,33,13,55
E00083469,42,52,45,40,46,38,31,15,21
