geocode,employee,inactive,self-employed,student,unemployed
E01016796,611,279,154,30,25
E01016797,667,336,176,31,26
E01016800,645,327,176,20,45
E01016801,489,309,140,23,29
E01016803,545,237,152,20,25
E01017381,620,298,116,22,26
E01017382,558,233,105,36,31
E01017383,947,295,136,42,32
E01017384,670,266,90,38,48
E01017385,746,269,145,19,37
E01017386,876,278,93,33,43
E01017387,632,227,84,28,35
E01017388,583,265,96,37,54
E01017389,922,305,118,42,37
E01017390,817,363,136,42,78
E01017394,638,322,106,43,30
E01017397,639,413,126,32,38
E01017410,478,275,118,17,20
E01017411,610,297,150,37,37
E01017412,591,300,174,43,33
E01017414,721,336,146,31,50
E01017417,1077,347,215,63,41
E01017418,624,323,117,31,41
E01017422,595,327,141,19,31
E01017423,533,339,200,15,28
E01017424,515,281,192,26,28
E01017425,458,192,128,20,27
E01017426,557,264,160,16,29
E01017427,743,305,164,30,32
E01017428,657,286,155,29,39
E01017429,657,204,145,32,29
E01017430,596,285,86,15,53
E01017431,669,280,131,28,44
E01017432,643,303,123,30,21
E01017433,606,286,72,39,97
E01017434,779,302,100,35,53
E01017435,701,275,125,34,50
E01017436,1154,332,140,38,56
E01017453,511,281,68,25,53
E01017454,604,309,109,30,36
E01017455,598,295,96,35,34
E01017456,500,335,113,30,16
E01017457,467,229,52,32,50
E01017458,571,226,91,28,39
E01017459,716,321,115,23,31
E01017460,643,289,168,45,27
E01017461,791,370,170,35,36
E01017462,648,298,124,45,21
E01017463,462,302,122,29,21
E01017464,519,306,161,23,25
E01017465,495,352,146,15,16
E01017466,759,428,76,82,144
E01017467,581,202,107,39,35
E01017468,605,237,104,41,28
E01017469,723,340,151,78,45
E01017470,567,195,105,38,27
E01017471,600,404,59,45,115
E01017472,490,325,62,38,82
E01017473,1049,401,115,82,120
E01017474,678,323,76,56,91
E01017475,673,238,86,27,65
E01017476,586,286,69,37,54
E01017477,337,322,47,23,88
E01017478,685,372,173,19,24
E01017479,476,302,98,20,22
E01017480,834,414,131,48,58
E01017481,513,208,59,23,30
E01017482,479,310,104,31,46
E01017483,510,628,98,347,28
E01017484,385,370,85,22,37
E01017485,662,211,100,42,53
E01017486,739,291,121,27,46
E01017487,782,285,102,38,74
E01017488,503,340,82,25,27
E01017489,549,306,73,40,79
E01017490,480,308,58,33,75
E01017491,614,308,83,34,48
E01017492,528,317,46,41,93
E01017493,675,299,87,37,69
E01017495,863,378,169,30,27
E01017496,544,342,159,31,29
E01017497,616,285,77,99,40
E01017498,530,284,84,55,36
E01017499,576,276,87,43,58
E01017500,459,246,71,60,86
E01017501,421,297,49,43,66
E01017502,490,577,66,58,125
E01017503,506,283,114,19,19
E01017504,720,349,220,28,35
E01017505,671,317,88,36,48
E01017506,698,264,66,27,65
E01017507,583,230,86,31,54
E01017508,706,295,107,41,42
E01017509,445,225,58,44,67
E01017510,695,250,98,48,40
E01017511,568,252,69,36,46
E01017512,631,264,79,49,50
E01017513,670,272,88,36,36
E01017514,568,375,90,45,80
E01017515,571,338,88,45,68
E01017516,648,238,112,33,32
E01017517,728,291,80,43,42
E01017518,621,275,82,24,60
E01017519,540,376,38,52,75
E01017520,676,259,87,41,52
E01017521,669,270,88,25,58
E01017522,704,365,94,34,89
E01017523,514,317,58,35,82
E01017524,629,297,98,58,48
E01017525,474,241,71,33,51
E01017526,714,224,84,33,25
E01017527,522,216,72,31,31
E01017528,979,470,227,52,50
E01017529,535,266,85,30,35
E01017530,621,272,84,21,25
E01017531,452,360,76,32,45
E01017532,459,255,94,31,23
E01017533,486,279,93,19,28
E01017534,605,312,96,27,27
E01017535,457,316,116,39,52
E01017536,874,507,134,60,141
E01017537,381,328,77,42,72
E01017538,454,494,121,57,84
E01017539,452,376,94,41,63
E01017540,541,316,209,25,18
E01017541,472,288,130,22,22
E01017542,560,304,160,27,28
E01017543,554,313,203,22,33
E01017544,533,299,110,32,24
E01017545,552,291,178,24,35
E01017546,493,227,132,27,15
E01017547,608,320,187,33,27
E01017548,819,312,135,34,49
E01017549,542,329,111,20,41
E01017550,1205,408,219,56,81
E01017551,602,255,127,41,35
E01017552,526,168,70,23,25
E01017553,524,266,103,28,21
E01017554,516,354,108,17,21
E01018113,617,313,119,25,17
E01018115,853,1004,152,44,65
E01018116,526,248,70,24,22
E01018117,628,366,89,27,30
E01018118,950,309,118,37,38
E01018119,629,318,151,25,29
E01018120,638,354,140,36,28
E01018121,589,259,128,33,26
E01018122,470,255,79,21,15
E01018125,618,330,145,28,22
E01018126,620,322,199,28,25
E01018129,722,266,113,38,19
E01018130,820,253,131,41,26
E01018131,673,256,91,25,48
E01018132,694,322,144,33,40
E01018133,782,253,109,27,49
E01018134,909,290,115,34,35
E01018135,1321,474,200,57,77
E01018136,683,366,193,21,24
E01018137,751,297,154,30,30
E01018138,968,343,98,52,58
E01018139,725,271,63,40,41
E01018140,575,284,74,29,26
E01018141,766,300,94,35,26
E01018142,532,344,77,19,35
E01018143,633,373,56,26,62
E01018144,617,273,43,12,76
E01018145,565,239,36,43,59
E01018146,1011,354,72,52,85
E01018147,729,312,64,31,94
E01018148,1216,331,126,59,49
E01018149,770,189,67,43,19
E01018150,864,242,73,34,55
E01018151,967,209,89,30,67
E01018152,600,289,153,22,31
E01018153,693,395,175,31,25
E01018154,767,350,123,36,37
E01018155,680,295,101,26,21
E01018156,703,357,138,46,28
E01018157,851,385,213,35,46
E01018158,699,333,108,29,64
E01018159,662,258,93,27,24
E01018160,631,364,93,29,69
E01018161,714,213,94,33,31
E01018162,808,261,109,41,32
E01018163,717,191,84,29,45
E01018164,637,190,76,26,38
E01018165,674,180,60,22,32
E01018166,616,301,112,20,35
E01018167,613,316,108,36,19
E01018168,853,312,149,32,53
E01018169,646,328,86,29,53
E01018170,573,301,69,28,38
E01018171,674,297,102,30,29
E01018172,550,296,101,20,18
E01018173,653,144,67,29,34
E01018174,726,295,103,29,31
E01018175,620,244,116,36,21
E01018176,540,284,92,28,20
E01018177,643,303,126,26,31
E01018178,638,306,89,27,18
E01018179,625,251,76,23,55
E01018180,603,254,50,28,59
E01018181,1440,379,162,63,60
E01018182,738,241,76,30,59
E01018183,654,310,76,29,74
E01018184,545,260,53,48,50
E01018185,698,393,100,35,29
E01018186,793,331,113,41,54
E01018187,822,316,140,23,90
E01018188,623,279,88,42,31
E01018189,556,266,89,30,18
E01018190,630,309,89,30,40
E01018191,525,218,73,17,16
E01018192,601,274,167,31,28
E01018193,561,223,85,27,18
E01018194,606,253,126,20,31
E01018195,560,218,66,28,39
E01018196,497,245,163,19,17
E01018198,718,294,162,31,26
E01018202,493,342,140,26,12
E01018203,562,284,121,24,15
E01018204,520,274,145,24,21
E01018205,706,469,163,25,38
E01018206,919,235,119,32,49
E01018207,645,301,149,27,25
E01018208,688,314,142,20,39
E01018209,674,287,124,23,22
E01018210,641,248,88,27,30
E01018211,745,380,125,42,35
E01018226,651,312,109,25,32
E01018227,833,325,151,37,38
E01018228,662,304,201,29,26
E01018231,1026,421,235,57,33
E01018245,709,319,162,31,29
E01018246,682,302,130,25,47
E01018247,659,257,214,42,26
E01018275,889,472,247,39,38
E01018276,691,216,57,23,37
E01018277,739,301,187,26,17
E01018278,781,274,134,35,30
E01018284,577,200,115,25,15
E01018285,588,164,98,27,16
E01018290,944,482,272,36,41
E01023656,1103,301,154,48,41
E01023657,1095,442,191,46,37
E01023660,999,355,173,32,31
E01023661,576,265,71,35,32
E01023662,815,205,100,19,31
E01026951,512,266,35,32,76
E01026977,806,381,161,30,41
E01027031,743,400,324,32,36
E01027032,697,372,220,32,38
E01027034,647,351,100,31,40
E01027035,512,328,101,21,63
E01027037,974,350,157,39,40
E01027038,624,386,99,24,56
E01027039,744,320,118,18,59
E01027040,788,291,80,28,37
E01027041,593,363,78,34,68
E01027042,963,264,122,29,45
E01027045,725,395,222,33,36
E01027048,494,724,111,26,27
E01027049,373,205,80,14,16
E01027051,721,348,138,27,48
E01027052,630,281,101,23,30
E01027053,666,298,138,35,21
E01027054,507,306,83,27,27
E01027055,516,202,75,21,26
E01027056,604,331,80,23,53
E01027057,718,369,174,20,27
E01027058,528,321,81,26,61
E01027059,734,330,90,27,55
E01027060,730,328,105,28,69
E01027061,762,325,73,22,87
E01027062,919,404,150,42,80
E01027063,791,356,152,30,50
E01027064,684,342,92,32,31
E01027065,772,317,102,22,79
E01027066,902,390,190,41,29
E01027067,594,400,102,26,28
E01027068,1429,381,222,65,58
E01027069,680,320,85,30,62
E01027070,726,307,103,26,47
E01027071,665,310,83,31,36
E01027072,558,357,68,36,78
E01027073,831,409,129,30,62
E01027074,863,471,225,39,40
E01027075,949,354,140,37,38
E01027076,920,399,147,27,50
E01027077,912,289,165,53,29
E01027078,827,442,208,34,51
E01027084,557,346,93,25,14
E01027085,494,276,87,17,30
E01027086,704,347,111,49,13
E01027090,546,306,198,39,13
E01027091,743,398,109,44,53
E01027092,637,309,100,33,33
E01027096,486,231,73,23,28
E01027097,600,301,88,28,28
E01027098,584,205,55,24,26
E01027101,1039,425,175,41,62
E01027102,690,353,105,25,38
E01027103,685,291,169,25,30
E01027120,667,167,102,39,32
E01027121,618,284,131,36,17
E01027122,495,270,80,20,15
E01027313,685,361,67,45,67
E01027314,901,385,92,36,86
E01027315,1113,367,100,36,98
E01027316,654,288,73,29,49
E01027317,565,347,56,31,59
E01027318,440,357,38,15,90
E01027320,813,567,82,30,68
E01027326,564,362,128,20,42
E01027327,650,311,94,33,56
E01027328,524,298,76,18,43
E01027330,640,335,75,39,87
