geocode,female,male
E00053354,163,159
E00053387,155,178
E00053388,122,130
E00053389,175,174
E00053391,139,108
E00053392,137,160
E00053393,139,136
E00053397,97,102
E00053398,142,107
E00053399,187,155
E00053400,150,124
E00053409,154,152
E00053440,99,94
E00053441,179,154
E00053442,172,178
E00053443,179,191
E00053444,176,170
E00053445,172,132
E00053447,156,140
E00053448,167,153
E00053450,147,107
E00053452,169,146
E00053687,125,120
E00053688,141,123
E00053689,132,121
E00053690,153,127
E00053691,127,123
E00053692,157,146
E00053693,145,131
E00053694,271,287
E00053695,161,145
E00053696,132,100
E00053697,138,125
E00053698,117,111
E00053699,137,135
E00053700,137,137
E00053706,163,167
E00053719,160,125
E00053720,143,132
E00053723,142,140
E00053726,151,151
E00053935,161,155
E00053936,118,111
E00053937,141,147
E00053938,182,169
E00053939,197,172
E00053940,177,163
E00053941,162,137
E00053942,236,192
E00053943,267,214
E00053944,174,161
E00053945,173,174
E00053946,165,146
E00053947,152,101
E00053948,152,137
E00053949,185,168
E00053950,159,142
E00053951,167,161
E00053952,207,194
E00053953,257,231
E00053954,110,120
E00053955,92,93
E00053956,176,165
E00053957,193,213
E00053958,114,104
E00053959,197,174
E00053960,170,163
E00053961,216,167
E00053962,154,144
E00053963,154,146
E00053964,140,138
E00053965,161,147
E00053966,159,137
E00053967,86,73
E00053968,143,114
E00053969,165,149
E00053970,152,135
E00053971,170,138
E00053972,133,118
E00053973,126,99
E00053974,147,137
E00053975,138,93
E00053976,145,137
E00053977,151,125
E00053978,170,154
E00053979,154,153
E00053980,202,134
E00053981,113,113
E00053982,167,121
E00053983,165,167
E00053984,225,228
E00053985,161,160
E00053986,190,173
E00053987,296,278
E00053988,189,173
E00053989,249,275
E00053990,57,56
E00053991,188,170
E00053992,140,129
E00053993,217,234
E00053994,133,124
E00053995,160,136
E00053996,147,187
E00053997,168,164
E00053998,160,137
E00053999,229,212
E00054000,163,149
E00054001,149,145
E00054002,155,162
E00054003,141,145
E00054004,104,108
E00054005,161,174
E00054006,128,136
E00054007,69,71
E00054008,148,125
E00054009,146,148
E00054011,166,158
E00054012,153,145
E00054013,227,226
E00054014,173,153
E00054015,173,176
E00054016,193,176
E00054017,169,138
E00054019,227,193
E00054020,224,218
E00054021,307,271
E00054022,160,159
E00054023,192,200
E00054024,213,194
E00054025,274,283
E00054026,188,210
E00054027,179,168
E00054028,272,238
E00054029,255,246
E00054030,88,79
E00054031,149,167
E00054032,139,100
E00054033,157,130
E00054038,131,122
E00054039,111,201
E00054040,224,230
E00054041,253,283
E00054042,86,71
E00054043,113,110
E00054044,91,178
E00054045,82,76
E00054046,203,205
E00054047,251,250
E00054048,283,263
E00054049,102,210
E00054050,83,114
E00054051,151,137
E00054052,178,156
E00054053,166,172
E00054054,159,157
E00054055,145,139
E00054056,123,114
E00054057,136,146
E00054058,156,145
E00054059,102,96
E00054060,132,128
E00054061,134,118
E00054062,162,148
E00054063,146,114
E00054064,210,207
E00054065,123,114
E00054066,193,156
E00054067,135,117
E00054077,181,184
E00054079,138,143
E00054080,189,190
E00054082,97,108
E00054083,328,296
E00054085,217,223
E00054086,252,272
E00054087,206,174
E00054089,168,143
E00054090,184,154
E00054091,163,156
E00054092,136,122
E00054093,188,193
E00054094,268,263
E00054095,195,233
E00054096,213,227
E00054097,199,192
E00054098,129,119
E00054099,129,120
E00054100,186,152
E00054101,149,140
E00054102,135,127
E00054103,186,169
E00054104,185,156
E00054105,126,118
E00054106,139,142
E00054107,179,168
E00054109,185,149
E00054110,161,115
E00054111,203,184
E00054112,165,198
E00054113,148,130
E00054115,183,176
E00054116,160,171
E00054117,252,200
E00054118,141,159
E00054119,201,186
E00054120,196,189
E00054121,226,210
E00054122,138,137
E00054123,185,169
E00054124,176,171
E00054125,163,151
E00054126,174,176
E00054289,181,179
E00054290,183,187
E00054291,98,100
E00054292,134,133
E00054293,168,162
E00054294,259,247
E00054295,150,134
E00054296,160,153
E00054297,187,190
E00054298,139,109
E00054299,149,158
E00054300,166,152
E00054301,148,142
E00054302,132,124
E00054303,148,151
E00054304,222,221
E00054308,150,147
E00054316,136,133
E00054330,143,138
E00054739,146,124
E00056774,81,96
E00141241,107,108
E00141242,87,89
E00176155,196,193
E00176163,136,154
E00176178,153,142
E00176190,142,145
E00176201,110,91
E00176202,122,123
E00176204,129,128
E00176215,164,156
