geocode,asian,black,mixed,other,white
E00139209,6,0,0,1,255
E00139210,2,0,1,0,266
E00139211,0,1,0,0,290
E00139212,0,0,1,1,232
E00139213,0,1,5,0,244
E00139214,1,0,0,0,248
E00139215,0,0,1,0,294
E00139216,0,0,3,0,256
E00139217,0,1,1,0,366
E00139218,0,1,0,0,369
E00139219,0,0,0,0,303
E00139220,0,0,1,1,278
E00139221,4,0,0,0,293
E00139222,0,0,0,3,241
E00139223,3,1,3,0,272
E00139224,0,0,1,0,314
E00139225,0,0,0,0,283
E00139226,0,1,1,0,268
E00139227,3,0,0,0,256
E00139228,0,0,0,1,401
E00139229,0,0,0,0,268
E00139230,0,0,0,0,286
E00139231,0,0,3,0,283
E00139269,2,0,1,0,368
E00139270,1,0,0,1,281
E00139271,0,0,3,0,275
E00139272,0,1,3,0,267
E00139273,3,0,0,0,317
E00139274,0,0,0,0,314
E00139275,1,0,0,0,236
E00139276,0,0,0,0,286
E00139278,0,0,0,0,285
E00139279,0,0,1,0,325
E00139280,0,0,0,0,231
E00139281,0,0,0,0,313
E00139282,0,0,0,0,297
E00139283,0,0,1,0,265
E00139284,2,0,2,0,303
E00139285,0,1,1,0,247
E00139286,0,0,0,0,228
E00139287,0,0,0,0,227
E00139671,82,88,49,9,1227
E00139672,1,0,1,0,302
E00139673,1,0,2,0,378
E00139674,0,0,0,0,271
E00139675,0,0,1,0,333
E00139676,2,0,4,0,295
E00139677,2,0,2,0,573
E00139678,0,0,3,0,325
E00139679,0,0,0,0,206
E00139680,0,1,3,0,296
E00139681,0,0,1,0,277
E00139682,0,0,0,0,289
E00139683,2,0,4,0,495
E00139684,1,1,3,0,253
E00139685,3,0,5,0,263
E00139686,1,0,1,0,251
E00139687,2,0,2,0,348
E00139688,2,0,0,0,274
E00139695,0,0,0,0,307
E00139696,0,0,0,1,114
E00139709,0,0,0,0,194
E00139710,1,0,5,0,313
E00139711,0,0,4,0,241
E00139712,0,1,3,0,277
E00139713,0,0,0,0,287
E00139714,2,0,0,0,310
E00139715,1,0,3,0,333
E00139716,5,0,6,0,367
E00139717,0,0,2,0,261
E00139766,5,3,3,0,299
E00139767,6,0,1,0,502
E00139768,0,1,2,0,240
E00139769,7,0,1,0,236
E00139770,0,1,1,0,254
E00139771,0,0,1,0,280
E00139772,0,0,2,1,322
E00139773,0,1,2,0,288
E00139777,0,0,0,0,288
E00139824,0,0,1,0,364
E00139825,0,0,3,0,164
E00139826,3,1,0,0,337
E00139827,6,0,2,0,315
E00139828,3,0,0,0,302
E00139829,0,0,2,0,220
E00139830,0,0,2,0,221
E00139831,1,0,1,0,371
E00139833,1,0,1,1,317
E00140086,0,0,0,0,268
E00140087,6,0,0,1,364
E00140088,5,0,1,0,262
E00140089,0,0,1,0,198
E00140091,1,0,2,0,286
E00140096,5,0,1,0,345
E00140097,0,0,0,0,151
E00140098,0,0,0,0,158
E00140099,0,0,0,0,241
E00140100,12,1,3,0,247
E00140102,8,0,3,0,244
E00140103,5,0,0,3,269
E00140104,5,0,3,0,315
E00140106,3,0,0,0,284
E00140107,6,0,1,0,273
E00140112,6,0,2,0,245
E00140113,0,1,2,0,263
E00140165,2,0,2,0,294
E00140166,6,0,1,0,271
E00140167,25,1,3,0,380
E00140168,13,2,2,0,234
E00140169,10,0,0,1,250
E00140170,13,0,1,1,230
E00140171,14,1,2,0,275
E00140172,13,0,1,0,263
E00140173,8,0,0,0,267
E00140175,4,3,0,0,234
E00140176,6,0,4,1,341
E00140177,1,0,1,0,224
E00140178,2,1,5,0,525
E00140179,0,0,0,0,289
E00140180,0,0,0,0,237
E00140181,0,0,3,0,288
E00140182,1,1,1,0,282
E00140183,0,0,0,0,299
E00140184,0,0,1,4,272
E00140185,1,0,1,0,245
E00140186,7,0,1,0,285
E00140187,1,0,0,0,273
E00140188,8,1,1,0,313
E00140189,0,0,1,1,342
E00140190,3,0,2,0,254
E00140191,0,0,2,0,279
E00140192,1,0,1,0,287
E00140193,1,0,2,1,250
E00140194,0,0,0,0,223
E00140195,0,0,2,0,377
E00140196,1,0,6,0,346
E00140197,13,0,4,0,215
E00140198,5,0,0,0,209
E00140199,10,0,7,0,280
E00140200,8,2,4,0,247
E00140201,2,0,1,0,226
E00140202,4,1,2,0,355
E00140204,0,0,0,0,229
E00140205,8,0,1,0,266
E00140210,0,0,3,7,277
E00140219,16,0,0,0,267
E00176343,26,0,2,0,286
E00176344,5,0,2,0,255
E00176345,6,0,1,1,265
E00176353,0,0,1,0,446
E00176354,0,0,0,0,253
E00176357,7,0,0,0,347
E00176358,0,0,3,0,303
E00176360,20,0,4,0,238
E00176362,3,0,1,0,289
E00176363,1,0,4,0,345
