geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E01019078,18,6,563,89,55,4,1,0,3
E01019079,12,15,527,116,34,3,2,1,8
E01019080,15,28,589,194,51,1,5,1,5
E01019081,13,33,675,75,43,5,7,3,7
E01019082,3,28,558,97,41,1,5,1,15
E01019083,7,9,593,140,205,4,14,0,10
E01019084,5,34,639,27,39,4,4,3,5
E01019085,7,15,672,53,57,2,4,4,8
E01019086,5,12,400,35,76,2,10,0,5
E01019087,9,11,573,126,40,3,3,0,5
E01019088,14,24,537,213,47,1,6,0,1
E01019089,7,58,628,31,30,6,2,8,1
E01019090,13,7,538,70,176,1,4,1,3
E01019091,10,7,750,42,108,10,9,0,4
E01019092,19,10,477,185,127,1,12,4,5
E01019093,6,17,677,31,37,6,6,1,14
E01019094,1,28,647,29,54,6,4,3,7
E01019095,8,57,393,101,14,4,3,1,15
E01019096,3,54,853,118,22,4,5,0,18
E01019097,6,61,372,120,15,4,4,3,8
E01019098,3,38,587,85,26,5,5,1,9
E01019099,10,54,598,63,20,3,4,2,14
E01019100,3,42,681,40,35,11,7,2,13
E01019101,4,21,602,18,29,3,4,0,6
E01019102,1,20,611,67,138,3,3,2,6
E01019103,23,17,317,233,55,1,2,13,3
E01019104,10,6,231,228,85,3,7,3,4
E01019105,15,2,251,277,134,5,6,1,2
E01019106,28,6,352,149,101,2,8,2,4
E01019107,15,8,617,42,110,6,8,0,3
E01019108,8,73,468,91,5,4,3,6,4
E01019109,10,50,568,122,12,4,4,6,5
E01019110,9,61,437,111,17,2,2,6,6
E01019111,7,49,465,88,11,5,6,9,2
E01019112,6,95,459,72,5,4,5,2,7
E01019113,11,54,418,136,4,2,2,6,2
E01019114,1,37,529,105,40,3,8,0,13
E01019115,4,44,504,127,37,4,5,1,20
E01019116,6,22,377,165,27,2,4,3,11
E01019117,14,20,542,121,14,2,2,4,4
E01019118,8,34,490,193,18,4,2,4,6
E01019119,7,21,547,80,12,7,2,1,5
E01019120,18,44,626,259,24,3,3,3,7
E01019121,17,60,549,237,16,4,4,2,18
E01019122,16,33,356,115,17,0,2,7,8
E01019123,11,55,559,42,15,3,3,3,5
E01019124,18,53,930,79,24,11,5,2,6
E01019125,7,31,636,51,32,6,3,2,5
E01019126,25,8,450,169,40,5,6,1,4
E01019127,18,6,473,104,58,3,5,1,3
E01019128,5,17,659,58,104,3,4,0,2
E01019129,12,13,731,62,15,5,2,3,6
E01019130,10,27,656,41,114,7,6,2,8
