geocode,bad,fair,good
E00096489,15,38,364
E00096760,22,39,334
E00096761,20,43,253
E00096762,22,44,244
E00096763,7,38,143
E00096764,21,38,245
E00096765,24,46,272
E00096766,22,39,289
E00096767,19,42,230
E00096768,26,33,226
E00096769,23,60,217
E00096770,26,72,283
E00096778,10,42,395
E00096779,18,34,256
E00097328,5,38,212
E00097329,8,30,254
E00097330,12,31,211
E00097331,18,46,184
E00097333,11,33,236
E00097335,8,29,168
E00097336,6,22,155
E00097343,22,41,149
E00097344,15,37,224
E00097345,10,52,192
E00097346,18,61,249
E00097347,12,33,185
E00097366,21,45,212
E00097367,18,41,205
E00097368,22,42,221
E00097369,28,57,226
E00097372,31,55,110
E00097376,18,40,229
E00097377,25,57,204
E00097380,12,38,217
E00097381,7,53,231
E00097382,26,38,211
E00097383,9,49,229
E00097428,22,32,166
E00097430,12,36,205
E00097431,14,29,257
E00097432,21,35,278
E00097433,18,43,211
E00097434,26,59,160
E00097435,43,47,198
E00097436,24,53,201
E00097437,17,49,421
E00097438,22,49,176
E00097439,34,43,157
E00097440,11,37,125
E00097441,23,52,360
E00097442,15,39,252
E00097443,13,38,154
E00097444,16,33,160
E00097445,15,33,193
E00097462,19,45,188
E00097463,11,26,229
E00097464,25,54,151
E00097465,19,73,232
E00097466,40,121,616
E00097490,32,47,224
E00097491,9,43,222
E00097492,21,39,229
E00097493,18,48,218
E00097494,11,34,238
E00097495,13,27,252
E00097496,17,30,198
E00097497,28,51,221
E00097498,13,31,167
E00097508,16,37,209
E00097509,15,46,246
E00097510,23,40,227
E00097511,4,23,101
E00097512,11,54,317
E00097532,16,36,225
E00097533,15,45,225
E00097534,16,52,168
E00097535,12,42,282
E00097536,30,57,142
E00097537,38,71,275
E00097538,13,54,271
E00097539,30,58,211
E00097540,18,51,261
E00097541,27,56,155
E00097542,14,29,222
E00097543,12,41,229
E00097560,10,33,214
E00097561,13,20,159
E00097562,17,30,257
E00097563,11,45,260
E00097564,16,53,256
E00097565,15,48,246
E00097566,11,50,229
E00097567,17,52,162
E00097568,10,38,276
E00097569,18,40,217
E00097739,12,23,268
E00097740,11,25,162
E00097747,14,47,165
E00097748,21,68,216
E00097749,10,39,223
E00097750,10,56,149
E00097751,7,50,164
E00097752,8,48,204
E00097753,10,58,240
E00097754,9,38,233
E00097755,15,37,195
E00097762,11,28,213
E00097763,8,38,231
E00097764,10,51,322
E00097765,6,21,92
E00097766,11,39,249
E00097767,16,37,258
E00097768,15,43,251
E00097769,17,54,184
E00097777,8,40,282
E00097789,25,57,199
E00097790,19,50,295
E00097791,4,23,237
E00097792,24,47,303
E00097793,5,46,157
E00097794,16,54,270
E00097796,12,37,220
E00097797,5,32,162
E00097798,9,26,252
E00097799,21,38,193
E00097800,4,34,152
E00097801,5,22,128
E00097803,9,34,196
E00097804,7,17,172
E00097805,8,20,105
E00097806,8,34,207
E00097807,12,21,194
E00097808,11,32,259
E00097809,14,47,346
E00097818,12,32,252
E00097819,14,71,148
E00097820,14,44,217
E00097821,16,68,191
E00097822,26,87,213
E00097823,14,36,164
E00097824,9,42,182
E00097825,12,37,201
E00097826,8,25,154
E00097827,15,59,131
E00097828,20,47,150
E00097829,10,37,232
E00097830,11,60,174
E00097831,21,46,166
E00097832,13,47,282
E00097833,19,37,248
E00097834,6,45,247
E00097835,4,31,205
E00097836,9,20,134
E00097837,12,50,227
E00097838,9,38,183
E00097839,8,30,177
E00097840,27,93,213
E00097841,18,58,209
E00097842,21,56,303
E00097843,8,36,263
E00097844,17,49,191
E00097845,12,39,256
E00097948,10,41,227
E00097949,11,40,230
E00097950,10,25,163
E00097951,7,35,275
E00097952,6,42,154
E00097953,9,32,200
E00097954,14,60,202
E00097955,11,35,255
E00097956,2,27,119
E00097957,11,31,294
E00097958,16,31,169
E00097959,6,21,157
E00097960,2,31,222
E00097961,10,35,270
E00097962,8,43,255
E00097963,7,30,231
E00097964,4,44,250
E00097975,26,37,175
E00097976,20,35,311
E00097977,21,50,454
E00097978,16,34,196
E00097979,16,32,178
E00097984,16,35,210
E00097985,7,28,315
E00097986,11,45,212
E00097987,5,25,124
E00097988,8,36,220
E00097989,15,32,247
E00097990,11,36,238
E00097991,15,51,433
E00098018,5,31,160
E00098019,7,38,284
E00098020,19,22,202
E00098021,13,35,221
E00098022,20,55,210
E00098023,9,18,140
E00098024,11,33,194
E00098025,9,37,318
E00098026,5,30,174
E00098027,8,30,199
E00098028,17,40,306
E00098029,21,48,278
E00098030,7,36,159
E00098031,14,45,176
