geocode,female,male
E00045662,219,187
E00045663,200,180
E00045664,156,159
E00045665,137,146
E00045666,106,75
E00045667,245,240
E00045668,311,257
E00045669,170,225
E00045670,223,214
E00045671,191,199
E00045672,128,139
E00045673,114,107
E00045674,165,138
E00045675,155,144
E00045676,174,170
E00045677,170,159
E00045678,125,148
E00045679,150,123
E00045680,184,168
E00045681,160,176
E00045682,101,107
E00045683,161,154
E00045684,114,96
E00045685,159,132
E00045686,103,102
E00045687,121,155
E00045688,136,151
E00045689,147,155
E00045690,250,267
E00045691,166,162
E00045692,91,91
E00045693,132,142
E00045694,143,180
E00045695,168,148
E00045696,85,101
E00045697,107,146
E00045698,135,134
E00045699,174,165
E00045700,142,143
E00045701,133,151
E00045702,177,166
E00045703,114,102
E00045705,187,207
E00045706,183,155
E00045708,164,143
E00045710,201,163
E00045711,185,200
E00045712,199,163
E00045713,177,185
E00045716,159,120
E00045718,156,151
E00045719,171,162
E00045720,224,235
E00045721,145,156
E00045722,99,89
E00045724,175,177
E00045726,83,77
E00045727,145,100
E00045728,151,142
E00045729,151,139
E00045730,164,142
E00045731,150,135
E00045732,143,119
E00045734,180,154
E00045735,169,124
E00045736,137,148
E00045737,135,131
E00045739,141,128
E00045740,113,136
E00045741,106,138
E00045742,142,145
E00045743,173,162
E00045744,80,81
E00045745,136,142
E00046051,222,169
E00046052,162,182
E00046053,219,185
E00046056,198,194
E00046057,218,205
E00046058,189,180
E00046059,193,152
E00046060,187,162
E00046061,204,188
E00046062,164,172
E00046063,171,153
E00046064,191,139
E00046065,171,161
E00046066,210,123
E00046067,202,166
E00046068,150,116
E00046069,157,155
E00046070,175,151
E00046071,162,179
E00046073,167,145
E00046074,135,118
E00046075,180,140
E00046076,85,110
E00046080,148,137
E00046081,177,186
E00046082,111,114
E00046083,160,163
E00046085,203,160
E00046086,162,162
E00046087,195,173
E00046088,179,177
E00046089,203,151
E00046090,160,154
E00046091,98,123
E00046093,131,141
E00046094,232,169
E00046095,181,190
E00046096,239,223
E00046097,179,173
E00046098,107,84
E00046099,191,192
E00046100,137,101
E00046101,222,176
E00046102,241,183
E00046103,237,245
E00046104,136,123
E00046105,160,195
E00046106,171,184
E00046107,141,152
E00046108,287,280
E00046109,177,156
E00046110,170,153
E00046111,209,203
E00046112,255,218
E00046113,269,242
E00046114,170,186
E00046115,130,129
E00046116,259,217
E00046117,316,270
E00046118,154,142
E00046119,240,195
E00046120,223,239
E00046121,137,151
E00046122,173,156
E00046123,248,233
E00046124,144,114
E00046125,177,180
E00046126,153,135
E00046127,202,175
E00046128,181,169
E00046129,189,170
E00046130,148,138
E00046131,159,124
E00046132,166,158
E00046133,234,203
E00046134,189,170
E00046135,181,146
E00046136,173,156
E00046137,152,145
E00046138,153,134
E00046140,124,134
E00046141,159,157
E00046142,132,122
E00046143,140,133
E00046144,121,127
E00046145,106,105
E00046146,111,96
E00046147,117,103
E00046148,257,213
E00046149,176,159
E00046150,163,155
E00046151,201,152
E00046152,133,124
E00046153,157,144
E00046154,146,126
E00046155,199,150
E00046156,101,90
E00046157,154,148
E00046158,138,105
E00046159,139,151
E00046160,137,111
E00046161,127,109
E00046162,144,134
E00046163,260,203
E00046164,156,148
E00046166,168,134
E00046167,111,104
E00046168,183,160
E00046169,139,112
E00046170,140,128
E00046171,148,138
E00046172,197,164
E00046173,151,151
E00046174,167,105
E00046175,179,175
E00046176,160,153
E00046177,148,146
E00046178,151,158
E00046179,178,143
E00046180,212,177
E00046181,198,147
E00046182,178,150
E00046183,259,195
E00046184,179,145
E00046185,158,165
E00046186,206,192
E00046187,193,195
E00046188,186,174
E00046613,170,183
E00046621,182,214
E00046633,179,194
E00046634,297,278
E00046639,206,230
E00046642,225,242
E00047136,216,187
E00047137,176,161
E00047139,182,157
E00047144,146,143
E00047145,214,184
E00047146,122,90
E00047147,151,155
E00047148,175,172
E00047149,156,131
E00047150,177,149
E00047151,168,137
E00047152,138,134
E00047153,151,143
E00047154,164,147
E00047155,138,138
E00047177,141,138
E00047178,142,128
E00047179,85,108
E00047180,165,140
E00047181,161,146
E00047182,136,132
E00047183,163,133
E00047184,126,117
E00047185,137,124
E00047186,143,125
E00047187,168,148
E00047188,106,118
E00047189,169,167
E00047190,147,131
E00047191,157,135
E00047192,135,117
E00047193,207,152
E00047194,259,248
E00047195,146,111
E00047196,136,82
E00047198,168,125
E00047199,192,164
E00047200,120,130
E00047201,165,156
E00047202,173,149
E00047203,153,127
E00047204,143,110
E00047205,159,157
E00047206,177,139
E00047208,155,151
E00047209,126,149
E00047210,171,128
E00047211,164,153
E00047212,133,112
E00047213,186,140
E00047214,165,151
E00047215,163,155
E00047216,169,149
E00047217,155,183
E00047218,173,161
E00047219,200,164
E00047647,141,125
E00047648,182,184
E00047673,216,204
E00047676,173,171
E00047781,164,173
E00047839,199,142
E00047841,129,133
E00047842,164,163
E00047843,143,135
E00047844,147,122
E00047845,150,158
E00047846,169,147
E00047847,171,174
E00047848,147,152
E00047849,172,164
E00047850,165,125
E00047851,158,134
E00047852,161,169
E00047853,165,174
E00047854,126,127
E00047855,153,148
E00047856,146,120
E00047857,121,97
E00047967,191,170
E00047968,173,156
E00047969,146,133
E00047970,199,193
E00047971,179,180
E00047981,230,256
E00047982,217,211
E00047983,279,257
E00047984,242,220
E00047987,224,194
E00047988,220,187
E00047989,240,265
E00047990,211,210
E00047991,210,216
E00047992,153,149
E00047993,180,172
E00047995,182,209
E00047997,131,117
E00048001,164,168
E00048002,231,219
E00048004,255,256
E00048005,169,145
E00048007,249,225
E00048009,277,275
E00048010,207,183
E00048011,221,242
E00048016,300,229
E00048017,311,296
E00048018,271,287
E00048019,203,215
E00048022,254,266
E00048028,284,264
E00048029,244,249
E00048030,226,220
E00048032,294,273
E00048033,152,158
E00048035,196,187
E00048036,263,273
E00048037,273,280
E00048038,291,306
E00048039,112,164
E00048040,196,163
E00048041,267,300
E00048042,264,249
E00048043,217,187
E00048044,189,211
E00048045,203,194
E00048046,315,276
E00048047,277,303
E00048049,221,158
E00048050,191,166
E00048051,214,193
E00048052,199,193
E00048053,205,168
E00048188,181,180
E00048189,184,207
E00048190,190,206
E00048191,200,177
E00048192,169,194
E00048193,157,148
E00051153,155,128
E00051154,147,171
E00051155,170,147
E00051156,167,162
E00051157,160,155
E00051158,168,166
E00051159,121,130
E00051160,151,128
E00051161,128,122
E00051162,170,171
E00051163,154,155
E00051164,119,124
E00051165,128,139
E00051166,144,148
E00051167,144,146
E00051168,142,155
E00051169,140,152
E00051170,155,166
E00051171,165,159
E00051172,120,86
E00051174,195,204
E00051175,161,156
E00051176,169,167
E00051177,158,155
E00051178,185,126
E00051179,138,105
E00051180,164,155
E00051181,96,100
E00051182,164,90
E00051183,151,137
E00051184,167,161
E00051185,146,118
E00051186,159,174
E00051187,116,115
E00051188,130,126
E00051190,178,160
E00051295,147,166
E00051746,155,133
E00051748,104,102
E00175606,238,207
E00175609,143,129
E00175613,163,147
E00175635,171,128
E00175641,205,144
E00175686,157,130
E00175688,156,134
E00175710,151,127
E00175721,200,181
E00175731,281,283
E00175739,108,120
E00175744,174,187
E00175745,77,88
E00175746,268,249
E00175750,100,77
E00175754,172,110
E00175774,186,162
E00175784,133,95
