geocode,bad,fair,good
E01014370,140,307,1353
E01014371,66,214,1586
E01014372,86,193,1725
E01014373,61,175,1309
E01014374,59,203,1179
E01014375,34,146,1074
E01014376,68,133,1298
E01014377,40,181,1187
E01014379,87,258,2090
E01014380,62,242,3079
E01014381,46,146,1288
E01014382,67,276,2043
E01014383,29,104,883
E01014384,57,151,1153
E01014385,49,150,1181
E01014386,34,148,975
E01014387,61,158,1013
E01014388,37,147,1121
E01014389,64,179,1118
E01014390,98,230,1193
E01014391,47,164,1221
E01014392,53,137,883
E01014393,68,177,1105
E01014394,75,225,1355
E01014395,39,152,1044
E01014396,63,206,1165
E01014397,47,136,1129
E01014398,54,201,1168
E01014399,71,190,1363
E01014400,78,264,1602
E01014401,108,264,1273
E01014402,87,241,1356
E01014403,157,329,1185
E01014404,89,257,1323
E01014405,84,199,1793
E01014407,85,148,1002
E01014409,120,229,1241
E01014410,30,195,1545
E01014411,86,220,1803
E01014412,33,113,1316
E01014413,31,156,1411
E01014414,77,191,1261
E01014415,46,157,1798
E01014416,73,242,1399
E01014417,62,196,1532
E01014418,40,147,1204
E01014419,86,134,1072
E01014420,66,181,1324
E01014421,43,162,1218
E01014422,55,227,1227
E01014423,48,183,1141
E01014424,57,185,1449
E01014425,82,264,1645
E01014426,93,265,1082
E01014427,43,124,1184
E01014428,46,145,1241
E01014429,50,144,1420
E01014430,76,199,1266
E01014431,48,162,1015
E01014432,79,154,1044
E01014433,56,143,1159
E01014434,56,212,1553
E01014435,36,129,1428
E01014436,78,169,1337
E01014437,88,218,1119
E01014438,74,157,1049
E01014439,148,329,1312
E01014440,55,199,1643
E01014441,65,191,1360
E01014442,73,186,1468
E01014443,56,168,1351
E01014444,33,108,1382
E01014445,100,247,1274
E01014446,41,133,945
E01014447,83,176,1095
E01014448,97,244,1236
E01014449,50,149,1269
E01014450,91,199,1026
E01014451,51,144,1064
E01014452,88,245,1138
E01014453,43,164,1055
E01014454,20,112,1208
E01014455,70,205,1042
E01014456,69,180,1254
E01014457,44,166,1110
E01014458,106,211,1072
E01014459,108,213,1135
E01014460,65,120,983
E01014461,85,132,957
E01014462,93,222,1161
E01014463,131,255,998
E01014464,82,204,995
E01014465,38,147,1332
E01014466,46,125,1092
E01014467,45,179,1396
E01014468,44,125,1351
E01014469,82,176,1008
E01014470,45,147,1428
E01014471,47,165,1338
E01014472,53,164,1201
E01014473,70,189,1413
E01014474,59,125,999
E01014475,59,190,1926
E01014476,40,128,1271
E01014477,50,182,1222
E01014478,44,164,981
E01014479,70,210,1140
E01014480,65,175,1021
E01014481,24,95,1326
E01014482,21,86,1171
E01014483,46,136,1295
E01014484,49,139,1382
E01014485,105,192,1520
E01014486,157,281,1879
E01014487,48,160,1792
E01014488,82,204,1707
E01014489,129,259,2015
E01014491,51,160,1751
E01014492,127,268,1083
E01014493,110,203,1175
E01014494,84,179,1210
E01014495,132,257,1272
E01014496,83,197,1348
E01014497,103,275,1185
E01014498,82,241,1260
E01014499,121,242,1248
E01014500,87,214,1258
E01014501,170,280,1234
E01014502,145,255,1316
E01014504,52,158,1289
E01014505,66,163,1511
E01014506,55,188,1336
E01014507,34,118,1512
E01014508,74,190,1458
E01014509,41,137,1883
E01014510,43,148,1769
E01014511,31,84,1353
E01014512,53,144,1308
E01014513,36,129,1426
E01014514,58,154,1688
E01014515,123,246,1119
E01014516,131,278,998
E01014517,103,196,910
E01014518,103,224,1324
E01014519,94,197,1021
E01014520,60,238,1229
E01014521,96,202,1034
E01014522,131,254,1265
E01014523,70,222,1059
E01014524,75,219,1180
E01014525,64,170,1352
E01014526,106,209,1202
E01014527,76,218,1050
E01014528,59,153,1285
E01014529,80,201,1150
E01014530,63,163,1158
E01014531,60,198,1403
E01014532,69,168,1231
E01014533,48,157,1264
E01014534,53,165,1401
E01014535,89,213,1626
E01014536,111,257,1069
E01014537,112,213,1448
E01014538,35,86,1819
E01014539,63,113,1658
E01014540,88,230,2358
E01014542,37,136,2143
E01014544,31,100,1393
E01014545,39,133,1403
E01014546,28,85,1336
E01014547,41,120,1485
E01014548,58,138,1494
E01014549,48,112,1031
E01014550,31,140,1991
E01014551,32,101,1648
E01014552,40,100,1686
E01014553,32,88,1598
E01014554,37,100,1560
E01014555,63,134,1650
E01014556,49,162,1501
E01014557,28,99,1508
E01014558,58,159,1658
E01014559,65,132,1785
E01014560,38,100,1531
E01014561,50,129,1562
