geocode,asian,black,mixed,other,white
E00043747,31,0,0,5,293
E00043750,6,0,0,0,281
E00043752,21,0,4,13,285
E00043757,19,1,4,1,272
E00043768,16,1,0,5,314
E00043770,1,0,0,5,308
E00043771,7,0,1,3,345
E00043772,1,0,2,1,296
E00043773,5,0,3,1,217
E00043779,9,1,3,0,296
E00043780,1,0,0,0,192
E00043784,1,1,2,2,263
E00043785,2,0,1,1,269
E00043787,0,0,0,0,287
E00043788,1,0,3,0,293
E00043789,0,0,3,0,174
E00043790,0,2,2,0,375
E00043791,0,0,2,1,274
E00043792,1,0,1,0,245
E00043793,0,0,2,1,238
E00043794,12,2,3,0,211
E00043796,0,0,0,1,281
E00043827,0,0,3,0,257
E00043828,6,1,2,0,321
E00043830,7,0,2,0,314
E00043833,1,0,0,0,230
E00043834,3,2,5,0,275
E00043843,1,0,1,0,359
E00043846,4,1,8,0,262
E00043847,2,0,6,1,315
E00043848,5,0,0,0,278
E00043849,0,0,2,0,340
E00043850,0,0,1,1,280
E00043851,2,0,2,0,256
E00044089,4,0,1,0,295
E00044090,3,0,1,0,238
E00044091,0,0,3,0,293
E00044092,1,0,3,2,283
E00044093,1,0,2,0,309
E00044094,0,0,1,0,323
E00044095,0,0,0,5,240
E00044096,22,0,6,1,220
E00044097,0,0,2,0,232
E00044098,13,0,4,0,258
E00044099,1,0,1,0,252
E00044100,0,0,0,0,283
E00044101,0,0,3,0,282
E00044102,0,0,2,0,209
E00044103,2,0,3,0,173
E00044104,6,0,1,5,226
E00044105,10,0,0,0,209
E00044106,0,0,4,1,298
E00044108,0,0,1,5,129
E00044109,0,0,3,0,232
E00044110,1,0,1,0,311
E00044111,0,0,1,0,167
E00044112,6,0,3,9,301
E00044113,1,0,2,0,343
E00044176,1,0,0,0,166
E00044178,9,2,0,0,260
E00044179,8,2,0,0,149
E00044180,1,0,1,0,236
E00044181,15,3,6,6,219
E00044182,17,1,0,0,239
E00044183,2,4,10,3,249
E00044184,32,18,8,0,425
E00044187,10,0,1,4,234
E00044188,0,5,1,0,257
E00044190,40,0,8,8,242
E00044193,12,5,1,2,281
E00044194,31,11,8,7,211
E00044195,1,0,0,1,125
E00044196,34,5,2,0,298
E00044198,25,2,2,11,272
E00044199,16,5,2,0,224
E00044201,136,7,8,1,234
E00044202,60,1,8,5,239
E00044204,110,18,8,7,168
E00044205,235,31,6,11,333
E00044206,75,5,6,4,290
E00044207,46,0,10,2,215
E00044208,96,4,1,6,239
E00044209,81,0,3,0,234
E00044210,3,4,0,1,307
E00044211,2,0,1,0,255
E00044212,1,0,1,2,296
E00044213,0,0,4,0,368
E00044214,2,0,1,3,291
E00044216,1,2,2,0,231
E00044217,1,0,1,0,264
E00044218,0,0,0,0,327
E00044219,0,0,3,0,309
E00044220,0,0,2,0,306
E00044221,0,0,1,0,175
E00044222,0,1,0,0,304
E00044224,0,0,0,0,312
E00044226,5,0,4,0,322
E00044227,0,0,5,0,315
E00044228,0,0,0,0,238
E00044230,4,0,0,0,200
E00044231,0,0,2,0,208
E00044232,1,5,0,0,305
E00044233,5,0,0,0,314
E00044234,13,0,0,0,277
E00044235,0,4,3,0,181
E00044236,6,0,2,0,391
E00044237,1,3,3,1,236
E00044238,0,0,2,0,301
E00044239,5,3,0,0,269
E00044240,6,0,0,0,299
E00044241,5,1,1,0,293
E00044283,0,0,0,0,226
E00044284,0,1,4,0,257
E00044285,1,0,4,0,301
E00044286,1,0,2,0,321
E00044287,0,0,2,0,287
E00044288,6,0,1,0,280
E00044289,1,0,2,0,239
E00044290,0,0,0,0,234
E00044291,0,0,1,0,291
E00044292,3,0,0,0,224
E00044293,1,0,0,0,237
E00044294,0,0,1,0,339
E00044295,0,1,0,0,217
E00044296,4,0,1,0,343
E00044297,1,0,1,0,330
E00044298,1,0,0,0,267
E00044299,1,0,3,0,283
E00044300,6,0,2,0,337
E00044301,2,0,1,0,361
E00044302,2,0,4,1,366
E00044303,0,0,0,0,283
E00044304,0,0,0,0,309
E00044305,0,0,5,0,330
E00044306,0,0,0,3,276
E00044307,0,0,3,0,303
E00044308,4,0,0,0,309
E00044309,2,0,1,1,320
E00044310,0,0,2,0,239
E00044311,0,0,0,0,264
E00044312,0,0,1,1,286
E00044313,0,0,3,0,286
E00044314,0,0,0,1,266
E00044315,0,0,1,0,328
E00044316,3,2,2,0,353
E00044350,8,4,1,0,224
E00044351,16,1,3,0,221
E00044352,0,2,1,1,292
E00044353,31,0,2,1,273
E00044354,6,1,0,1,256
E00044355,32,1,4,4,451
E00044356,6,4,3,2,348
E00044357,0,4,1,0,216
E00044358,24,3,5,1,311
E00044359,5,1,0,0,197
E00044360,12,10,2,9,281
E00044361,5,1,0,1,296
E00044362,4,0,4,2,274
E00044363,0,5,1,0,299
E00044364,12,0,5,0,286
E00044365,1,0,8,0,343
E00044366,16,0,1,6,311
E00044367,10,2,10,3,312
E00044368,0,2,3,1,282
E00044369,12,3,0,1,223
E00044370,10,0,3,0,321
E00044371,0,0,0,0,341
E00044372,0,0,0,0,273
E00044373,4,1,10,0,250
E00044374,3,0,7,0,258
E00044375,3,0,3,0,188
E00044376,2,0,1,0,161
E00044377,19,4,1,0,274
E00044378,13,0,0,0,204
E00044379,43,3,4,0,291
E00044381,20,6,1,0,148
E00044382,8,6,5,2,254
E00044383,10,6,12,1,458
E00044384,1,2,0,1,177
E00044498,12,2,0,3,282
E00044499,8,1,4,0,362
E00044500,1,0,2,1,316
E00044501,0,0,2,1,281
E00044502,3,0,3,1,414
E00044511,0,0,1,1,241
E00044516,2,0,6,0,302
E00044517,5,6,1,6,290
E00044518,2,0,5,0,270
E00044519,14,1,0,1,351
E00044520,7,1,0,0,254
E00044521,1,0,1,0,268
E00044522,4,0,3,6,276
E00044523,4,2,1,5,309
E00044524,0,0,0,1,297
E00044525,0,0,0,0,275
E00044526,0,0,1,0,246
E00044527,0,2,0,0,249
E00044528,1,0,1,2,324
E00044529,0,0,0,0,236
E00044530,0,0,0,0,335
E00044531,7,0,3,1,281
E00044532,1,1,3,0,249
E00044533,15,0,0,10,370
E00044534,2,1,0,1,219
E00044535,4,0,0,0,221
E00044536,8,0,3,3,321
E00044537,9,0,2,0,357
E00044538,4,1,2,4,299
E00044539,4,0,1,0,346
E00044540,10,0,1,0,301
E00044541,2,0,5,0,321
E00044578,8,0,2,0,318
E00044579,7,0,2,7,297
E00044580,0,0,0,0,299
E00044581,17,2,3,0,333
E00044582,1,0,4,1,291
E00044583,8,0,2,0,271
E00044584,0,0,0,0,317
E00044585,0,1,2,1,341
E00044586,24,0,7,4,567
E00044587,4,0,0,0,299
E00044588,5,0,3,4,301
E00044589,4,0,4,0,225
E00044590,21,1,2,4,275
E00044591,5,1,3,2,265
E00044592,4,2,2,0,310
E00044593,0,0,1,1,272
E00044594,4,2,12,0,334
E00044595,15,1,1,0,308
E00044596,4,0,1,0,286
E00044597,42,0,2,1,265
E00044598,27,1,3,0,313
E00044599,5,1,1,0,259
E00044600,15,0,2,0,248
E00044601,45,11,0,5,270
E00044602,4,3,1,0,234
E00044603,13,3,0,0,298
E00044604,3,1,3,0,274
E00044605,5,1,3,5,273
E00044606,0,0,1,0,303
E00044607,16,2,0,0,253
E00044608,6,0,0,0,262
E00044610,7,0,1,1,318
E00044611,6,0,3,4,267
E00044612,9,0,1,0,303
E00044613,2,0,0,1,206
E00044614,2,0,2,6,323
E00044615,0,1,0,0,286
E00044616,0,0,0,0,270
E00044617,0,0,0,0,295
E00044618,2,0,2,5,296
E00044619,4,1,4,10,284
E00044620,14,0,0,0,265
E00044621,2,0,4,1,224
E00044622,2,0,3,0,193
E00044623,8,0,0,0,269
E00044624,12,0,3,0,286
E00044625,7,3,1,1,245
E00044626,4,0,4,1,322
E00044627,8,2,1,2,267
E00044628,2,2,2,0,302
E00044629,11,0,0,7,309
E00044630,8,0,7,3,217
E00044631,0,0,4,0,281
E00044632,59,5,5,7,312
E00044633,24,0,1,0,275
E00044634,29,27,4,11,241
E00044635,5,0,1,0,172
E00044636,13,0,1,1,270
E00044637,53,10,7,1,298
E00044638,4,11,2,0,265
E00044639,15,0,0,0,239
E00044640,0,0,0,0,145
E00044641,11,9,2,0,300
E00044642,55,9,2,4,205
E00044644,3,0,2,0,297
E00044645,0,0,0,0,253
E00044646,6,0,6,0,472
E00044647,0,0,5,0,284
E00044648,1,0,1,0,300
E00044695,0,0,0,0,308
E00044696,1,0,3,1,322
E00044697,2,0,0,0,205
E00044698,0,0,0,0,162
E00044699,1,0,0,0,240
E00044701,1,0,1,0,260
E00044702,0,0,0,0,249
E00044705,0,0,0,0,266
E00044706,8,0,0,1,290
E00044710,2,0,0,3,287
E00044712,4,0,1,0,371
E00044714,0,1,0,0,291
E00044715,4,0,4,0,328
E00044716,2,0,3,0,410
E00044717,0,0,2,0,245
E00044720,1,0,1,1,294
E00044721,0,0,0,0,303
E00044728,0,0,1,1,343
E00044734,17,0,5,2,235
E00044773,0,0,1,1,240
E00044787,5,0,2,0,192
E00044788,0,0,0,0,367
E00044795,4,0,0,0,120
E00044797,1,2,0,0,253
E00044833,329,22,9,3,123
E00044835,45,13,11,5,345
E00044836,1,2,1,0,176
E00044837,0,0,0,1,226
E00044838,63,9,6,0,284
E00044839,126,12,12,7,191
E00044841,98,12,9,5,154
E00044842,66,1,0,5,217
E00044843,62,27,23,17,285
E00044844,90,25,18,15,228
E00044845,107,1,5,1,216
E00044847,78,17,12,7,282
E00044849,6,4,10,2,324
E00044850,128,6,0,9,185
E00044851,28,0,1,0,314
E00044852,112,17,6,7,291
E00044853,9,6,11,5,228
E00044854,114,7,6,0,208
E00044855,17,4,4,0,255
E00044856,51,2,3,22,389
E00044857,0,3,1,0,239
E00044858,115,1,7,23,250
E00044859,14,8,5,1,281
E00044860,20,3,2,7,359
E00044861,6,4,5,4,185
E00044862,14,1,5,5,289
E00044863,8,3,3,1,341
E00044864,20,0,4,0,251
E00044865,48,8,2,0,288
E00044866,1,0,2,0,200
E00105244,0,0,1,0,368
E00105245,0,0,4,0,259
E00105246,4,4,1,0,345
E00105247,12,1,7,1,424
E00105248,10,0,3,0,267
E00105249,0,0,0,0,321
E00105250,10,1,3,1,378
E00105251,2,0,1,0,300
E00105252,13,0,2,0,305
E00105253,0,0,3,0,266
E00105254,0,1,1,0,417
E00105255,1,0,2,0,262
E00105256,3,0,0,0,256
E00105257,0,0,2,0,339
E00105258,1,0,2,4,358
E00105259,0,0,0,1,265
E00105260,9,0,2,0,515
E00105274,2,0,0,0,301
E00105275,11,0,0,0,409
E00105276,0,0,0,0,239
E00105277,5,1,0,0,279
E00105278,6,0,2,0,292
E00105279,1,0,0,0,358
E00105280,1,0,0,0,286
E00105281,0,0,1,4,215
E00105282,1,0,0,0,351
E00105283,2,0,1,0,237
E00105284,8,0,2,0,330
E00105285,0,0,2,0,201
E00105286,0,0,2,0,357
E00105287,0,0,0,0,233
E00105289,0,1,1,1,183
E00105290,1,0,0,0,245
E00105292,1,0,0,4,301
E00105293,4,0,0,0,389
E00105294,0,1,2,0,273
E00105295,1,0,1,0,311
E00105296,0,0,2,0,338
E00105297,4,0,2,0,277
E00105298,1,0,0,0,218
E00105299,1,1,2,0,457
E00105300,0,0,0,0,299
E00105301,1,0,0,0,275
E00105302,4,0,0,1,224
E00105303,0,0,1,0,444
E00105304,0,0,2,0,227
E00105305,0,0,0,0,319
E00105306,0,0,1,0,169
E00105307,1,0,2,0,263
E00105308,0,0,2,2,248
E00105309,0,0,0,0,252
E00105310,1,0,3,0,236
E00105311,2,0,2,0,290
E00105312,0,0,2,0,136
E00105313,1,2,0,0,274
E00105314,0,0,0,0,221
E00105315,0,0,0,0,301
E00105316,2,0,0,0,360
E00105317,0,0,0,0,338
E00105318,4,0,6,0,490
E00105322,4,0,6,0,306
E00105323,2,0,3,0,247
E00105326,9,0,3,4,241
E00105327,4,0,1,0,370
E00105375,0,0,0,0,184
E00105376,0,0,0,0,196
E00105409,0,1,1,1,296
E00105410,4,0,0,0,293
E00105411,0,1,0,0,300
E00105412,0,0,6,0,520
E00105413,0,0,3,0,429
E00105414,0,0,3,0,317
E00105415,7,1,3,0,335
E00105417,4,0,2,0,264
E00105418,0,0,0,0,290
E00105419,0,0,3,0,308
E00105420,1,0,4,0,214
E00105421,1,0,2,0,303
E00105423,0,0,0,0,302
E00105424,0,0,2,0,320
E00105425,0,0,2,1,305
E00105426,0,0,0,0,228
E00105427,0,0,0,0,308
E00105428,0,4,3,0,297
E00105429,1,0,0,0,286
E00105430,0,0,3,0,275
E00105431,0,0,0,0,293
E00105432,3,0,4,0,281
E00105451,8,0,2,0,302
E00105452,2,0,0,1,243
E00105453,0,0,1,0,291
E00105454,0,0,0,5,223
E00105455,1,0,3,6,271
E00105456,1,0,0,0,329
E00105457,3,0,2,2,285
E00105458,1,0,0,1,279
E00105459,5,4,5,0,297
E00105460,0,0,1,0,292
E00105461,0,0,4,0,259
E00105462,4,0,3,0,283
E00105463,1,1,2,0,254
E00105464,0,0,0,0,266
E00105465,5,0,0,0,272
E00105466,0,0,0,0,317
E00105467,7,0,0,0,246
E00105468,1,1,0,0,339
E00105469,0,0,1,0,336
E00105470,2,0,1,0,255
E00105472,0,0,1,0,334
E00105473,0,0,0,0,231
E00105474,0,0,3,0,333
E00105475,0,0,0,1,298
E00105476,2,0,0,0,298
E00105477,5,0,1,0,322
E00105478,0,0,5,0,308
E00105479,2,0,0,0,271
E00105480,0,0,1,1,322
E00105481,2,0,0,0,315
E00105482,0,0,1,0,294
E00105483,0,0,0,1,296
E00105484,4,0,0,0,358
E00170199,37,9,5,7,127
E00170200,81,26,8,15,231
E00170201,43,12,8,13,85
E00170202,17,10,2,1,219
E00170203,14,4,5,1,278
E00170212,0,0,0,4,350
E00170213,0,0,0,1,276
E00170214,4,0,0,0,344
E00170218,39,25,2,6,214
E00170219,44,2,4,0,218
E00170222,13,4,5,0,126
E00170223,23,13,2,11,135
E00170224,67,23,9,19,133
E00170226,9,3,7,7,229
E00170227,29,1,4,5,184
E00170229,0,0,2,0,161
E00170230,128,16,15,18,331
E00170232,6,0,2,0,182
E00170234,14,0,1,2,165
E00170235,5,1,5,0,358
E00170236,0,0,2,0,275
E00170237,8,1,0,1,203
E00170238,0,5,3,3,159
E00170242,5,0,4,0,466
E00170247,0,1,1,0,310
E00171774,0,0,1,1,261
E00171778,7,0,0,0,284
E00171780,0,0,3,1,290
E00171781,2,0,0,0,246
E00171783,5,0,0,1,307
E00171785,0,0,1,0,242
E00171786,0,0,1,0,339
E00171788,4,1,3,3,322
E00171789,2,0,4,0,299
E00171791,1,0,0,0,219
E00171792,0,0,0,0,265
