geocode,asian,black,mixed,other,white
E01021102,7,1,6,2,1591
E01021103,9,2,9,2,1461
E01021117,27,0,28,2,1542
E01021118,12,6,10,1,1535
E01021119,11,0,6,0,1075
E01023972,46,6,5,2,1222
E01023973,104,26,39,5,1417
E01023974,29,21,22,5,1229
E01023975,130,15,27,16,1462
E01023976,126,15,20,11,1474
E01023977,16,10,14,1,1119
E01023980,8,17,11,6,1108
E01023981,42,27,17,10,1129
E01023983,15,16,17,0,1333
E01023984,57,23,37,6,1087
E01023990,12,5,27,2,1175
E01023992,131,37,15,10,1308
E01023993,152,19,18,7,1268
E01023995,58,18,11,1,1157
E01023996,70,17,26,2,1213
E01023997,4,0,5,15,1432
E01023998,5,2,7,3,1095
E01023999,56,38,32,11,2066
E01024001,64,14,23,4,1424
E01024002,89,30,34,8,1278
E01024003,64,10,11,4,1663
E01024004,114,32,40,6,1528
E01024005,84,30,14,2,1434
E01024006,50,21,26,6,1301
E01024008,67,46,41,17,1873
E01024013,13,5,26,1,1661
E01024014,8,2,10,0,1688
E01024015,9,3,13,0,1577
E01024016,25,23,22,1,1292
E01024017,24,34,24,2,1677
E01024019,129,22,31,2,1288
E01024020,116,53,34,16,1760
E01024021,88,28,42,1,1139
E01024022,117,11,23,5,1259
E01024023,229,31,49,6,2212
E01024027,240,27,33,3,1342
E01024028,132,30,40,9,1507
E01024029,109,30,37,5,2197
E01024031,7,1,6,1,1466
E01024032,10,6,7,4,1557
E01024033,4,5,12,4,1688
E01024034,31,2,27,12,2344
E01024037,4,3,17,4,1749
E01024038,9,4,14,0,1876
E01024039,10,4,23,1,1453
E01024193,13,9,8,0,1585
E01024194,14,5,12,5,1470
E01024195,8,3,16,7,1370
E01024196,13,5,14,4,1450
E01024197,13,3,16,2,1535
E01024198,25,0,10,3,2309
E01024212,22,4,6,3,1496
E01024213,7,4,11,2,1365
E01024214,17,18,34,8,1611
E01024215,107,23,32,10,1442
E01024216,12,1,20,2,1456
E01024233,14,1,7,1,1582
E01024234,10,2,8,1,1343
E01024235,7,6,18,0,1564
E01024236,9,1,5,0,1577
E01024237,9,1,10,1,1557
E01024238,560,18,23,36,1362
E01024239,103,8,22,5,1620
E01024240,22,8,19,1,1638
E01024241,48,18,28,5,2049
E01024246,33,8,34,9,1952
E01024247,90,11,34,13,1803
E01024248,34,10,27,3,1826
E01024249,37,40,27,7,1961
E01024254,102,0,9,3,2048
E01024255,11,4,6,0,1537
E01024256,14,7,4,1,1396
E01024486,7,4,8,1,2002
E01024487,4,0,14,3,1245
E01024488,10,2,14,0,1274
E01024489,8,3,9,2,1681
E01024490,13,2,10,0,2062
E01024491,187,13,25,7,1296
E01024492,205,7,7,31,1272
E01024493,124,1,5,15,1326
E01024494,205,5,16,2,1423
E01024495,580,10,28,27,1142
E01024496,37,7,12,2,1525
E01024497,21,3,17,1,1619
E01024498,28,10,24,0,1600
E01024499,21,7,17,1,1630
E01024500,33,6,21,2,1145
E01024501,46,0,20,5,1505
E01024502,35,19,18,8,1324
E01024503,23,5,15,0,1678
E01024504,66,27,44,18,1880
E01024505,28,15,26,5,1808
E01024507,99,30,29,13,1824
E01024508,78,20,46,19,1792
E01024509,29,15,34,6,1555
E01024510,39,20,33,19,1522
E01024511,28,7,40,10,1315
E01024512,148,11,17,7,1560
E01024513,80,18,26,13,1539
E01024514,90,5,32,3,1248
E01024515,31,2,14,3,1384
E01024516,30,14,16,4,1333
E01024517,70,29,37,8,1549
E01024518,20,2,10,2,1687
E01024519,286,2,30,5,1231
E01024520,70,5,22,4,1303
E01024521,35,12,22,4,1608
E01024522,36,1,11,3,1293
E01024523,12,2,19,0,1515
E01024524,28,9,15,2,1425
E01024525,29,5,22,1,1506
E01024526,9,2,13,1,1501
E01024527,14,2,9,3,1438
E01024528,97,3,15,4,1133
E01024529,6,5,8,1,1415
E01024530,38,1,9,2,1414
E01024531,9,3,9,0,1418
E01024532,9,0,14,1,1435
E01024533,3,2,16,1,1197
E01024534,4,1,10,0,1517
E01024535,17,5,14,4,2317
E01024536,7,3,13,0,1981
E01024537,21,2,15,2,1635
E01024538,17,6,11,2,1733
E01024539,35,4,23,0,1944
E01024540,12,5,8,1,1520
E01024541,86,4,41,8,2300
E01024542,18,5,23,5,1988
E01024544,4,4,9,0,1382
E01024545,3,0,13,0,1431
E01024546,14,5,21,5,1556
E01024547,18,0,23,2,1299
E01024548,12,0,19,0,1214
E01024549,4,1,9,0,1099
E01024550,24,1,16,1,1980
E01032810,34,28,31,4,1391
E01032811,108,36,27,4,1471
E01032812,44,18,24,5,1653
E01032813,23,49,38,3,1699
E01032814,24,15,22,5,1799
E01032815,58,36,30,6,914
E01032816,32,43,31,7,1652
E01032817,83,59,27,2,1034
E01032818,60,44,34,2,1441
E01032819,106,23,22,12,1645
E01032820,146,33,31,3,1346
E01032821,66,24,25,13,1586
E01032822,11,30,21,1,1387
E01032823,50,23,42,27,1549
E01032824,47,22,12,10,1392
E01033209,54,3,15,3,972
E01033210,32,2,13,4,2291
E01033211,41,7,10,12,1059
E01033212,88,12,18,8,1335
E01033213,133,14,28,8,1606
E01033214,43,10,26,10,1646
E01033215,35,3,9,5,1155
